"=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.label"", ""label"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RSZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""CPlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""SZlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""Slabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.standard"", ""name"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level"", ""level"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.index"", ""index"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.genus"", ""genus"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.gonality"", ""q_gonality_bounds"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""rational_cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cm_discriminants"", ""cm_discriminants"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/ag.conductor"", ""conductor"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.simple"", ""simple"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/av.squarefree"", ""squarefree"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.contains_negative_one"", ""contains_negative_one"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.decomposition"", ""dims"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.models"", ""models"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.known_points"", ""num_known_degree1_points"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.local_obstruction"", ""pointless"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level_structure"", ""generators"")"
16.96.2-16.l.1.3,16.96.2.24,,8A2,,,,16,96,2,"[2, 2]",6,2,[],"[[2, 16]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[7, 10, 4, 11], [11, 9, 8, 9], [15, 13, 12, 9]]"
16.96.2-16.l.1.4,16.96.2.29,,8A2,,,,16,96,2,"[2, 2]",6,2,[],"[[2, 16]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[1, 8, 12, 9], [3, 11, 12, 1], [7, 13, 4, 9]]"
16.96.2-16.l.2.1,16.96.2.80,,8A2,,,,16,96,2,"[2, 2]",6,2,[-4],"[[2, 16]]",False,True,False,"[[1, 1], [1, 1]]",,2,False,"[[1, 3, 0, 3], [9, 10, 8, 5], [11, 15, 12, 9]]"
16.96.2-16.l.2.2,16.96.2.75,,8A2,,,,16,96,2,"[2, 2]",6,2,[-4],"[[2, 16]]",False,True,False,"[[1, 1], [1, 1]]",,2,False,"[[3, 7, 0, 13], [5, 6, 12, 9], [13, 7, 0, 7]]"
16.96.2-16.l.2.3,16.96.2.30,,8A2,,,,16,96,2,"[2, 2]",6,2,[-4],"[[2, 16]]",False,True,False,"[[1, 1], [1, 1]]",,2,False,"[[11, 1, 12, 13], [15, 9, 0, 5], [15, 11, 8, 9]]"
16.96.2-16.l.2.4,16.96.2.23,,8A2,,,,16,96,2,"[2, 2]",6,2,[-4],"[[2, 16]]",False,True,False,"[[1, 1], [1, 1]]",,2,False,"[[1, 3, 8, 11], [7, 10, 12, 3], [13, 8, 12, 5]]"
16.96.2-16.y.1.1,16.96.2.148,,8B2,,,,16,96,2,"[2, 2]",6,2,[-4],"[[2, 14]]",False,True,False,"[[1, 1], [1, 1]]",,2,False,"[[1, 11, 2, 3], [3, 11, 6, 9], [11, 5, 0, 9]]"
16.96.2-16.y.1.2,16.96.2.142,,8B2,,,,16,96,2,"[2, 2]",6,2,[-4],"[[2, 14]]",False,True,False,"[[1, 1], [1, 1]]",,2,False,"[[11, 9, 0, 1], [15, 2, 6, 1], [15, 2, 8, 3]]"
16.96.2-16.y.1.3,16.96.2.138,,8B2,,,,16,96,2,"[2, 2]",6,2,[-4],"[[2, 14]]",False,True,False,"[[1, 1], [1, 1]]",,2,False,"[[3, 3, 14, 1], [9, 2, 2, 7], [15, 14, 8, 11]]"
16.96.2-16.y.1.4,16.96.2.152,,8B2,,,,16,96,2,"[2, 2]",6,2,[-4],"[[2, 14]]",False,True,False,"[[1, 1], [1, 1]]",,2,False,"[[5, 3, 0, 7], [5, 5, 8, 3], [11, 2, 14, 5]]"
20.80.2-20.b.1.1,20.80.2.4,,20D2,,,,20,80,2,"[2, 2]",2,2,[],"[[2, 5], [5, 4]]",False,True,False,"[[1, 1], [1, 1]]",,3,False,"[[7, 11, 8, 13], [18, 5, 1, 19]]"
20.80.2-20.b.1.2,20.80.2.2,,20D2,,,,20,80,2,"[2, 2]",2,2,[],"[[2, 5], [5, 4]]",False,True,False,"[[1, 1], [1, 1]]",,3,False,"[[1, 5, 17, 18], [3, 4, 7, 9]]"
22.48.2-22.b.1.1,22.48.2.3,,22A2,,,,22,48,2,"[2, 2]",2,2,[-11],"[[2, 2], [11, 3]]",False,True,False,"[[1, 1], [1, 1]]",,2,False,"[[0, 13, 5, 3], [5, 9, 4, 11]]"
22.48.2-22.b.1.2,22.48.2.2,,22A2,,,,22,48,2,"[2, 2]",2,2,[-11],"[[2, 2], [11, 3]]",False,True,False,"[[1, 1], [1, 1]]",,2,False,"[[11, 7, 2, 17], [14, 9, 17, 11]]"
24.72.2-24.a.1.1,24.72.2.347,,12B2,,,,24,72,2,"[2, 2]",4,2,[-4],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[7, 12, 0, 13], [13, 20, 10, 1], [17, 10, 2, 23], [17, 18, 12, 13], [21, 10, 22, 3]]"
24.72.2-24.a.1.10,24.72.2.277,,12B2,,,,24,72,2,"[2, 2]",4,2,[-4],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[7, 14, 4, 1], [11, 6, 6, 5], [13, 14, 10, 19], [17, 20, 2, 13], [19, 16, 20, 1]]"
24.72.2-24.a.1.11,24.72.2.361,,12B2,,,,24,72,2,"[2, 2]",4,2,[-4],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[5, 4, 22, 1], [7, 22, 2, 1], [9, 10, 8, 15], [19, 14, 8, 5], [23, 2, 14, 19]]"
24.72.2-24.a.1.12,24.72.2.327,,12B2,,,,24,72,2,"[2, 2]",4,2,[-4],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[1, 8, 20, 17], [15, 4, 16, 15], [17, 2, 2, 7], [19, 16, 4, 17], [23, 10, 20, 17]]"
24.72.2-24.a.1.13,24.72.2.5,,12B2,,,,24,72,2,"[2, 2]",4,2,[-4],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[1, 18, 0, 5], [3, 22, 2, 21], [9, 16, 2, 21], [13, 20, 16, 13], [17, 22, 20, 5]]"
24.72.2-24.a.1.14,24.72.2.317,,12B2,,,,24,72,2,"[2, 2]",4,2,[-4],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[7, 22, 16, 17], [9, 20, 4, 3], [11, 10, 22, 13], [17, 20, 10, 5], [19, 20, 8, 11]]"
24.72.2-24.a.1.15,24.72.2.278,,12B2,,,,24,72,2,"[2, 2]",4,2,[-4],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[5, 10, 10, 1], [7, 14, 2, 17], [9, 16, 4, 9], [11, 14, 4, 23], [19, 8, 8, 11]]"
24.72.2-24.a.1.16,24.72.2.328,,12B2,,,,24,72,2,"[2, 2]",4,2,[-4],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[1, 2, 22, 13], [11, 6, 18, 23], [11, 22, 22, 7], [13, 8, 2, 17], [21, 4, 2, 3]]"
24.72.2-24.a.1.2,24.72.2.297,,12B2,,,,24,72,2,"[2, 2]",4,2,[-4],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[5, 2, 20, 19], [9, 2, 14, 21], [17, 18, 12, 5], [21, 2, 10, 3], [23, 20, 20, 7]]"
24.72.2-24.a.1.3,24.72.2.355,,12B2,,,,24,72,2,"[2, 2]",4,2,[-4],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[1, 8, 22, 13], [5, 8, 4, 23], [7, 6, 12, 11], [9, 16, 10, 15], [21, 2, 14, 9]]"
24.72.2-24.a.1.4,24.72.2.1,,12B2,,,,24,72,2,"[2, 2]",4,2,[-4],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[1, 16, 22, 23], [13, 4, 2, 19], [19, 22, 20, 13], [23, 18, 6, 17], [23, 18, 12, 1]]"
24.72.2-24.a.1.5,24.72.2.329,,12B2,,,,24,72,2,"[2, 2]",4,2,[-4],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[1, 4, 10, 5], [1, 10, 16, 5], [11, 6, 12, 13], [11, 18, 6, 7], [17, 8, 14, 7]]"
24.72.2-24.a.1.6,24.72.2.295,,12B2,,,,24,72,2,"[2, 2]",4,2,[-4],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[1, 6, 0, 5], [7, 2, 10, 19], [7, 2, 14, 11], [7, 8, 4, 7], [15, 22, 20, 9]]"
24.72.2-24.a.1.7,24.72.2.298,,12B2,,,,24,72,2,"[2, 2]",4,2,[-4],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[5, 8, 14, 19], [5, 18, 12, 11], [13, 12, 18, 11], [19, 6, 12, 23], [21, 14, 16, 9]]"
24.72.2-24.a.1.8,24.72.2.2,,12B2,,,,24,72,2,"[2, 2]",4,2,[-4],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[1, 16, 2, 13], [9, 20, 10, 21], [17, 10, 2, 23], [19, 12, 12, 17], [23, 2, 4, 11]]"
24.72.2-24.a.1.9,24.72.2.7,,12B2,,,,24,72,2,"[2, 2]",4,2,[-4],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[3, 16, 4, 9], [7, 16, 2, 19], [7, 16, 16, 5], [9, 10, 2, 21], [13, 10, 8, 19]]"
24.72.2-24.bu.1.1,24.72.2.608,,12B2,,,,24,72,2,"[2, 2]",4,2,[-16],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[1, 1, 20, 7], [1, 6, 12, 17], [1, 9, 0, 5], [3, 14, 8, 21], [17, 0, 12, 17]]"
24.72.2-24.bu.1.10,24.72.2.1381,,12B2,,,,24,72,2,"[2, 2]",4,2,[-16],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[3, 11, 16, 15], [5, 3, 0, 1], [15, 10, 16, 9], [15, 16, 20, 9], [19, 23, 16, 1]]"
24.72.2-24.bu.1.11,24.72.2.79,,12B2,,,,24,72,2,"[2, 2]",4,2,[-16],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[1, 0, 0, 17], [1, 9, 12, 7], [5, 6, 12, 11], [17, 14, 16, 17], [23, 20, 4, 23]]"
24.72.2-24.bu.1.12,24.72.2.1285,,12B2,,,,24,72,2,"[2, 2]",4,2,[-16],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[3, 16, 20, 3], [5, 3, 0, 23], [11, 1, 8, 17], [11, 11, 16, 23], [17, 21, 0, 13]]"
24.72.2-24.bu.1.13,24.72.2.89,,12B2,,,,24,72,2,"[2, 2]",4,2,[-16],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[3, 14, 4, 21], [7, 12, 12, 7], [7, 19, 16, 5], [13, 20, 16, 13], [19, 17, 16, 1]]"
24.72.2-24.bu.1.14,24.72.2.1415,,12B2,,,,24,72,2,"[2, 2]",4,2,[-16],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[11, 10, 16, 13], [11, 17, 4, 11], [11, 21, 0, 1], [19, 23, 4, 13], [23, 5, 20, 1]]"
24.72.2-24.bu.1.15,24.72.2.1064,,12B2,,,,24,72,2,"[2, 2]",4,2,[-16],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[1, 4, 16, 17], [1, 7, 16, 11], [1, 17, 4, 1], [7, 7, 4, 17], [17, 3, 12, 7]]"
24.72.2-24.bu.1.16,24.72.2.1391,,12B2,,,,24,72,2,"[2, 2]",4,2,[-16],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[9, 2, 20, 15], [9, 23, 16, 3], [11, 23, 8, 7], [15, 20, 4, 9], [23, 14, 8, 7]]"
24.72.2-24.bu.1.2,24.72.2.36,,12B2,,,,24,72,2,"[2, 2]",4,2,[-16],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[9, 22, 20, 15], [13, 8, 16, 19], [13, 22, 16, 5], [15, 17, 4, 9], [23, 11, 4, 17]]"
24.72.2-24.bu.1.3,24.72.2.567,,12B2,,,,24,72,2,"[2, 2]",4,2,[-16],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[1, 23, 8, 11], [3, 23, 8, 15], [5, 6, 0, 11], [5, 12, 12, 19], [9, 10, 16, 9]]"
24.72.2-24.bu.1.4,24.72.2.45,,12B2,,,,24,72,2,"[2, 2]",4,2,[-16],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[5, 4, 4, 13], [7, 8, 16, 1], [7, 14, 4, 1], [11, 13, 4, 13], [23, 20, 8, 1]]"
24.72.2-24.bu.1.5,24.72.2.686,,12B2,,,,24,72,2,"[2, 2]",4,2,[-16],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[5, 2, 20, 19], [5, 4, 16, 19], [11, 9, 12, 11], [13, 2, 4, 13], [13, 5, 16, 7]]"
24.72.2-24.bu.1.6,24.72.2.387,,12B2,,,,24,72,2,"[2, 2]",4,2,[-16],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[5, 23, 4, 5], [21, 1, 16, 15], [21, 7, 4, 21], [23, 8, 16, 23], [23, 16, 20, 23]]"
24.72.2-24.bu.1.7,24.72.2.645,,12B2,,,,24,72,2,"[2, 2]",4,2,[-16],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[5, 4, 20, 11], [7, 12, 0, 17], [17, 1, 16, 19], [17, 14, 16, 23], [19, 11, 16, 1]]"
24.72.2-24.bu.1.8,24.72.2.427,,12B2,,,,24,72,2,"[2, 2]",4,2,[-16],"[[2, 8], [3, 4]]",False,True,False,"[[1, 1], [1, 1]]",,1,False,"[[3, 16, 4, 3], [7, 1, 20, 1], [7, 8, 8, 17], [7, 15, 0, 5], [19, 21, 12, 5]]"
