"=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.label"", ""label"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RSZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""CPlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""SZlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""Slabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.standard"", ""name"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level"", ""level"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.index"", ""index"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.genus"", ""genus"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.gonality"", ""q_gonality_bounds"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""rational_cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cm_discriminants"", ""cm_discriminants"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/ag.conductor"", ""conductor"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.simple"", ""simple"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/av.squarefree"", ""squarefree"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.contains_negative_one"", ""contains_negative_one"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.decomposition"", ""dims"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.models"", ""models"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.known_points"", ""num_known_degree1_points"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.local_obstruction"", ""pointless"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level_structure"", ""generators"")"
16.64.2.a.1,16.64.2.1,X441,16G2,,,Xns+(16),16,64,2,"[2, 2]",4,0,"[-3, -11, -19, -27, -43, -67, -163]","[[2, 16]]",False,True,True,"[[1, 1], [1, 1]]",3,7,False,"[[4, 5, 1, 12], [5, 1, 15, 4], [5, 2, 14, 3]]"
16.96.2-16.a.1.1,16.96.2.12,,8A2,,,,16,96,2,"[2, 2]",6,0,[-4],"[[2, 16]]",False,False,False,"[[1], [2]]",,1,False,"[[1, 14, 0, 13], [7, 4, 2, 1], [11, 4, 6, 5]]"
16.96.2-16.a.1.2,16.96.2.58,,8A2,,,,16,96,2,"[2, 2]",6,0,[-4],"[[2, 16]]",False,False,False,"[[1], [2]]",,1,False,"[[7, 0, 12, 15], [9, 2, 6, 7], [15, 8, 14, 1]]"
16.96.2-16.a.1.3,16.96.2.4,,8A2,,,,16,96,2,"[2, 2]",6,0,[-4],"[[2, 16]]",False,False,False,"[[1], [2]]",,1,False,"[[15, 2, 2, 1], [15, 2, 6, 1], [15, 14, 0, 11]]"
16.96.2-16.a.1.4,16.96.2.62,,8A2,,,,16,96,2,"[2, 2]",6,0,[-4],"[[2, 16]]",False,False,False,"[[1], [2]]",,1,False,"[[7, 10, 8, 11], [13, 14, 2, 3], [15, 2, 2, 1]]"
16.96.2-16.n.1.1,16.96.2.27,,16C2,,,,16,96,2,"[2, 2]",6,0,[-4],"[[2, 16]]",False,False,False,"[[1], [2]]",,1,False,"[[1, 10, 12, 5], [3, 15, 8, 5], [11, 7, 12, 5]]"
16.96.2-16.n.1.2,16.96.2.21,,16C2,,,,16,96,2,"[2, 2]",6,0,[-4],"[[2, 16]]",False,False,False,"[[1], [2]]",,1,False,"[[5, 4, 12, 9], [11, 15, 4, 5], [13, 7, 4, 3]]"
16.96.2-16.n.1.3,16.96.2.87,,16C2,,,,16,96,2,"[2, 2]",6,0,[-4],"[[2, 16]]",False,False,False,"[[1], [2]]",,1,False,"[[1, 3, 8, 15], [7, 1, 12, 9], [7, 15, 4, 9]]"
16.96.2-16.n.1.4,16.96.2.73,,16C2,,,,16,96,2,"[2, 2]",6,0,[-4],"[[2, 16]]",False,False,False,"[[1], [2]]",,1,False,"[[7, 6, 0, 15], [13, 15, 0, 3], [15, 4, 12, 3]]"
16.96.2-16.o.1.1,16.96.2.129,,16C2,,,,16,96,2,"[2, 2]",6,0,[-16],"[[2, 16]]",False,False,False,"[[1], [2]]",,1,False,"[[7, 8, 12, 9], [7, 9, 8, 11], [15, 10, 8, 15]]"
16.96.2-16.o.1.2,16.96.2.67,,16C2,,,,16,96,2,"[2, 2]",6,0,[-16],"[[2, 16]]",False,False,False,"[[1], [2]]",,1,False,"[[5, 10, 12, 3], [13, 6, 4, 3], [15, 9, 4, 1]]"
16.96.2-16.o.1.3,16.96.2.133,,16C2,,,,16,96,2,"[2, 2]",6,0,[-16],"[[2, 16]]",False,False,False,"[[1], [2]]",,1,False,"[[1, 5, 4, 15], [15, 2, 8, 15], [15, 6, 4, 9]]"
16.96.2-16.o.1.4,16.96.2.72,,16C2,,,,16,96,2,"[2, 2]",6,0,[-16],"[[2, 16]]",False,False,False,"[[1], [2]]",,1,False,"[[3, 3, 0, 15], [5, 6, 8, 5], [11, 10, 4, 13]]"
16.96.2-16.o.1.5,16.96.2.69,,16C2,,,,16,96,2,"[2, 2]",6,0,[-16],"[[2, 16]]",False,False,False,"[[1], [2]]",,1,False,"[[3, 15, 4, 13], [5, 7, 0, 1], [5, 15, 8, 1]]"
16.96.2-16.o.1.6,16.96.2.135,,16C2,,,,16,96,2,"[2, 2]",6,0,[-16],"[[2, 16]]",False,False,False,"[[1], [2]]",,1,False,"[[3, 12, 4, 5], [5, 13, 12, 11], [7, 14, 8, 7]]"
16.96.2-16.o.1.7,16.96.2.66,,16C2,,,,16,96,2,"[2, 2]",6,0,[-16],"[[2, 16]]",False,False,False,"[[1], [2]]",,1,False,"[[5, 0, 12, 3], [13, 5, 8, 1], [13, 7, 12, 3]]"
16.96.2-16.o.1.8,16.96.2.131,,16C2,,,,16,96,2,"[2, 2]",6,0,[-16],"[[2, 16]]",False,False,False,"[[1], [2]]",,1,False,"[[7, 7, 0, 3], [7, 8, 8, 15], [13, 6, 12, 11]]"
18.72.2.f.1,18.72.2.13,,18N2,,,,18,72,2,"[2, 2]",6,0,[-3],"[[2, 4], [3, 8]]",False,False,True,"[[1], [2]]",3,1,False,"[[1, 11, 3, 10], [1, 12, 9, 17], [2, 11, 3, 11], [17, 17, 6, 1]]"
18.144.2-18.f.1.1,18.144.2.4,,18N2,,,,18,144,2,"[2, 2]",6,0,[-3],"[[2, 4], [3, 8]]",False,False,False,"[[1], [2]]",,1,False,"[[10, 17, 3, 1], [13, 4, 6, 13], [13, 10, 6, 13], [13, 12, 9, 5]]"
18.144.2-18.f.1.2,18.144.2.10,,18N2,,,,18,144,2,"[2, 2]",6,0,[-3],"[[2, 4], [3, 8]]",False,False,False,"[[1], [2]]",,1,False,"[[4, 5, 3, 13], [5, 4, 3, 13], [10, 7, 15, 1], [16, 9, 9, 7]]"
20.40.2.c.1,20.40.2.4,,20D2,,,,20,40,2,"[2, 2]",2,0,[],"[[2, 8], [5, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,0,True,"[[1, 17, 0, 7], [9, 19, 17, 6], [11, 0, 17, 13]]"
20.40.2.e.1,20.40.2.1,,20E2,,,,20,40,2,"[2, 2]",2,0,"[-3, -27, -43, -67, -163]","[[2, 8], [5, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,5,False,"[[1, 17, 11, 14], [4, 7, 7, 0], [8, 7, 17, 19], [17, 19, 17, 8]]"
24.36.2.ba.1,24.36.2.33,,12B2,,,,24,36,2,"[2, 2]",4,0,[-8],"[[2, 12], [3, 4]]",False,False,True,"[[1], [2]]",3,0,False,"[[9, 16, 20, 15], [15, 8, 4, 15], [21, 14, 8, 3], [23, 14, 20, 1], [23, 23, 14, 19]]"
24.36.2.bd.1,24.36.2.76,,12B2,,,,24,36,2,"[2, 2]",4,0,[],"[[2, 12], [3, 4]]",False,False,True,"[[1], [2]]",3,0,,"[[5, 15, 6, 17], [7, 5, 20, 15], [7, 12, 10, 23], [21, 5, 10, 9]]"
24.36.2.bp.1,24.36.2.65,,12E2,,,,24,36,2,"[2, 2]",4,0,[-16],"[[2, 12], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,0,False,"[[1, 4, 20, 1], [17, 21, 18, 5], [17, 22, 14, 11], [19, 21, 6, 17]]"
24.36.2.cb.1,24.36.2.73,,12B2,,,,24,36,2,"[2, 2]",4,0,[],"[[2, 12], [3, 4]]",False,False,True,"[[1], [2]]",3,0,,"[[5, 8, 10, 17], [9, 10, 20, 15], [13, 23, 4, 1], [23, 11, 14, 19]]"
24.36.2.dm.1,24.36.2.81,,12D2,,,,24,36,2,"[2, 2]",4,0,[-4],"[[2, 12], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,0,False,"[[1, 15, 12, 5], [5, 8, 10, 17], [7, 13, 4, 11], [21, 14, 2, 3]]"
24.36.2.eh.1,24.36.2.57,,12E2,,,,24,36,2,"[2, 2]",4,0,[],"[[2, 12], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,0,True,"[[3, 7, 22, 3], [3, 20, 2, 9], [7, 14, 16, 13], [23, 7, 2, 17]]"
24.36.2.en.1,24.36.2.77,,12D2,,,,24,36,2,"[2, 2]",4,0,[],"[[2, 12], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,0,True,"[[1, 8, 20, 23], [1, 19, 22, 23], [17, 8, 16, 11], [19, 23, 4, 19]]"
24.36.2.fz.1,24.36.2.46,,12B2,,,,24,36,2,"[2, 2]",4,0,[],"[[2, 12], [3, 4]]",False,False,True,"[[1], [2]]",3,0,True,"[[5, 8, 20, 19], [13, 18, 0, 17], [17, 6, 12, 23], [23, 1, 10, 19], [23, 8, 4, 11]]"
24.72.2.bg.1,24.72.2.140,,12I2,,,,24,72,2,"[2, 2]",6,2,[-4],"[[2, 12], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,2,False,"[[3, 19, 20, 21], [17, 11, 2, 7], [17, 23, 10, 11], [19, 20, 22, 1], [19, 22, 14, 1]]"
24.72.2.cf.1,24.72.2.117,,24O2,,,,24,72,2,"[2, 2]",6,2,[-4],"[[2, 12], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,2,False,"[[1, 12, 18, 7], [3, 8, 20, 3], [11, 5, 16, 17], [11, 6, 6, 17], [19, 23, 4, 1]]"
24.72.2.di.1,24.72.2.147,,12I2,,,,24,72,2,"[2, 2]",6,0,"[-4, -28]","[[2, 12], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,0,False,"[[5, 23, 4, 23], [9, 13, 10, 15], [11, 4, 20, 11], [19, 5, 16, 13], [23, 11, 4, 17]]"
24.72.2.en.1,24.72.2.124,,24O2,,,,24,72,2,"[2, 2]",6,0,"[-4, -7]","[[2, 12], [3, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,0,False,"[[1, 2, 4, 13], [3, 8, 4, 15], [9, 20, 22, 15], [13, 17, 20, 11], [19, 18, 0, 19]]"
24.72.2.gm.1,24.72.2.1089,,24L2,,,,24,72,2,"[2, 2]",4,0,[],"[[2, 12], [3, 4]]",False,False,True,"[[1], [2]]",3,0,,"[[1, 3, 18, 7], [5, 11, 2, 19], [15, 4, 14, 9], [17, 13, 22, 19], [23, 2, 22, 17]]"
24.72.2.gu.1,24.72.2.1097,,24L2,,,,24,72,2,"[2, 2]",4,0,[],"[[2, 12], [3, 4]]",False,False,True,"[[1], [2]]",3,0,,"[[3, 10, 10, 9], [13, 12, 6, 19], [15, 2, 22, 9], [17, 1, 22, 7], [19, 10, 4, 23]]"
24.72.2.iy.1,24.72.2.1118,,24P2,,,,24,72,2,"[2, 2]",4,0,[-4],"[[2, 12], [3, 4]]",False,False,True,"[[1], [2]]",3,0,False,"[[1, 18, 12, 17], [5, 1, 14, 23], [13, 22, 14, 7], [17, 13, 20, 11], [23, 21, 0, 1]]"
24.72.2.jg.1,24.72.2.1093,,24L2,,,,24,72,2,"[2, 2]",4,0,[],"[[2, 12], [3, 4]]",False,False,True,"[[1], [2]]",3,0,True,"[[1, 9, 6, 23], [1, 21, 12, 11], [5, 13, 20, 23], [5, 16, 8, 17], [21, 19, 10, 15]]"
24.72.2.jo.1,24.72.2.104,,24L2,,,,24,72,2,"[2, 2]",4,0,[-4],"[[2, 12], [3, 4]]",False,False,True,"[[1], [2]]",3,0,False,"[[1, 11, 16, 7], [7, 0, 0, 23], [13, 3, 18, 19], [13, 15, 0, 11], [21, 14, 4, 9]]"
25.50.2.a.1,25.50.2.1,,25E2,,,,25,50,2,"[2, 2]",2,0,[-3],"[[5, 8]]",True,True,True,"[[2], [1]]",3,1,False,"[[2, 12, 5, 3], [13, 2, 3, 1]]"
25.75.2.a.1,25.75.2.1,,25F2,,,,25,75,2,"[2, 2]",7,0,[-3],"[[5, 8]]",True,True,True,"[[2], [1]]",3,1,False,"[[16, 0, 15, 12], [20, 24, 18, 10]]"
28.48.2.j.1,28.48.2.9,,14D2,,,,28,48,2,"[2, 2]",6,0,[-28],"[[2, 8], [7, 4]]",False,False,True,"[[1], [2]]",3,0,False,"[[5, 23, 24, 3], [21, 22, 23, 7], [22, 3, 15, 5]]"
28.96.2-14.g.1.1,28.96.2.91,,14D2,,,,28,96,2,"[2, 2]",6,0,[-7],"[[2, 4], [7, 4]]",False,False,False,"[[1], [2]]",,1,False,"[[20, 27, 13, 8], [23, 7, 26, 19]]"
28.96.2-14.g.1.2,28.96.2.92,,14D2,,,,28,96,2,"[2, 2]",6,0,[-7],"[[2, 4], [7, 4]]",False,False,False,"[[1], [2]]",,1,False,"[[1, 10, 19, 13], [9, 21, 12, 5]]"
28.96.2-28.j.1.1,28.96.2.12,,14D2,,,,28,96,2,"[2, 2]",6,0,[-28],"[[2, 8], [7, 4]]",False,False,False,"[[1], [2]]",,0,False,"[[8, 19, 23, 13], [27, 22, 19, 19]]"
28.96.2-28.j.1.2,28.96.2.18,,14D2,,,,28,96,2,"[2, 2]",6,0,[-28],"[[2, 8], [7, 4]]",False,False,False,"[[1], [2]]",,0,False,"[[3, 26, 25, 19], [9, 15, 0, 5]]"
28.96.2-28.j.1.3,28.96.2.30,,14D2,,,,28,96,2,"[2, 2]",6,0,[-28],"[[2, 8], [7, 4]]",False,False,False,"[[1], [2]]",,0,False,"[[22, 3, 15, 12], [27, 11, 16, 15]]"
28.96.2-28.j.1.4,28.96.2.28,,14D2,,,,28,96,2,"[2, 2]",6,0,[-28],"[[2, 8], [7, 4]]",False,False,False,"[[1], [2]]",,0,False,"[[4, 27, 15, 3], [22, 13, 11, 20]]"
28.96.2.e.1,28.96.2.41,,28F2,,,,28,96,2,"[2, 2]",6,0,[],"[[2, 8], [7, 4]]",True,True,True,"[[2], [1]]",3,1,,"[[11, 14, 24, 17], [23, 12, 8, 5], [26, 23, 9, 1]]"
28.96.2.e.2,28.96.2.39,,28F2,,,,28,96,2,"[2, 2]",6,0,[],"[[2, 8], [7, 4]]",True,True,True,"[[2], [1]]",3,1,,"[[11, 21, 9, 8], [14, 1, 15, 5], [20, 3, 23, 5]]"
28.192.2-28.e.1.1,28.192.2.11,,28F2,,,,28,192,2,"[2, 2]",6,0,[],"[[2, 8], [7, 4]]",True,True,False,"[[2], [1]]",,1,,"[[21, 20, 26, 21], [22, 21, 15, 3]]"
28.192.2-28.e.1.2,28.192.2.48,,28F2,,,,28,192,2,"[2, 2]",6,0,[],"[[2, 8], [7, 4]]",True,True,False,"[[2], [1]]",,1,,"[[9, 8, 12, 15], [14, 5, 5, 11]]"
28.192.2-28.e.1.3,28.192.2.22,,28F2,,,,28,192,2,"[2, 2]",6,0,[],"[[2, 8], [7, 4]]",True,True,False,"[[2], [1]]",,1,,"[[2, 1, 17, 25], [5, 20, 2, 27]]"
28.192.2-28.e.1.4,28.192.2.35,,28F2,,,,28,192,2,"[2, 2]",6,0,[],"[[2, 8], [7, 4]]",True,True,False,"[[2], [1]]",,1,,"[[1, 17, 27, 22], [17, 1, 17, 26]]"
28.192.2-28.e.2.1,28.192.2.24,,28F2,,,,28,192,2,"[2, 2]",6,0,[],"[[2, 8], [7, 4]]",True,True,False,"[[2], [1]]",,1,,"[[8, 15, 11, 5], [9, 27, 7, 20]]"
28.192.2-28.e.2.2,28.192.2.9,,28F2,,,,28,192,2,"[2, 2]",6,0,[],"[[2, 8], [7, 4]]",True,True,False,"[[2], [1]]",,1,,"[[8, 5, 21, 9], [12, 15, 27, 13]]"
28.192.2-28.e.2.3,28.192.2.41,,28F2,,,,28,192,2,"[2, 2]",6,0,[],"[[2, 8], [7, 4]]",True,True,False,"[[2], [1]]",,1,,"[[9, 26, 8, 5], [18, 9, 11, 25]]"
28.192.2-28.e.2.4,28.192.2.30,,28F2,,,,28,192,2,"[2, 2]",6,0,[],"[[2, 8], [7, 4]]",True,True,False,"[[2], [1]]",,1,,"[[12, 11, 7, 3], [25, 17, 13, 4]]"
30.30.2.h.1,30.30.2.5,,30A2,,,,30,30,2,"[2, 2]",1,1,"[-4, -19]","[[2, 2], [3, 4], [5, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,1,False,"[[4, 19, 19, 26], [16, 1, 13, 2], [27, 25, 10, 9]]"
30.60.2.i.1,30.60.2.9,,30F2,,,,30,60,2,"[2, 2]",2,0,[],"[[2, 2], [3, 4], [5, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,0,,"[[0, 7, 13, 15], [9, 28, 8, 3], [17, 29, 2, 13], [29, 20, 20, 19]]"
30.60.2.j.1,30.60.2.3,,30F2,,,,30,60,2,"[2, 2]",2,0,"[-3, -7, -43, -67, -163]","[[2, 2], [3, 4], [5, 4]]",False,True,True,"[[1, 1], [1, 1]]",3,0,False,"[[5, 11, 14, 25], [7, 22, 29, 13], [14, 25, 17, 26], [27, 4, 7, 3]]"
32.96.2.b.1,32.96.2.64,X520,32B2,,,,32,96,2,"[2, 2]",14,0,[-4],"[[2, 20]]",True,True,True,"[[2], [1]]",3,0,False,"[[3, 25, 8, 13], [9, 8, 10, 19], [19, 22, 16, 3]]"
32.96.2.g.1,32.96.2.21,X526,16I2,,,,32,96,2,"[2, 2]",14,0,[-4],"[[2, 20]]",True,True,True,"[[2], [1]]",3,0,False,"[[3, 31, 6, 21], [9, 0, 4, 25], [25, 20, 6, 7]]"
36.36.2.b.1,36.36.2.3,,9A2,,,,36,36,2,"[2, 2]",4,0,[],"[[2, 8], [3, 8]]",True,True,True,"[[2], [1]]",3,0,,"[[3, 34, 17, 15], [5, 21, 12, 5], [24, 25, 7, 30]]"
36.48.2.a.1,36.48.2.9,,12F2,,,,36,48,2,"[2, 2]",6,0,[],"[[2, 8], [3, 8]]",True,True,True,"[[2], [1]]",3,1,,"[[13, 20, 24, 5], [29, 5, 27, 8], [32, 3, 27, 19]]"
36.48.2.a.2,36.48.2.7,,12F2,,,,36,48,2,"[2, 2]",6,0,[],"[[2, 8], [3, 8]]",True,True,True,"[[2], [1]]",3,1,,"[[5, 20, 30, 5], [5, 22, 18, 7], [29, 5, 9, 10]]"
36.54.2.c.1,36.54.2.4,,9B2,,,,36,54,2,"[2, 2]",6,0,"[-4, -16]","[[2, 8], [3, 8]]",True,True,True,"[[2], [1]]",3,0,False,"[[10, 35, 29, 35], [29, 5, 16, 5], [29, 6, 3, 11]]"
36.54.2.d.1,36.54.2.3,,9B2,,,,36,54,2,"[2, 2]",6,0,[],"[[2, 8], [3, 8]]",True,True,True,"[[2], [1]]",3,0,True,"[[1, 33, 30, 19], [2, 5, 11, 25], [9, 26, 17, 27]]"
36.72.2.d.1,36.72.2.4,,18N2,,,,36,72,2,"[2, 2]",6,0,[-12],"[[2, 8], [3, 8]]",False,False,True,"[[1], [2]]",3,0,False,"[[11, 25, 12, 7], [17, 1, 15, 8], [32, 35, 3, 32]]"
36.96.2-36.a.1.1,36.96.2.8,,12F2,,,,36,96,2,"[2, 2]",6,0,[],"[[2, 8], [3, 8]]",True,True,False,"[[2], [1]]",,1,,"[[7, 10, 0, 13], [11, 5, 33, 34], [23, 2, 18, 25]]"
36.96.2-36.a.1.2,36.96.2.2,,12F2,,,,36,96,2,"[2, 2]",6,0,[],"[[2, 8], [3, 8]]",True,True,False,"[[2], [1]]",,1,,"[[1, 20, 0, 35], [10, 11, 27, 13], [25, 6, 6, 5]]"
36.96.2-36.a.1.3,36.96.2.15,,12F2,,,,36,96,2,"[2, 2]",6,0,[],"[[2, 8], [3, 8]]",True,True,False,"[[2], [1]]",,1,,"[[4, 29, 21, 5], [4, 33, 9, 17], [11, 13, 9, 10]]"
36.96.2-36.a.1.4,36.96.2.11,,12F2,,,,36,96,2,"[2, 2]",6,0,[],"[[2, 8], [3, 8]]",True,True,False,"[[2], [1]]",,1,,"[[10, 31, 15, 1], [13, 4, 0, 29], [20, 9, 33, 11]]"
36.96.2-36.a.2.1,36.96.2.4,,12F2,,,,36,96,2,"[2, 2]",6,0,[],"[[2, 8], [3, 8]]",True,True,False,"[[2], [1]]",,1,,"[[1, 31, 21, 10], [13, 16, 0, 25], [19, 17, 33, 14]]"
36.96.2-36.a.2.2,36.96.2.6,,12F2,,,,36,96,2,"[2, 2]",6,0,[],"[[2, 8], [3, 8]]",True,True,False,"[[2], [1]]",,1,,"[[17, 30, 30, 1], [32, 7, 9, 19], [32, 19, 3, 25]]"
36.96.2-36.a.2.3,36.96.2.13,,12F2,,,,36,96,2,"[2, 2]",6,0,[],"[[2, 8], [3, 8]]",True,True,False,"[[2], [1]]",,1,,"[[16, 33, 3, 29], [29, 7, 15, 20], [31, 5, 33, 26]]"
36.96.2-36.a.2.4,36.96.2.9,,12F2,,,,36,96,2,"[2, 2]",6,0,[],"[[2, 8], [3, 8]]",True,True,False,"[[2], [1]]",,1,,"[[2, 17, 33, 13], [23, 1, 15, 26], [31, 25, 27, 14]]"
36.144.2-18.f.1.1,36.144.2.36,,18N2,,,,36,144,2,"[2, 2]",6,0,[-3],"[[2, 4], [3, 8]]",False,False,False,"[[1], [2]]",,1,False,"[[23, 14, 30, 5], [25, 15, 18, 29], [26, 13, 3, 10], [31, 17, 21, 22]]"
36.144.2-18.f.1.2,36.144.2.35,,18N2,,,,36,144,2,"[2, 2]",6,0,[-3],"[[2, 4], [3, 8]]",False,False,False,"[[1], [2]]",,1,False,"[[5, 21, 0, 31], [19, 27, 18, 17], [26, 9, 27, 35], [28, 23, 33, 8]]"
