"=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.label"", ""label"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RSZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""CPlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""SZlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""Slabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.standard"", ""name"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level"", ""level"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.index"", ""index"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.genus"", ""genus"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.gonality"", ""q_gonality_bounds"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""rational_cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cm_discriminants"", ""cm_discriminants"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/ag.conductor"", ""conductor"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.simple"", ""simple"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/av.squarefree"", ""squarefree"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.contains_negative_one"", ""contains_negative_one"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.decomposition"", ""dims"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.models"", ""models"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.known_points"", ""num_known_degree1_points"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.local_obstruction"", ""pointless"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level_structure"", ""generators"")"
16.48.3.bq.1,16.48.3.8,,16C3,,,,16,48,3,"[2, 2]",4,2,[],"[[2, 24]]",False,True,True,"[[1, 2], [1, 1]]",3,1,False,"[[9, 15, 14, 7], [11, 5, 6, 13], [15, 5, 4, 13]]"
16.48.3.br.1,16.48.3.27,,16C3,,,,16,48,3,"[2, 2]",4,2,[],"[[2, 24]]",False,True,True,"[[1, 2], [1, 1]]",3,1,False,"[[1, 14, 14, 7], [9, 12, 6, 15], [13, 3, 0, 7], [13, 10, 0, 1]]"
16.48.3.bs.1,16.48.3.26,,16C3,,,,16,48,3,"[2, 2]",4,2,[],"[[2, 24]]",False,True,True,"[[1, 2], [1, 1]]",3,1,False,"[[1, 14, 10, 3], [11, 15, 0, 13], [15, 13, 8, 5]]"
16.48.3.bv.1,16.48.3.13,,16F3,,,,16,48,3,"[4, 4]",4,0,[],"[[2, 21]]",False,True,True,"[[1, 2], [1, 1]]",3,0,True,"[[5, 10, 0, 3], [5, 13, 14, 1], [15, 1, 6, 5]]"
16.48.3.bv.2,16.48.3.17,,16F3,,,,16,48,3,"[4, 4]",4,0,[],"[[2, 21]]",False,True,True,"[[1, 2], [1, 1]]",3,0,True,"[[3, 14, 8, 5], [15, 8, 0, 3], [15, 11, 10, 15]]"
16.48.3.bw.1,16.48.3.9,,16F3,,,,16,48,3,"[2, 2]",4,2,[],"[[2, 21]]",False,True,True,"[[1, 2], [1, 1]]",3,1,False,"[[1, 5, 14, 7], [7, 14, 0, 9], [9, 8, 12, 3], [9, 12, 4, 11]]"
16.48.3.bw.2,16.48.3.21,,16F3,,,,16,48,3,"[2, 2]",4,2,[],"[[2, 21]]",False,True,True,"[[1, 2], [1, 1]]",3,1,False,"[[1, 15, 10, 7], [5, 5, 6, 3], [7, 11, 10, 15], [11, 14, 4, 7]]"
16.48.3.cb.1,16.48.3.32,,16C3,,,,16,48,3,"[2, 2]",4,0,[],"[[2, 24]]",False,True,True,"[[1, 2], [1, 1]]",3,0,,"[[7, 12, 8, 7], [9, 2, 14, 15], [11, 4, 2, 5], [11, 15, 4, 5]]"
16.48.3.cc.1,16.48.3.29,,16C3,,,,16,48,3,"[4, 4]",4,0,[],"[[2, 24]]",False,True,True,"[[1, 2], [1, 1]]",3,0,True,"[[9, 5, 14, 15], [11, 2, 14, 9], [11, 8, 6, 1]]"
16.48.3.cd.1,16.48.3.2,,16C3,,,,16,48,3,"[2, 2]",4,0,[],"[[2, 24]]",False,True,True,"[[1, 2], [1, 1]]",3,0,,"[[1, 11, 8, 7], [9, 1, 10, 7], [9, 7, 4, 7], [13, 5, 14, 11]]"
16.48.3.ce.1,16.48.3.5,,16C3,,,,16,48,3,"[2, 2]",4,2,[],"[[2, 24]]",False,True,True,"[[1, 2], [1, 1]]",3,1,False,"[[7, 15, 2, 1], [7, 15, 4, 1], [9, 13, 2, 7], [15, 12, 6, 5]]"
16.48.3.cg.1,16.48.3.72,X417,16E3,,,,16,48,3,"[2, 2]",4,0,[-4],"[[2, 19]]",False,True,True,"[[1, 1, 1], [1, 1, 1]]",3,1,False,"[[3, 0, 2, 5], [15, 2, 12, 3], [15, 4, 2, 1], [15, 15, 12, 9]]"
16.48.3.f.1,16.48.3.40,X423,16D3,,,,16,48,3,"[2, 2]",4,4,[],"[[2, 19]]",False,True,True,"[[1, 1, 1], [1, 1, 1]]",3,1,False,"[[1, 8, 0, 5], [3, 14, 4, 1], [5, 10, 12, 11], [9, 6, 4, 3], [15, 12, 0, 9]]"
16.48.3.f.2,16.48.3.37,X423,16D3,,,,16,48,3,"[2, 2]",4,4,[],"[[2, 19]]",False,True,True,"[[1, 1, 1], [1, 1, 1]]",3,1,False,"[[1, 10, 8, 11], [3, 14, 8, 13], [5, 2, 12, 1], [5, 6, 4, 13], [9, 10, 12, 1]]"
16.48.3.j.1,16.48.3.63,,16D3,,,,16,48,3,"[4, 4]",4,0,[],"[[2, 20]]",False,True,True,"[[1, 1, 1], [1, 1, 1]]",3,0,True,"[[7, 5, 6, 5], [7, 5, 14, 11], [11, 6, 4, 11]]"
16.48.3.l.1,16.48.3.70,,16D3,,,,16,48,3,"[4, 4]",4,0,[],"[[2, 19]]",False,True,True,"[[1, 1, 1], [1, 1, 1]]",3,0,True,"[[3, 2, 4, 1], [13, 5, 10, 3], [15, 14, 12, 13]]"
16.96.3-16.b.1.1,16.96.3.176,,16A3,,,,16,96,3,"[3, 3]",4,2,[],"[[2, 22]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[3, 2, 2, 5], [3, 8, 10, 13], [11, 4, 4, 7]]"
16.96.3-16.b.1.2,16.96.3.36,,16A3,,,,16,96,3,"[3, 3]",4,2,[],"[[2, 22]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[5, 4, 2, 7], [9, 4, 4, 5], [11, 14, 4, 11]]"
16.96.3-16.b.1.3,16.96.3.58,,16A3,,,,16,96,3,"[3, 3]",4,2,[],"[[2, 22]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[1, 6, 12, 9], [1, 8, 10, 11], [5, 4, 14, 3]]"
16.96.3-16.b.1.4,16.96.3.174,,16A3,,,,16,96,3,"[3, 3]",4,2,[],"[[2, 22]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[5, 0, 10, 15], [11, 14, 6, 9], [15, 4, 10, 9]]"
16.96.3-16.b.2.1,16.96.3.177,,16A3,,,,16,96,3,"[3, 3]",4,2,[],"[[2, 22]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[3, 6, 4, 3], [7, 4, 14, 5], [7, 8, 12, 11]]"
16.96.3-16.b.2.2,16.96.3.35,,16A3,,,,16,96,3,"[3, 3]",4,2,[],"[[2, 22]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[3, 2, 8, 15], [13, 4, 14, 3], [13, 8, 2, 15]]"
16.96.3-16.b.2.3,16.96.3.57,,16A3,,,,16,96,3,"[3, 3]",4,2,[],"[[2, 22]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[1, 14, 14, 15], [5, 4, 10, 15], [9, 14, 0, 5]]"
16.96.3-16.b.2.4,16.96.3.175,,16A3,,,,16,96,3,"[3, 3]",4,2,[],"[[2, 22]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[3, 12, 4, 7], [5, 10, 10, 15], [7, 12, 14, 5]]"
16.96.3-16.ba.1.1,16.96.3.367,,16D3,,,,16,96,3,"[2, 2]",4,0,[],"[[2, 20]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,0,,"[[3, 3, 10, 1], [11, 0, 8, 5], [13, 9, 10, 9]]"
16.96.3-16.ba.1.2,16.96.3.391,,16D3,,,,16,96,3,"[2, 2]",4,0,[],"[[2, 20]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,0,,"[[3, 4, 8, 3], [9, 13, 6, 3], [13, 7, 6, 9]]"
16.96.3-16.ba.1.3,16.96.3.377,,16D3,,,,16,96,3,"[2, 2]",4,0,[],"[[2, 20]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,0,,"[[1, 4, 0, 15], [1, 5, 2, 13], [9, 2, 4, 9]]"
16.96.3-16.ba.1.4,16.96.3.393,,16D3,,,,16,96,3,"[2, 2]",4,0,[],"[[2, 20]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,0,,"[[7, 6, 12, 9], [11, 13, 2, 7], [13, 15, 2, 15]]"
16.96.3-16.ba.1.5,16.96.3.375,,16D3,,,,16,96,3,"[2, 2]",4,0,[],"[[2, 20]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,0,,"[[5, 9, 10, 9], [11, 2, 4, 13], [15, 13, 6, 5]]"
16.96.3-16.ba.1.6,16.96.3.398,,16D3,,,,16,96,3,"[2, 2]",4,0,[],"[[2, 20]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,0,,"[[9, 15, 2, 3], [13, 4, 0, 11], [15, 11, 14, 11]]"
16.96.3-16.ba.1.7,16.96.3.369,,16D3,,,,16,96,3,"[2, 2]",4,0,[],"[[2, 20]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,0,,"[[5, 15, 2, 7], [11, 4, 8, 3], [11, 9, 10, 15]]"
16.96.3-16.ba.1.8,16.96.3.396,,16D3,,,,16,96,3,"[2, 2]",4,0,[],"[[2, 20]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,0,,"[[1, 11, 14, 13], [5, 2, 4, 3], [13, 5, 2, 1]]"
16.96.3-16.bb.1.1,16.96.3.399,,16D3,,,,16,96,3,"[2, 2]",4,0,[-8],"[[2, 19]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[9, 2, 12, 7], [9, 11, 10, 9], [13, 8, 0, 5]]"
16.96.3-16.bb.1.2,16.96.3.299,,16D3,,,,16,96,3,"[2, 2]",4,0,[-8],"[[2, 19]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[1, 15, 2, 9], [3, 4, 0, 5], [3, 5, 2, 13]]"
16.96.3-16.bb.1.3,16.96.3.406,,16D3,,,,16,96,3,"[2, 2]",4,0,[-8],"[[2, 19]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[7, 11, 14, 1], [13, 0, 8, 11], [13, 1, 14, 13]]"
16.96.3-16.bb.1.4,16.96.3.307,,16D3,,,,16,96,3,"[2, 2]",4,0,[-8],"[[2, 19]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[1, 5, 2, 15], [3, 9, 10, 5], [9, 10, 12, 15]]"
16.96.3-16.bb.1.5,16.96.3.401,,16D3,,,,16,96,3,"[2, 2]",4,0,[-8],"[[2, 19]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[5, 5, 2, 11], [11, 6, 4, 13], [13, 11, 10, 5]]"
16.96.3-16.bb.1.6,16.96.3.309,,16D3,,,,16,96,3,"[2, 2]",4,0,[-8],"[[2, 19]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[7, 9, 10, 1], [11, 0, 0, 3], [15, 12, 0, 9]]"
16.96.3-16.bb.1.7,16.96.3.404,,16D3,,,,16,96,3,"[2, 2]",4,0,[-8],"[[2, 19]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[5, 15, 2, 5], [11, 14, 4, 3], [11, 15, 6, 13]]"
16.96.3-16.bb.1.8,16.96.3.301,,16D3,,,,16,96,3,"[2, 2]",4,0,[-8],"[[2, 19]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[1, 8, 8, 7], [13, 2, 12, 3], [15, 3, 14, 1]]"
16.96.3-16.bd.1.1,16.96.3.67,,16A3,,,,16,96,3,"[3, 3]",4,2,[],"[[2, 22]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[3, 3, 8, 5], [5, 15, 4, 7], [9, 15, 8, 11]]"
16.96.3-16.bd.1.2,16.96.3.228,,16A3,,,,16,96,3,"[3, 3]",4,2,[],"[[2, 22]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[3, 2, 4, 11], [7, 7, 4, 9], [11, 4, 12, 7]]"
16.96.3-16.bd.1.3,16.96.3.219,,16A3,,,,16,96,3,"[3, 3]",4,2,[],"[[2, 22]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[1, 9, 4, 15], [5, 3, 0, 15], [15, 4, 4, 3]]"
16.96.3-16.bd.1.4,16.96.3.83,,16A3,,,,16,96,3,"[3, 3]",4,2,[],"[[2, 22]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[1, 2, 0, 5], [7, 15, 12, 9], [11, 9, 8, 9]]"
16.96.3-16.bd.2.1,16.96.3.66,,16A3,,,,16,96,3,"[3, 3]",4,2,[],"[[2, 22]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[3, 9, 8, 1], [7, 14, 0, 11], [13, 1, 4, 11]]"
16.96.3-16.bd.2.2,16.96.3.229,,16A3,,,,16,96,3,"[3, 3]",4,2,[],"[[2, 22]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[11, 2, 12, 11], [11, 7, 4, 13], [13, 2, 0, 9]]"
16.96.3-16.bd.2.3,16.96.3.220,,16A3,,,,16,96,3,"[3, 3]",4,2,[],"[[2, 22]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[3, 5, 8, 9], [5, 5, 8, 11], [5, 15, 4, 15]]"
16.96.3-16.bd.2.4,16.96.3.82,,16A3,,,,16,96,3,"[3, 3]",4,2,[],"[[2, 22]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[1, 6, 4, 1], [5, 12, 4, 1], [7, 3, 8, 1]]"
16.96.3-16.bw.1.1,16.96.3.416,,16F3,,,,16,96,3,"[2, 2]",4,2,[],"[[2, 21]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[13, 3, 2, 1], [15, 0, 0, 3], [15, 11, 2, 1]]"
16.96.3-16.bw.1.2,16.96.3.415,,16F3,,,,16,96,3,"[2, 2]",4,2,[],"[[2, 21]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[7, 0, 0, 3], [7, 14, 0, 5], [9, 13, 14, 5]]"
16.96.3-16.bw.1.3,16.96.3.417,,16F3,,,,16,96,3,"[2, 2]",4,2,[],"[[2, 21]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[1, 4, 4, 7], [7, 0, 0, 3], [9, 5, 6, 11]]"
16.96.3-16.bw.1.4,16.96.3.418,,16F3,,,,16,96,3,"[2, 2]",4,2,[],"[[2, 21]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[1, 12, 8, 5], [3, 1, 14, 13], [13, 3, 10, 5]]"
16.96.3-16.bw.2.1,16.96.3.425,,16F3,,,,16,96,3,"[2, 2]",4,2,[],"[[2, 21]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[3, 14, 8, 9], [7, 1, 6, 1], [11, 2, 12, 7]]"
16.96.3-16.bw.2.2,16.96.3.423,,16F3,,,,16,96,3,"[2, 2]",4,2,[],"[[2, 21]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[7, 9, 6, 9], [11, 10, 0, 1], [15, 2, 0, 1]]"
16.96.3-16.bw.2.3,16.96.3.426,,16F3,,,,16,96,3,"[2, 2]",4,2,[],"[[2, 21]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[3, 6, 8, 1], [11, 1, 14, 3], [13, 8, 0, 1]]"
16.96.3-16.bw.2.4,16.96.3.424,,16F3,,,,16,96,3,"[2, 2]",4,2,[],"[[2, 21]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[11, 6, 4, 15], [11, 11, 2, 7], [11, 11, 10, 13]]"
16.96.3-16.f.1.1,16.96.3.91,,16D3,,,,16,96,3,"[2, 2]",4,4,[],"[[2, 19]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[9, 4, 0, 3], [9, 10, 12, 11], [9, 14, 4, 5], [11, 6, 4, 11]]"
16.96.3-16.f.1.10,16.96.3.145,,16D3,,,,16,96,3,"[2, 2]",4,4,[],"[[2, 19]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[1, 10, 12, 7], [5, 6, 4, 11], [15, 8, 0, 11], [15, 8, 8, 5]]"
16.96.3-16.f.1.11,16.96.3.123,,16D3,,,,16,96,3,"[2, 2]",4,4,[],"[[2, 19]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[1, 10, 12, 5], [7, 14, 4, 1], [11, 4, 8, 11], [15, 14, 4, 7]]"
16.96.3-16.f.1.12,16.96.3.130,,16D3,,,,16,96,3,"[2, 2]",4,4,[],"[[2, 19]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[3, 0, 0, 7], [3, 14, 4, 13], [13, 10, 12, 9], [15, 14, 4, 3]]"
16.96.3-16.f.1.2,16.96.3.41,,16D3,,,,16,96,3,"[2, 2]",4,4,[],"[[2, 19]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[1, 12, 8, 5], [5, 2, 12, 11], [9, 8, 8, 15], [9, 14, 4, 3]]"
16.96.3-16.f.1.3,16.96.3.109,,16D3,,,,16,96,3,"[2, 2]",4,4,[],"[[2, 19]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[1, 6, 4, 11], [7, 2, 12, 9], [7, 4, 0, 1], [11, 2, 12, 11]]"
16.96.3-16.f.1.4,16.96.3.137,,16D3,,,,16,96,3,"[2, 2]",4,4,[],"[[2, 19]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[1, 8, 8, 3], [7, 4, 0, 9], [11, 12, 0, 13], [15, 2, 12, 11]]"
16.96.3-16.f.1.5,16.96.3.164,,16D3,,,,16,96,3,"[2, 2]",4,4,[],"[[2, 19]]",False,True,False,"[[1, 1, 1], [1, 1, 1]]",,1,False,"[[1, 2, 12, 15], [3, 14, 4, 11], [15, 2, 12, 13], [15, 10, 12, 15]]"
