"=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.label"", ""label"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RSZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""CPlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""SZlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""Slabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.standard"", ""name"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level"", ""level"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.index"", ""index"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.genus"", ""genus"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.gonality"", ""q_gonality_bounds"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""rational_cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cm_discriminants"", ""cm_discriminants"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/ag.conductor"", ""conductor"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.simple"", ""simple"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/av.squarefree"", ""squarefree"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.contains_negative_one"", ""contains_negative_one"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.decomposition"", ""dims"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.models"", ""models"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.known_points"", ""num_known_degree1_points"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.local_obstruction"", ""pointless"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level_structure"", ""generators"")"
8.96.3.f.1,8.96.3.12,,8B3,,,,8,96,3,"[2, 2]",12,2,[],"[[2, 18]]",False,True,True,"[[1, 2], [1, 1]]",3,1,False,"[[3, 4, 4, 7], [5, 4, 0, 5], [7, 4, 0, 1], [7, 4, 4, 5]]"
8.96.3.f.2,8.96.3.6,,8B3,,,,8,96,3,"[2, 2]",12,0,[],"[[2, 18]]",False,True,True,"[[1, 2], [1, 1]]",3,0,,"[[1, 0, 0, 7], [3, 0, 4, 7], [5, 0, 4, 7], [5, 4, 0, 3]]"
8.96.3.g.1,8.96.3.16,X536,8A3,,,Xsp(8),8,96,3,"[3, 3]",12,4,[],"[[2, 16]]",False,False,True,"[[1, 1], [2, 1]]",1,1,False,"[[1, 0, 0, 5], [3, 0, 0, 3], [5, 0, 0, 5], [7, 0, 0, 5]]"
8.96.3.g.2,8.96.3.15,X541,8A3,,,,8,96,3,"[3, 3]",12,2,[],"[[2, 16]]",False,False,True,"[[1, 1], [2, 1]]",1,1,False,"[[1, 0, 0, 7], [5, 4, 0, 7], [7, 0, 0, 1], [7, 4, 0, 5]]"
8.96.3.h.1,8.96.3.11,,8B3,,,,8,96,3,"[2, 2]",12,4,[],"[[2, 17]]",False,True,True,"[[1, 2], [1, 1]]",3,1,False,"[[1, 0, 0, 5], [1, 0, 0, 7], [3, 4, 0, 3], [5, 4, 0, 5]]"
8.96.3.h.2,8.96.3.5,,8B3,,,,8,96,3,"[2, 2]",12,2,[],"[[2, 17]]",False,True,True,"[[1, 2], [1, 1]]",3,1,False,"[[1, 4, 0, 3], [5, 0, 0, 1], [7, 0, 0, 1], [7, 0, 0, 7]]"
8.96.3.i.1,8.96.3.8,,8B3,,,,8,96,3,"[2, 2]",12,4,[],"[[2, 18]]",False,True,True,"[[1, 2], [1, 1]]",3,1,False,"[[1, 0, 0, 3], [1, 0, 0, 7], [1, 4, 4, 1], [7, 4, 4, 1]]"
8.96.3.j.1,8.96.3.7,,8B3,,,,8,96,3,"[2, 2]",12,4,[],"[[2, 17]]",False,True,True,"[[1, 2], [1, 1]]",3,1,False,"[[1, 0, 0, 7], [1, 0, 4, 3], [1, 4, 4, 1], [7, 4, 4, 1]]"
8.96.3.k.1,8.96.3.3,X538,8A3,,,,8,96,3,"[3, 3]",12,0,[],"[[2, 16]]",False,False,True,"[[1, 1], [2, 1]]",1,0,,"[[3, 5, 2, 5], [7, 7, 0, 1]]"
8.96.3.l.1,8.96.3.18,X542,8A3,,,,8,96,3,"[3, 3]",12,0,[],"[[2, 16]]",False,False,True,"[[1, 1], [2, 1]]",1,0,,"[[0, 5, 5, 0], [0, 5, 7, 0], [7, 0, 0, 7]]"
8.96.3.m.1,8.96.3.2,X537,8A3,,,,8,96,3,"[3, 4]",12,0,[],"[[2, 18]]",False,False,True,"[[1], [3]]",1,0,True,"[[1, 1, 0, 7], [3, 4, 4, 7], [7, 0, 0, 7]]"
8.96.3.n.1,8.96.3.14,X543,8A3,,,,8,96,3,"[3, 3]",12,0,[],"[[2, 16]]",False,False,True,"[[1, 1], [2, 1]]",1,0,,"[[0, 1, 1, 0], [0, 1, 5, 0], [0, 3, 7, 0]]"
8.96.3.o.1,8.96.3.4,,8A3,,,,8,96,3,"[3, 4]",12,0,[],"[[2, 16]]",False,False,True,"[[1, 1], [2, 1]]",1,0,True,"[[1, 7, 6, 7], [5, 1, 4, 3]]"
8.96.3.p.1,8.96.3.19,X539,8A3,,,,8,96,3,"[3, 3]",12,0,[],"[[2, 16]]",False,False,True,"[[1, 1], [2, 1]]",1,0,,"[[0, 5, 7, 0], [5, 0, 0, 3]]"
8.192.3-8.a.1.1,8.192.3.1,,8A3,,,,8,192,3,"[3, 4]",12,0,[],"[[2, 18]]",False,False,False,"[[1], [3]]",,0,True,"[[1, 4, 4, 5], [5, 6, 2, 7]]"
8.192.3-8.a.1.2,8.192.3.3,,8A3,,,,8,192,3,"[3, 4]",12,0,[],"[[2, 18]]",False,False,False,"[[1], [3]]",,0,True,"[[3, 4, 4, 7], [7, 2, 6, 5]]"
8.192.3-8.b.1.1,8.192.3.61,,8A3,,,,8,192,3,"[3, 4]",12,0,[],"[[2, 16]]",False,False,False,"[[1, 1], [2, 1]]",,0,True,"[[1, 0, 4, 5], [3, 6, 2, 1]]"
8.192.3-8.b.1.2,8.192.3.67,,8A3,,,,8,192,3,"[3, 4]",12,0,[],"[[2, 16]]",False,False,False,"[[1, 1], [2, 1]]",,0,True,"[[1, 2, 6, 3], [3, 0, 4, 7]]"
8.192.3-8.c.1.1,8.192.3.33,,8B3,,,,8,192,3,"[4, 4]",12,0,[],"[[2, 18]]",False,True,False,"[[1, 2], [1, 1]]",,0,True,"[[3, 0, 4, 1], [5, 4, 0, 3], [7, 0, 0, 3]]"
8.192.3-8.c.1.2,8.192.3.11,,8B3,,,,8,192,3,"[4, 4]",12,0,[],"[[2, 18]]",False,True,False,"[[1, 2], [1, 1]]",,0,True,"[[1, 0, 0, 5], [3, 0, 4, 1], [3, 4, 0, 5]]"
8.192.3-8.c.1.3,8.192.3.46,,8B3,,,,8,192,3,"[4, 4]",12,0,[],"[[2, 18]]",False,True,False,"[[1, 2], [1, 1]]",,0,True,"[[3, 0, 4, 5], [5, 0, 4, 7], [5, 4, 0, 3]]"
8.192.3-8.c.1.4,8.192.3.45,,8B3,,,,8,192,3,"[4, 4]",12,0,[],"[[2, 18]]",False,True,False,"[[1, 2], [1, 1]]",,0,True,"[[1, 0, 0, 5], [5, 0, 4, 7], [7, 4, 4, 3]]"
8.192.3-8.c.1.5,8.192.3.15,,8B3,,,,8,192,3,"[4, 4]",12,0,[],"[[2, 18]]",False,True,False,"[[1, 2], [1, 1]]",,0,True,"[[1, 0, 0, 5], [5, 0, 4, 7], [5, 4, 0, 3]]"
8.192.3-8.c.1.6,8.192.3.34,,8B3,,,,8,192,3,"[4, 4]",12,0,[],"[[2, 18]]",False,True,False,"[[1, 2], [1, 1]]",,0,True,"[[3, 0, 4, 5], [5, 0, 4, 7], [7, 4, 4, 3]]"
8.192.3-8.d.1.1,8.192.3.31,,8B3,,,,8,192,3,"[4, 4]",12,0,[],"[[2, 17]]",False,True,False,"[[1, 2], [1, 1]]",,0,True,"[[1, 0, 2, 3], [5, 4, 2, 7], [7, 4, 6, 1]]"
8.192.3-8.d.1.2,8.192.3.12,,8B3,,,,8,192,3,"[4, 4]",12,0,[],"[[2, 17]]",False,True,False,"[[1, 2], [1, 1]]",,0,True,"[[1, 0, 2, 3], [5, 0, 0, 1], [5, 4, 2, 7]]"
8.192.3-8.d.1.3,8.192.3.60,,8B3,,,,8,192,3,"[4, 4]",12,0,[],"[[2, 17]]",False,True,False,"[[1, 2], [1, 1]]",,0,True,"[[1, 0, 2, 3], [1, 4, 2, 7], [3, 4, 0, 3]]"
8.192.3-8.d.1.4,8.192.3.44,,8B3,,,,8,192,3,"[4, 4]",12,0,[],"[[2, 17]]",False,True,False,"[[1, 2], [1, 1]]",,0,True,"[[3, 4, 0, 3], [3, 4, 6, 1], [5, 0, 0, 1]]"
8.192.3-8.d.1.5,8.192.3.16,,8B3,,,,8,192,3,"[4, 4]",12,0,[],"[[2, 17]]",False,True,False,"[[1, 2], [1, 1]]",,0,True,"[[3, 4, 6, 1], [5, 0, 0, 1], [7, 0, 6, 5]]"
8.192.3-8.d.1.6,8.192.3.32,,8B3,,,,8,192,3,"[4, 4]",12,0,[],"[[2, 17]]",False,True,False,"[[1, 2], [1, 1]]",,0,True,"[[1, 4, 2, 7], [3, 4, 6, 1], [7, 0, 6, 5]]"
8.192.3-8.e.1.1,8.192.3.73,,8A3,,,,8,192,3,"[3, 4]",12,0,[],"[[2, 18]]",False,False,False,"[[1], [3]]",,0,True,"[[1, 0, 0, 7], [3, 0, 0, 5], [3, 4, 4, 1]]"
8.192.3-8.e.1.2,8.192.3.66,,8A3,,,,8,192,3,"[3, 4]",12,0,[],"[[2, 18]]",False,False,False,"[[1], [3]]",,0,True,"[[1, 0, 0, 7], [1, 4, 4, 5], [5, 0, 0, 5]]"
8.192.3-8.e.1.3,8.192.3.79,,8A3,,,,8,192,3,"[3, 4]",12,0,[],"[[2, 18]]",False,False,False,"[[1], [3]]",,0,True,"[[3, 0, 0, 5], [3, 4, 4, 7], [5, 0, 0, 5]]"
8.192.3-8.e.1.4,8.192.3.74,,8A3,,,,8,192,3,"[3, 4]",12,0,[],"[[2, 18]]",False,False,False,"[[1], [3]]",,0,True,"[[1, 4, 4, 5], [3, 4, 4, 7], [7, 4, 4, 5]]"
8.192.3-8.f.1.1,8.192.3.20,,8B3,,,,8,192,3,"[2, 2]",12,2,[],"[[2, 18]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[1, 0, 4, 5], [5, 0, 0, 3], [5, 4, 0, 5]]"
8.192.3-8.f.1.2,8.192.3.53,,8B3,,,,8,192,3,"[2, 2]",12,2,[],"[[2, 18]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[1, 0, 4, 5], [3, 0, 0, 5], [3, 4, 4, 7]]"
8.192.3-8.f.1.3,8.192.3.29,,8B3,,,,8,192,3,"[2, 2]",12,2,[],"[[2, 18]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[3, 4, 4, 7], [5, 4, 0, 5], [7, 4, 0, 1]]"
8.192.3-8.f.1.4,8.192.3.48,,8B3,,,,8,192,3,"[2, 2]",12,2,[],"[[2, 18]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[3, 0, 4, 1], [7, 0, 4, 3], [7, 4, 0, 1]]"
8.192.3-8.f.1.5,8.192.3.30,,8B3,,,,8,192,3,"[2, 2]",12,2,[],"[[2, 18]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[3, 4, 4, 7], [5, 4, 0, 5], [7, 4, 4, 5]]"
8.192.3-8.f.1.6,8.192.3.50,,8B3,,,,8,192,3,"[2, 2]",12,2,[],"[[2, 18]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[3, 0, 0, 5], [7, 0, 4, 3], [7, 4, 4, 5]]"
8.192.3-8.f.1.7,8.192.3.18,,8B3,,,,8,192,3,"[2, 2]",12,2,[],"[[2, 18]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[5, 4, 0, 5], [7, 4, 0, 1], [7, 4, 4, 5]]"
8.192.3-8.f.1.8,8.192.3.58,,8B3,,,,8,192,3,"[2, 2]",12,2,[],"[[2, 18]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[3, 4, 4, 7], [7, 4, 0, 1], [7, 4, 4, 5]]"
8.192.3-8.f.2.1,8.192.3.22,,8B3,,,,8,192,3,"[2, 2]",12,0,[],"[[2, 18]]",False,True,False,"[[1, 2], [1, 1]]",,0,,"[[3, 0, 4, 7], [5, 0, 4, 7], [5, 4, 0, 5]]"
8.192.3-8.f.2.2,8.192.3.6,,8B3,,,,8,192,3,"[2, 2]",12,0,[],"[[2, 18]]",False,True,False,"[[1, 2], [1, 1]]",,0,,"[[1, 0, 0, 7], [5, 0, 4, 7], [5, 4, 0, 3]]"
8.192.3-8.f.2.3,8.192.3.37,,8B3,,,,8,192,3,"[2, 2]",12,0,[],"[[2, 18]]",False,True,False,"[[1, 2], [1, 1]]",,0,,"[[3, 0, 4, 1], [5, 4, 0, 3], [7, 0, 0, 1]]"
8.192.3-8.f.2.4,8.192.3.52,,8B3,,,,8,192,3,"[2, 2]",12,0,[],"[[2, 18]]",False,True,False,"[[1, 2], [1, 1]]",,0,,"[[1, 0, 0, 7], [1, 4, 4, 5], [3, 0, 4, 7]]"
8.192.3-8.f.2.5,8.192.3.10,,8B3,,,,8,192,3,"[2, 2]",12,0,[],"[[2, 18]]",False,True,False,"[[1, 2], [1, 1]]",,0,,"[[3, 0, 4, 1], [7, 0, 0, 1], [7, 4, 4, 5]]"
8.192.3-8.f.2.6,8.192.3.21,,8B3,,,,8,192,3,"[2, 2]",12,0,[],"[[2, 18]]",False,True,False,"[[1, 2], [1, 1]]",,0,,"[[1, 0, 0, 7], [3, 0, 4, 7], [5, 4, 0, 3]]"
8.192.3-8.f.2.7,8.192.3.56,,8B3,,,,8,192,3,"[2, 2]",12,0,[],"[[2, 18]]",False,True,False,"[[1, 2], [1, 1]]",,0,,"[[3, 0, 4, 7], [5, 0, 4, 7], [5, 4, 0, 3]]"
8.192.3-8.f.2.8,8.192.3.39,,8B3,,,,8,192,3,"[2, 2]",12,0,[],"[[2, 18]]",False,True,False,"[[1, 2], [1, 1]]",,0,,"[[1, 0, 0, 7], [5, 0, 4, 7], [7, 4, 4, 5]]"
8.192.3-8.g.1.1,8.192.3.71,,8A3,,,,8,192,3,"[3, 3]",12,4,[],"[[2, 16]]",False,False,False,"[[1, 1], [2, 1]]",,1,False,"[[1, 0, 0, 3], [1, 0, 0, 7], [3, 0, 0, 3]]"
8.192.3-8.g.1.2,8.192.3.63,,8A3,,,,8,192,3,"[3, 3]",12,4,[],"[[2, 16]]",False,False,False,"[[1, 1], [2, 1]]",,1,False,"[[5, 0, 0, 1], [5, 0, 0, 5], [5, 0, 0, 7]]"
8.192.3-8.g.1.3,8.192.3.80,,8A3,,,,8,192,3,"[3, 3]",12,4,[],"[[2, 16]]",False,False,False,"[[1, 1], [2, 1]]",,1,False,"[[5, 0, 0, 5], [7, 0, 0, 3], [7, 0, 0, 5]]"
8.192.3-8.g.1.4,8.192.3.72,,8A3,,,,8,192,3,"[3, 3]",12,4,[],"[[2, 16]]",False,False,False,"[[1, 1], [2, 1]]",,1,False,"[[3, 0, 0, 3], [5, 0, 0, 1], [5, 0, 0, 7]]"
8.192.3-8.g.2.1,8.192.3.75,,8A3,,,,8,192,3,"[3, 3]",12,2,[],"[[2, 16]]",False,False,False,"[[1, 1], [2, 1]]",,1,False,"[[3, 0, 0, 3], [5, 4, 0, 1], [7, 0, 0, 1]]"
8.192.3-8.g.2.2,8.192.3.65,,8A3,,,,8,192,3,"[3, 3]",12,2,[],"[[2, 16]]",False,False,False,"[[1, 1], [2, 1]]",,1,False,"[[5, 4, 0, 1], [7, 0, 0, 1], [7, 4, 0, 5]]"
8.192.3-8.g.2.3,8.192.3.69,,8A3,,,,8,192,3,"[3, 3]",12,2,[],"[[2, 16]]",False,False,False,"[[1, 1], [2, 1]]",,1,False,"[[1, 0, 0, 7], [3, 0, 0, 3], [3, 4, 0, 7]]"
8.192.3-8.g.2.4,8.192.3.77,,8A3,,,,8,192,3,"[3, 3]",12,2,[],"[[2, 16]]",False,False,False,"[[1, 1], [2, 1]]",,1,False,"[[1, 0, 0, 7], [3, 4, 0, 7], [7, 4, 0, 5]]"
8.192.3-8.g.2.5,8.192.3.78,,8A3,,,,8,192,3,"[3, 3]",12,2,[],"[[2, 16]]",False,False,False,"[[1, 1], [2, 1]]",,1,False,"[[5, 4, 0, 7], [7, 0, 0, 1], [7, 4, 0, 3]]"
8.192.3-8.g.2.6,8.192.3.70,,8A3,,,,8,192,3,"[3, 3]",12,2,[],"[[2, 16]]",False,False,False,"[[1, 1], [2, 1]]",,1,False,"[[5, 4, 0, 7], [7, 0, 0, 1], [7, 4, 0, 5]]"
8.192.3-8.g.2.7,8.192.3.64,,8A3,,,,8,192,3,"[3, 3]",12,2,[],"[[2, 16]]",False,False,False,"[[1, 1], [2, 1]]",,1,False,"[[1, 0, 0, 7], [1, 4, 0, 5], [5, 4, 0, 7]]"
8.192.3-8.g.2.8,8.192.3.76,,8A3,,,,8,192,3,"[3, 3]",12,2,[],"[[2, 16]]",False,False,False,"[[1, 1], [2, 1]]",,1,False,"[[1, 0, 0, 7], [5, 4, 0, 7], [7, 4, 0, 5]]"
8.192.3-8.h.1.1,8.192.3.19,,8B3,,,,8,192,3,"[2, 2]",12,4,[],"[[2, 17]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[1, 0, 0, 5], [1, 0, 0, 7], [5, 4, 0, 5]]"
8.192.3-8.h.1.2,8.192.3.47,,8B3,,,,8,192,3,"[2, 2]",12,4,[],"[[2, 17]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[1, 0, 0, 5], [1, 0, 0, 7], [3, 4, 0, 3]]"
8.192.3-8.h.1.3,8.192.3.35,,8B3,,,,8,192,3,"[2, 2]",12,4,[],"[[2, 17]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[1, 0, 0, 3], [3, 4, 0, 7], [5, 4, 0, 5]]"
8.192.3-8.h.1.4,8.192.3.54,,8B3,,,,8,192,3,"[2, 2]",12,4,[],"[[2, 17]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[5, 4, 0, 1], [5, 4, 0, 3], [7, 0, 0, 1]]"
8.192.3-8.h.1.5,8.192.3.36,,8B3,,,,8,192,3,"[2, 2]",12,4,[],"[[2, 17]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[1, 0, 0, 7], [3, 4, 0, 7], [5, 4, 0, 5]]"
8.192.3-8.h.1.6,8.192.3.59,,8B3,,,,8,192,3,"[2, 2]",12,4,[],"[[2, 17]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[1, 0, 0, 7], [3, 4, 0, 3], [5, 4, 0, 1]]"
8.192.3-8.h.1.7,8.192.3.17,,8B3,,,,8,192,3,"[2, 2]",12,4,[],"[[2, 17]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[1, 0, 0, 5], [3, 4, 0, 5], [5, 4, 0, 5]]"
8.192.3-8.h.1.8,8.192.3.49,,8B3,,,,8,192,3,"[2, 2]",12,4,[],"[[2, 17]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[1, 0, 0, 5], [3, 4, 0, 3], [5, 4, 0, 3]]"
8.192.3-8.h.2.1,8.192.3.24,,8B3,,,,8,192,3,"[2, 2]",12,2,[],"[[2, 17]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[1, 4, 0, 3], [3, 0, 0, 7], [7, 0, 0, 1]]"
8.192.3-8.h.2.2,8.192.3.5,,8B3,,,,8,192,3,"[2, 2]",12,2,[],"[[2, 17]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[1, 0, 0, 7], [1, 4, 0, 3], [5, 0, 0, 1]]"
8.192.3-8.h.2.3,8.192.3.51,,8B3,,,,8,192,3,"[2, 2]",12,2,[],"[[2, 17]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[1, 4, 0, 3], [5, 0, 0, 1], [7, 0, 0, 1]]"
8.192.3-8.h.2.4,8.192.3.38,,8B3,,,,8,192,3,"[2, 2]",12,2,[],"[[2, 17]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[1, 0, 0, 7], [1, 4, 0, 3], [3, 0, 0, 7]]"
8.192.3-8.h.2.5,8.192.3.9,,8B3,,,,8,192,3,"[2, 2]",12,2,[],"[[2, 17]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[5, 0, 0, 1], [7, 0, 0, 1], [7, 4, 0, 5]]"
8.192.3-8.h.2.6,8.192.3.23,,8B3,,,,8,192,3,"[2, 2]",12,2,[],"[[2, 17]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[3, 0, 0, 1], [5, 4, 0, 3], [7, 4, 0, 5]]"
8.192.3-8.h.2.7,8.192.3.40,,8B3,,,,8,192,3,"[2, 2]",12,2,[],"[[2, 17]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[5, 4, 0, 3], [7, 0, 0, 1], [7, 4, 0, 5]]"
8.192.3-8.h.2.8,8.192.3.55,,8B3,,,,8,192,3,"[2, 2]",12,2,[],"[[2, 17]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[5, 0, 0, 1], [7, 4, 0, 3], [7, 4, 0, 5]]"
8.192.3-8.i.1.1,8.192.3.7,,8B3,,,,8,192,3,"[2, 2]",12,4,[],"[[2, 18]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[1, 0, 0, 3], [1, 0, 0, 7], [1, 4, 4, 1]]"
8.192.3-8.i.1.2,8.192.3.42,,8B3,,,,8,192,3,"[2, 2]",12,4,[],"[[2, 18]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[1, 0, 0, 3], [1, 0, 0, 7], [7, 4, 4, 1]]"
8.192.3-8.i.1.3,8.192.3.27,,8B3,,,,8,192,3,"[2, 2]",12,4,[],"[[2, 18]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[1, 0, 0, 3], [1, 4, 4, 1], [7, 4, 4, 1]]"
8.192.3-8.i.1.4,8.192.3.43,,8B3,,,,8,192,3,"[2, 2]",12,4,[],"[[2, 18]]",False,True,False,"[[1, 2], [1, 1]]",,1,False,"[[1, 0, 0, 3], [1, 4, 4, 7], [7, 0, 0, 1]]"
