"=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.label"", ""label"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RSZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""CPlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""SZlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""Slabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.standard"", ""name"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level"", ""level"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.index"", ""index"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.genus"", ""genus"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.gonality"", ""q_gonality_bounds"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""rational_cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cm_discriminants"", ""cm_discriminants"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/ag.conductor"", ""conductor"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.simple"", ""simple"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/av.squarefree"", ""squarefree"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.contains_negative_one"", ""contains_negative_one"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.decomposition"", ""dims"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.models"", ""models"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.known_points"", ""num_known_degree1_points"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.local_obstruction"", ""pointless"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level_structure"", ""generators"")"
16.96.4.c.1,16.96.4.3,,16B4,,,,16,96,4,"[3, 4]",8,0,[],"[[2, 30]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,True,"[[3, 15, 10, 1], [11, 1, 14, 13], [11, 3, 4, 13]]"
16.96.4.d.1,16.96.4.7,,16B4,,,,16,96,4,"[3, 4]",8,0,[],"[[2, 30]]",False,False,True,"[[1, 1, 1], [1, 1, 2]]",2,0,True,"[[11, 8, 14, 13], [13, 3, 2, 11], [13, 14, 4, 9]]"
16.96.4.e.1,16.96.4.14,,16B4,,,,16,96,4,"[3, 4]",8,0,[-4],"[[2, 30]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",1,1,False,"[[5, 7, 2, 3], [9, 9, 12, 15], [15, 13, 8, 1]]"
16.96.4.f.1,16.96.4.10,,16B4,,,,16,96,4,"[3, 4]",8,0,[],"[[2, 30]]",False,False,True,"[[1, 1, 1], [1, 1, 2]]",2,0,True,"[[3, 2, 14, 5], [3, 7, 10, 5], [15, 8, 2, 1]]"
16.96.4.k.1,16.96.4.8,,16B4,,,,16,96,4,"[3, 4]",8,0,[],"[[2, 30]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,True,"[[5, 0, 10, 3], [5, 7, 8, 3], [7, 11, 2, 5]]"
16.96.4.m.1,16.96.4.9,,16B4,,,,16,96,4,"[3, 4]",8,0,[-4],"[[2, 30]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",1,1,False,"[[5, 9, 0, 11], [11, 3, 10, 13], [15, 13, 12, 1]]"
18.54.4.d.1,18.54.4.4,,18A4,,,,18,54,4,"[3, 4]",3,1,[],"[[2, 6], [3, 14]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,1,False,"[[7, 9, 6, 17], [11, 4, 4, 13]]"
18.54.4.e.1,18.54.4.2,,18B4,,,,18,54,4,"[2, 2]",3,0,[-4],"[[2, 8], [3, 14]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",3,1,False,"[[7, 4, 11, 7], [15, 11, 8, 3]]"
18.108.4.d.1,18.108.4.4,,18N4,,,,18,108,4,"[3, 4]",12,1,[],"[[2, 6], [3, 14]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,1,False,"[[9, 7, 4, 3], [13, 9, 6, 5]]"
18.108.4.i.1,18.108.4.2,,18L4,,,,18,108,4,"[3, 3]",6,4,[],"[[2, 2], [3, 16]]",False,True,True,"[[2, 1, 1], [1, 1, 1]]",2,1,False,"[[9, 11, 16, 9], [15, 16, 4, 9]]"
18.108.4.l.1,18.108.4.11,,18O4,,,,18,108,4,"[3, 3]",6,1,[-11],"[[2, 6], [3, 12]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",1,2,False,"[[3, 17, 16, 15], [9, 14, 8, 3], [12, 13, 1, 9]]"
20.60.4.a.1,20.60.4.2,,20A4,,,,20,60,4,"[3, 4]",4,2,[-4],"[[2, 10], [5, 8]]",False,False,True,"[[1, 1, 1], [2, 1, 1]]",1,2,False,"[[5, 18, 8, 11], [17, 16, 2, 13], [19, 10, 8, 13], [19, 12, 14, 11]]"
20.60.4.c.1,20.60.4.11,,20A4,,,,20,60,4,"[3, 4]",4,2,[],"[[2, 10], [5, 8]]",False,False,True,"[[1, 1, 1], [2, 1, 1]]",2,1,False,"[[9, 0, 10, 7], [11, 4, 4, 9], [13, 2, 14, 19], [13, 8, 6, 9]]"
20.60.4.f.1,20.60.4.24,,20A4,,,,20,60,4,"[3, 4]",4,0,[],"[[2, 12], [5, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,True,"[[3, 10, 2, 11], [9, 18, 9, 17], [17, 12, 6, 9]]"
20.60.4.h.1,20.60.4.4,,20A4,,,,20,60,4,"[3, 4]",4,2,[-4],"[[2, 10], [5, 8]]",False,False,True,"[[1, 1, 1], [2, 1, 1]]",1,2,False,"[[3, 8, 7, 5], [11, 8, 5, 9], [15, 8, 11, 13], [19, 0, 16, 7]]"
20.60.4.j.1,20.60.4.19,,20A4,,,,20,60,4,"[3, 4]",4,0,[],"[[2, 12], [5, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,True,"[[11, 14, 14, 9], [15, 8, 9, 11]]"
20.60.4.l.1,20.60.4.17,,20A4,,,,20,60,4,"[3, 4]",4,2,[],"[[2, 10], [5, 8]]",False,False,True,"[[1, 1, 1], [2, 1, 1]]",2,1,False,"[[3, 8, 13, 7], [11, 8, 8, 1], [13, 12, 17, 17]]"
20.60.4.r.1,20.60.4.10,,20B4,,,,20,60,4,"[2, 4]",4,0,[],"[[2, 10], [5, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,,"[[3, 1, 8, 7], [7, 7, 2, 13], [13, 15, 4, 7], [17, 6, 10, 3]]"
20.60.4.s.1,20.60.4.7,,20B4,,,,20,60,4,"[2, 4]",4,0,[],"[[2, 13], [5, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,,"[[1, 13, 10, 9], [3, 4, 10, 7], [7, 8, 18, 13], [11, 0, 10, 1]]"
20.60.4.t.1,20.60.4.9,,20B4,,,,20,60,4,"[2, 4]",4,0,[],"[[2, 10], [5, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,,"[[5, 8, 2, 5], [7, 11, 6, 5], [17, 13, 8, 11], [19, 18, 4, 11]]"
20.60.4.v.1,20.60.4.6,,20C4,,,,20,60,4,"[2, 4]",3,3,[-4],"[[2, 9], [5, 8]]",False,False,True,"[[1, 1, 1], [2, 1, 1]]",1,2,False,"[[3, 10, 11, 9], [7, 12, 4, 3], [7, 16, 3, 1]]"
20.60.4.x.1,20.60.4.21,,20C4,,,,20,60,4,"[3, 4]",3,1,[-4],"[[2, 9], [5, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",1,2,False,"[[1, 6, 8, 19], [3, 12, 3, 5], [5, 18, 11, 15]]"
20.90.4.d.1,20.90.4.6,,10A4,,,,20,90,4,"[3, 4]",9,1,[-4],"[[2, 13], [5, 7]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",1,2,False,"[[3, 12, 10, 9], [7, 9, 6, 13], [7, 13, 10, 1], [9, 19, 2, 1]]"
20.90.4.e.1,20.90.4.10,,20D4,,,,20,90,4,"[3, 4]",9,1,[-4],"[[2, 13], [5, 7]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",1,2,False,"[[9, 10, 12, 1], [13, 11, 14, 7], [17, 13, 0, 11], [17, 15, 10, 17]]"
20.90.4.h.1,20.90.4.7,,20E4,,,,20,90,4,"[3, 4]",6,2,[],"[[2, 13], [5, 7]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,1,False,"[[3, 0, 15, 17], [5, 2, 4, 5], [5, 12, 16, 15], [15, 14, 16, 5]]"
20.120.4-20.a.1.1,20.120.4.5,,20A4,,,,20,120,4,"[3, 4]",4,2,[-4],"[[2, 10], [5, 8]]",False,False,False,"[[1, 1, 1], [2, 1, 1]]",,2,False,"[[1, 12, 10, 13], [13, 16, 8, 17], [17, 14, 4, 15]]"
20.120.4-20.a.1.2,20.120.4.20,,20A4,,,,20,120,4,"[3, 4]",4,2,[-4],"[[2, 10], [5, 8]]",False,False,False,"[[1, 1, 1], [2, 1, 1]]",,2,False,"[[3, 4, 2, 7], [13, 14, 10, 7], [17, 12, 18, 5]]"
20.120.4-20.a.1.3,20.120.4.2,,20A4,,,,20,120,4,"[3, 4]",4,2,[-4],"[[2, 10], [5, 8]]",False,False,False,"[[1, 1, 1], [2, 1, 1]]",,2,False,"[[1, 10, 4, 3], [9, 16, 12, 5], [15, 18, 14, 5]]"
20.120.4-20.a.1.4,20.120.4.21,,20A4,,,,20,120,4,"[3, 4]",4,2,[-4],"[[2, 10], [5, 8]]",False,False,False,"[[1, 1, 1], [2, 1, 1]]",,2,False,"[[3, 10, 10, 13], [5, 2, 6, 15], [5, 2, 12, 19]]"
20.120.4-20.c.1.1,20.120.4.10,,20A4,,,,20,120,4,"[3, 4]",4,2,[],"[[2, 10], [5, 8]]",False,False,False,"[[1, 1, 1], [2, 1, 1]]",,1,False,"[[3, 14, 16, 7], [3, 18, 2, 3], [5, 18, 2, 15]]"
20.120.4-20.c.1.2,20.120.4.9,,20A4,,,,20,120,4,"[3, 4]",4,2,[],"[[2, 10], [5, 8]]",False,False,False,"[[1, 1, 1], [2, 1, 1]]",,1,False,"[[5, 18, 12, 15], [9, 14, 6, 9], [17, 14, 16, 13]]"
20.120.4-20.c.1.3,20.120.4.15,,20A4,,,,20,120,4,"[3, 4]",4,2,[],"[[2, 10], [5, 8]]",False,False,False,"[[1, 1, 1], [2, 1, 1]]",,1,False,"[[3, 2, 4, 9], [7, 8, 14, 19], [13, 18, 18, 17]]"
20.120.4-20.c.1.4,20.120.4.13,,20A4,,,,20,120,4,"[3, 4]",4,2,[],"[[2, 10], [5, 8]]",False,False,False,"[[1, 1, 1], [2, 1, 1]]",,1,False,"[[15, 14, 4, 5], [17, 10, 0, 1], [19, 18, 2, 11]]"
20.120.4-20.f.1.1,20.120.4.23,,20A4,,,,20,120,4,"[3, 4]",4,0,[],"[[2, 12], [5, 8]]",False,True,False,"[[1, 1, 1, 1], [1, 1, 1, 1]]",,0,True,"[[15, 2, 4, 15], [15, 6, 11, 3]]"
20.120.4-20.f.1.2,20.120.4.32,,20A4,,,,20,120,4,"[3, 4]",4,0,[],"[[2, 12], [5, 8]]",False,True,False,"[[1, 1, 1, 1], [1, 1, 1, 1]]",,0,True,"[[3, 4, 11, 17], [9, 10, 12, 17]]"
20.120.4-20.h.1.1,20.120.4.8,,20A4,,,,20,120,4,"[3, 4]",4,2,[-4],"[[2, 10], [5, 8]]",False,False,False,"[[1, 1, 1], [2, 1, 1]]",,2,False,"[[3, 4, 3, 17], [11, 12, 5, 13], [15, 8, 13, 1]]"
20.120.4-20.h.1.2,20.120.4.28,,20A4,,,,20,120,4,"[3, 4]",4,2,[-4],"[[2, 10], [5, 8]]",False,False,False,"[[1, 1, 1], [2, 1, 1]]",,2,False,"[[11, 8, 4, 19], [15, 16, 19, 9], [17, 16, 10, 13]]"
20.120.4-20.h.1.3,20.120.4.29,,20A4,,,,20,120,4,"[3, 4]",4,2,[-4],"[[2, 10], [5, 8]]",False,False,False,"[[1, 1, 1], [2, 1, 1]]",,2,False,"[[3, 4, 13, 17], [11, 4, 3, 5], [11, 4, 18, 11]]"
20.120.4-20.h.1.4,20.120.4.6,,20A4,,,,20,120,4,"[3, 4]",4,2,[-4],"[[2, 10], [5, 8]]",False,False,False,"[[1, 1, 1], [2, 1, 1]]",,2,False,"[[15, 16, 17, 1], [17, 0, 4, 9], [19, 0, 10, 19]]"
20.120.4-20.l.1.1,20.120.4.24,,20A4,,,,20,120,4,"[3, 4]",4,2,[],"[[2, 10], [5, 8]]",False,False,False,"[[1, 1, 1], [2, 1, 1]]",,1,False,"[[1, 0, 5, 17], [7, 12, 18, 17]]"
20.120.4-20.l.1.2,20.120.4.27,,20A4,,,,20,120,4,"[3, 4]",4,2,[],"[[2, 10], [5, 8]]",False,False,False,"[[1, 1, 1], [2, 1, 1]]",,1,False,"[[7, 12, 1, 9], [17, 4, 6, 3]]"
20.180.4.b.1,20.180.4.2,,10B4,,,,20,180,4,"[3, 4]",24,0,[],"[[2, 10], [5, 8]]",False,False,True,"[[1, 1, 1], [2, 1, 1]]",2,0,,"[[9, 18, 4, 11], [11, 13, 10, 19], [17, 15, 10, 7], [19, 12, 10, 1]]"
21.126.4.a.1,21.126.4.1,,21D4,,,,21,126,4,"[3, 4]",6,0,[],"[[3, 4], [7, 7]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,,"[[7, 16, 2, 16], [14, 2, 5, 7], [19, 17, 16, 16]]"
21.126.4.c.1,21.126.4.2,,21D4,,,,21,126,4,"[3, 4]",6,0,[],"[[3, 4], [7, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,True,"[[11, 17, 1, 17], [13, 11, 16, 1], [13, 18, 18, 17]]"
22.72.4.b.1,22.72.4.2,,22A4,,,,22,72,4,"[3, 4]",6,2,[],"[[2, 2], [11, 6]]",False,False,True,"[[1, 1, 1], [2, 1, 1]]",2,1,False,"[[19, 10, 0, 13], [19, 11, 0, 15]]"
22.110.4.a.1,22.110.4.1,,22B4,,,,22,110,4,"[3, 4]",5,0,[-4],"[[2, 6], [11, 7]]",False,True,True,"[[1, 1, 2], [1, 1, 1]]",1,1,False,"[[11, 4, 7, 11], [17, 11, 19, 16]]"
22.144.4-22.b.1.1,22.144.4.3,,22A4,,,,22,144,4,"[3, 4]",6,2,[],"[[2, 2], [11, 6]]",False,False,False,"[[1, 1, 1], [2, 1, 1]]",,1,False,"[[13, 9, 0, 3], [19, 21, 0, 9]]"
22.144.4-22.b.1.2,22.144.4.2,,22A4,,,,22,144,4,"[3, 4]",6,2,[],"[[2, 2], [11, 6]]",False,False,False,"[[1, 1, 1], [2, 1, 1]]",,1,False,"[[9, 2, 0, 9], [9, 15, 0, 7]]"
24.64.4.a.1,24.64.4.1,,24C4,,,,24,64,4,"[2, 4]",4,0,"[-3, -27]","[[2, 22], [3, 4]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,False,"[[1, 14, 21, 23], [4, 3, 15, 13], [17, 10, 18, 23], [19, 11, 15, 20], [20, 23, 3, 17]]"
24.72.4.bb.1,24.72.4.197,,12C4,,,,24,72,4,"[3, 4]",6,2,[],"[[2, 17], [3, 6]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,1,False,"[[1, 22, 22, 5], [19, 10, 22, 5], [21, 22, 8, 3], [23, 0, 12, 13], [23, 12, 0, 23]]"
24.72.4.bd.1,24.72.4.201,,12C4,,,,24,72,4,"[3, 4]",6,0,[],"[[2, 18], [3, 6]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,,"[[1, 2, 4, 7], [5, 18, 12, 1], [7, 6, 0, 19], [11, 10, 8, 5], [15, 8, 22, 9]]"
24.72.4.bk.1,24.72.4.209,,12C4,,,,24,72,4,"[3, 4]",6,0,[],"[[2, 18], [3, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,,"[[1, 22, 22, 5], [9, 4, 2, 15], [17, 2, 4, 5], [19, 8, 14, 23], [23, 12, 12, 13]]"
24.72.4.bl.1,24.72.4.140,,12C4,,,,24,72,4,"[3, 4]",6,2,[],"[[2, 16], [3, 8]]",False,False,True,"[[1, 1, 1], [2, 1, 1]]",2,1,False,"[[9, 2, 20, 3], [9, 2, 20, 9], [15, 2, 4, 3], [15, 20, 16, 15], [17, 8, 20, 13], [19, 18, 12, 11], [19, 20, 8, 5]]"
24.72.4.bn.1,24.72.4.210,,12C4,,,,24,72,4,"[3, 4]",6,0,[],"[[2, 18], [3, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,,"[[5, 22, 16, 13], [7, 4, 10, 17], [7, 12, 18, 11], [13, 4, 20, 13], [13, 10, 14, 7]]"
24.72.4.bo.1,24.72.4.191,,12C4,,,,24,72,4,"[3, 4]",6,0,[],"[[2, 18], [3, 7]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,,"[[3, 4, 14, 15], [15, 2, 14, 15], [19, 10, 2, 7], [19, 14, 2, 5], [23, 2, 4, 11]]"
24.72.4.bq.1,24.72.4.208,,12C4,,,,24,72,4,"[3, 4]",6,0,[],"[[2, 17], [3, 7]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,True,"[[9, 10, 22, 9], [13, 12, 6, 19], [15, 2, 8, 15], [17, 10, 10, 7], [19, 12, 18, 13]]"
24.72.4.bs.1,24.72.4.204,,12C4,,,,24,72,4,"[3, 4]",6,0,[],"[[2, 18], [3, 7]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,True,"[[1, 0, 12, 5], [1, 6, 12, 17], [1, 16, 8, 19], [21, 8, 22, 3], [23, 0, 0, 23]]"
24.72.4.bt.1,24.72.4.212,,12C4,,,,24,72,4,"[3, 4]",6,0,[],"[[2, 18], [3, 7]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,,"[[1, 18, 0, 7], [1, 20, 2, 23], [9, 14, 8, 9], [19, 20, 16, 7], [21, 4, 22, 15]]"
24.72.4.bu.1,24.72.4.195,,12C4,,,,24,72,4,"[3, 4]",6,0,[],"[[2, 16], [3, 7]]",False,False,True,"[[1, 1, 1], [2, 1, 1]]",2,0,,"[[1, 6, 0, 17], [1, 18, 18, 17], [1, 20, 14, 17], [7, 0, 0, 1], [19, 6, 12, 11]]"
24.72.4.bv.1,24.72.4.203,,12C4,,,,24,72,4,"[3, 4]",6,0,[],"[[2, 18], [3, 7]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,,"[[1, 20, 22, 13], [3, 8, 4, 9], [7, 10, 16, 11], [13, 0, 0, 7], [21, 14, 10, 15]]"
24.72.4.c.1,24.72.4.5,,12A4,,,,24,72,4,"[3, 3]",6,2,[],"[[2, 16], [3, 8]]",False,False,True,"[[1, 1, 1], [2, 1, 1]]",2,1,False,"[[1, 8, 10, 13], [3, 4, 22, 21], [5, 16, 22, 1], [11, 0, 0, 19], [15, 8, 4, 21], [17, 12, 0, 19], [21, 8, 16, 21]]"
24.72.4.ca.1,24.72.4.149,,24D4,,,,24,72,4,"[3, 3]",6,2,[],"[[2, 18], [3, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,1,False,"[[3, 14, 8, 15], [7, 20, 8, 23], [13, 4, 22, 11], [15, 2, 14, 21], [17, 0, 6, 19], [19, 20, 20, 23]]"
24.72.4.cc.1,24.72.4.138,,24D4,,,,24,72,4,"[3, 3]",6,2,[],"[[2, 16], [3, 8]]",False,False,True,"[[1, 1, 1], [2, 1, 1]]",2,1,False,"[[3, 20, 4, 15], [5, 16, 20, 5], [7, 6, 0, 5], [7, 14, 8, 23], [11, 10, 8, 23], [11, 18, 12, 17], [17, 6, 12, 5]]"
24.72.4.ce.1,24.72.4.11,,24D4,,,,24,72,4,"[3, 3]",6,2,[-4],"[[2, 18], [3, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,1,False,"[[1, 8, 4, 13], [3, 4, 14, 9], [9, 10, 14, 3], [13, 6, 0, 5], [15, 2, 2, 21], [23, 12, 18, 1]]"
24.72.4.cg.1,24.72.4.7,,24D4,,,,24,72,4,"[3, 3]",6,2,[],"[[2, 16], [3, 8]]",False,False,True,"[[1, 1, 1], [2, 1, 1]]",2,1,False,"[[7, 0, 0, 23], [9, 10, 8, 9], [11, 12, 12, 5], [13, 10, 8, 7], [17, 20, 8, 19], [21, 4, 20, 9], [23, 6, 12, 17]]"
24.72.4.cn.1,24.72.4.414,,24E4,,,,24,72,4,"[3, 4]",6,0,[],"[[2, 18], [3, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,,"[[1, 5, 16, 13], [1, 22, 8, 1], [11, 4, 20, 17], [13, 5, 4, 7], [21, 16, 4, 21]]"
24.72.4.co.1,24.72.4.289,,24D4,,,,24,72,4,"[3, 4]",6,0,[],"[[2, 16], [3, 8]]",False,False,True,"[[1, 1, 1], [2, 1, 1]]",2,0,True,"[[11, 1, 16, 13], [13, 0, 12, 7], [13, 1, 8, 1], [15, 22, 20, 21], [23, 3, 0, 19]]"
