"=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.label"", ""label"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RSZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""CPlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""SZlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""Slabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.standard"", ""name"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level"", ""level"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.index"", ""index"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.genus"", ""genus"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.gonality"", ""q_gonality_bounds"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""rational_cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cm_discriminants"", ""cm_discriminants"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/ag.conductor"", ""conductor"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.simple"", ""simple"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/av.squarefree"", ""squarefree"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.contains_negative_one"", ""contains_negative_one"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.decomposition"", ""dims"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.models"", ""models"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.known_points"", ""num_known_degree1_points"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.local_obstruction"", ""pointless"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level_structure"", ""generators"")"
28.288.4-28.j.1.5,28.288.4.68,,14B4,,,,28,288,4,"[3, 4]",18,0,[-28],"[[2, 13], [7, 7]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,False,"[[1, 20, 18, 27], [7, 15, 12, 13], [7, 26, 18, 23]]"
28.288.4-28.j.1.6,28.288.4.180,,14B4,,,,28,288,4,"[3, 4]",18,0,[-28],"[[2, 13], [7, 7]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,False,"[[15, 5, 4, 17], [15, 27, 2, 23], [25, 18, 18, 3]]"
28.288.4-28.j.1.7,28.288.4.62,,14B4,,,,28,288,4,"[3, 4]",18,0,[-28],"[[2, 13], [7, 7]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,False,"[[1, 8, 8, 27], [9, 13, 10, 19], [9, 27, 24, 5]]"
28.288.4-28.j.1.8,28.288.4.165,,14B4,,,,28,288,4,"[3, 4]",18,0,[-28],"[[2, 13], [7, 7]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,False,"[[9, 21, 12, 5], [15, 19, 4, 17], [25, 24, 22, 1]]"
28.288.4-28.k.1.1,28.288.4.35,,28F4,,,,28,288,4,"[3, 4]",18,0,[-7],"[[2, 13], [7, 7]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,False,"[[9, 5, 8, 19], [9, 10, 22, 27], [17, 11, 6, 13]]"
28.288.4-28.k.1.2,28.288.4.171,,28F4,,,,28,288,4,"[3, 4]",18,0,[-7],"[[2, 13], [7, 7]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,False,"[[17, 1, 6, 11], [21, 1, 26, 13], [25, 11, 4, 3]]"
28.288.4-28.k.1.3,28.288.4.18,,28F4,,,,28,288,4,"[3, 4]",18,0,[-7],"[[2, 13], [7, 7]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,False,"[[3, 25, 26, 25], [5, 16, 10, 3], [23, 17, 22, 27]]"
28.288.4-28.k.1.4,28.288.4.186,,28F4,,,,28,288,4,"[3, 4]",18,0,[-7],"[[2, 13], [7, 7]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,False,"[[5, 0, 14, 19], [9, 5, 18, 25], [19, 21, 16, 9]]"
28.288.4-28.k.1.5,28.288.4.222,,28F4,,,,28,288,4,"[3, 4]",18,0,[-7],"[[2, 13], [7, 7]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,False,"[[5, 13, 2, 13], [19, 4, 6, 1], [27, 9, 26, 1]]"
28.288.4-28.k.1.6,28.288.4.65,,28F4,,,,28,288,4,"[3, 4]",18,0,[-7],"[[2, 13], [7, 7]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,False,"[[3, 2, 8, 25], [19, 21, 16, 9], [27, 21, 14, 27]]"
28.288.4-28.k.1.7,28.288.4.213,,28F4,,,,28,288,4,"[3, 4]",18,0,[-7],"[[2, 13], [7, 7]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,False,"[[9, 7, 26, 19], [19, 26, 26, 23], [25, 3, 16, 3]]"
28.288.4-28.k.1.8,28.288.4.72,,28F4,,,,28,288,4,"[3, 4]",18,0,[-7],"[[2, 13], [7, 7]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,False,"[[17, 9, 8, 11], [19, 25, 20, 15], [21, 13, 26, 7]]"
30.60.4.a.1,30.60.4.1,,30B4,,,,30,60,4,"[3, 4]",2,0,[-3],"[[2, 4], [3, 8], [5, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",1,1,False,"[[4, 7, 15, 1], [7, 28, 28, 23], [14, 27, 27, 10]]"
30.90.4.h.1,30.90.4.8,,30E4,,,,30,90,4,"[2, 4]",3,1,"[-4, -19]","[[2, 6], [3, 8], [5, 7]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,1,False,"[[10, 7, 17, 25], [15, 17, 2, 15], [24, 25, 25, 24], [25, 23, 1, 10]]"
32.96.4.e.1,32.96.4.6,,16A4,,,,32,96,4,"[3, 4]",10,0,[-4],"[[2, 33]]",False,True,True,"[[1, 1, 2], [1, 1, 1]]",2,0,False,"[[9, 16, 22, 23], [11, 17, 8, 21], [19, 23, 20, 21], [31, 24, 2, 1]]"
32.96.4.h.1,32.96.4.7,,32C4,,,,32,96,4,"[3, 4]",10,0,[-4],"[[2, 33]]",False,True,True,"[[1, 1, 2], [1, 1, 1]]",2,0,False,"[[1, 23, 0, 31], [3, 31, 4, 13], [11, 18, 30, 13], [15, 27, 28, 17]]"
33.110.4.b.1,33.110.4.1,,11A4,,,,33,110,4,"[3, 4]",10,0,[],"[[3, 6], [11, 7]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,True,"[[1, 3, 14, 8], [26, 28, 18, 29]]"
36.72.4.s.1,36.72.4.7,,18I4,,,,36,72,4,"[3, 4]",6,0,[],"[[2, 12], [3, 14]]",False,False,True,"[[1, 1, 1], [1, 1, 2]]",2,0,,"[[7, 12, 27, 11], [11, 28, 6, 25], [28, 15, 27, 35]]"
36.72.4.t.1,36.72.4.1,,36M4,,,,36,72,4,"[2, 4]",4,1,"[-3, -11]","[[2, 16], [3, 13]]",False,True,True,"[[1, 1, 2], [1, 1, 1]]",2,1,False,"[[5, 21, 9, 32], [10, 3, 15, 35], [21, 11, 8, 27], [27, 4, 20, 27]]"
36.108.4.k.1,36.108.4.15,,36P4,,,,36,108,4,"[3, 3]",6,2,[-8],"[[2, 10], [3, 16]]",False,True,True,"[[1, 1, 2], [1, 1, 1]]",2,1,False,"[[5, 27, 18, 19], [27, 32, 28, 9], [31, 12, 30, 1], [31, 24, 30, 23]]"
36.108.4.l.1,36.108.4.16,,18L4,,,,36,108,4,"[3, 3]",6,2,[-8],"[[2, 10], [3, 16]]",False,True,True,"[[1, 1, 2], [1, 1, 1]]",2,1,False,"[[13, 24, 6, 1], [21, 13, 2, 15], [21, 32, 26, 21], [25, 21, 30, 25]]"
36.144.4-36.s.1.1,36.144.4.193,,18I4,,,,36,144,4,"[3, 4]",6,0,[],"[[2, 12], [3, 14]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,,"[[11, 34, 21, 11], [16, 21, 27, 2]]"
36.144.4-36.s.1.2,36.144.4.192,,18I4,,,,36,144,4,"[3, 4]",6,0,[],"[[2, 12], [3, 14]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,,"[[23, 33, 18, 13], [32, 35, 15, 14]]"
36.144.4-36.s.1.3,36.144.4.7,,18I4,,,,36,144,4,"[3, 4]",6,0,[],"[[2, 12], [3, 14]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,,"[[1, 19, 24, 17], [22, 5, 33, 4]]"
36.144.4-36.s.1.4,36.144.4.14,,18I4,,,,36,144,4,"[3, 4]",6,0,[],"[[2, 12], [3, 14]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,,"[[7, 17, 6, 7], [23, 26, 3, 13]]"
37.114.4.a.1,37.114.4.3,,37B4,,37B.8.3,,37,114,4,"[3, 3]",6,0,[],"[[37, 6]]",False,False,True,"[[1, 1, 1], [1, 1, 2]]",2,0,,"[[29, 14, 0, 23], [35, 10, 0, 21]]"
38.120.4.d.1,38.120.4.8,,38B4,,,,38,120,4,"[3, 4]",6,0,[-19],"[[2, 6], [19, 7]]",False,False,True,"[[1, 1, 1], [1, 1, 2]]",2,0,False,"[[5, 15, 0, 21], [9, 31, 15, 36]]"
38.240.4-38.d.1.1,38.240.4.6,,38B4,,,,38,240,4,"[3, 4]",6,0,[-19],"[[2, 6], [19, 7]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,False,"[[3, 33, 10, 35], [29, 22, 35, 21]]"
38.240.4-38.d.1.2,38.240.4.11,,38B4,,,,38,240,4,"[3, 4]",6,0,[-19],"[[2, 6], [19, 7]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,False,"[[25, 27, 18, 7], [28, 35, 3, 36]]"
40.60.4.bc.1,40.60.4.77,,20A4,,,,40,60,4,"[3, 4]",4,0,[],"[[2, 17], [5, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,,"[[23, 11, 14, 17], [33, 16, 10, 11], [39, 25, 24, 23]]"
40.60.4.bz.1,40.60.4.73,,20A4,,,,40,60,4,"[3, 4]",4,0,[],"[[2, 17], [5, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,True,"[[1, 2, 30, 17], [3, 21, 16, 15], [17, 20, 24, 31]]"
40.60.4.cb.1,40.60.4.78,,20A4,,,,40,60,4,"[3, 4]",4,0,[],"[[2, 17], [5, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,True,"[[5, 9, 14, 33], [37, 14, 20, 19], [39, 7, 36, 9]]"
40.60.4.cf.1,40.60.4.30,,20B4,,,,40,60,4,"[2, 4]",4,0,[-8],"[[2, 19], [5, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,False,"[[11, 12, 28, 19], [17, 17, 10, 33], [17, 25, 0, 37], [31, 1, 20, 9], [33, 20, 2, 17]]"
40.60.4.ck.1,40.60.4.56,,40C4,,,,40,60,4,"[3, 4]",3,1,[-4],"[[2, 17], [5, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,1,False,"[[23, 3, 34, 37], [23, 4, 22, 29], [25, 36, 2, 15], [35, 3, 38, 1], [39, 30, 4, 23]]"
40.60.4.cm.1,40.60.4.17,,20C4,,,,40,60,4,"[3, 4]",3,1,[-4],"[[2, 17], [5, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,1,False,"[[1, 1, 26, 39], [11, 14, 10, 13], [21, 23, 24, 3], [37, 28, 20, 21], [37, 36, 18, 3]]"
40.60.4.cp.1,40.60.4.49,,20C4,,,,40,60,4,"[3, 4]",3,1,[-4],"[[2, 17], [5, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,1,False,"[[9, 14, 18, 31], [9, 18, 22, 31], [13, 6, 16, 25], [23, 20, 28, 11], [29, 39, 18, 31]]"
40.60.4.ct.1,40.60.4.19,,40C4,,,,40,60,4,"[3, 4]",3,1,[-4],"[[2, 17], [5, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,1,False,"[[7, 6, 28, 3], [13, 2, 14, 7], [17, 39, 32, 7], [21, 23, 34, 39], [35, 23, 14, 29]]"
40.60.4.db.1,40.60.4.22,,40A4,,,,40,60,4,"[3, 4]",2,2,[],"[[2, 17], [5, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,1,False,"[[1, 17, 8, 19], [9, 8, 12, 21], [31, 37, 22, 25], [35, 11, 22, 5], [39, 32, 36, 19]]"
40.60.4.q.1,40.60.4.76,,20A4,,,,40,60,4,"[3, 4]",4,0,[],"[[2, 17], [5, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,,"[[21, 29, 32, 17], [25, 21, 34, 21], [29, 30, 8, 27]]"
40.90.4.l.1,40.90.4.6,,20E4,,,,40,90,4,"[3, 4]",6,2,"[-4, -16]","[[2, 19], [5, 7]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,1,False,"[[13, 21, 20, 11], [19, 15, 32, 1], [27, 30, 20, 37], [29, 9, 10, 21], [39, 5, 20, 9]]"
42.126.4.c.1,42.126.4.4,,42I4,,,,42,126,4,"[3, 3]",3,0,[-4],"[[2, 6], [3, 8], [7, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,False,"[[17, 30, 9, 1], [19, 11, 26, 23], [24, 1, 17, 18], [35, 22, 20, 35]]"
44.110.4.b.1,44.110.4.2,,11A4,,,,44,110,4,"[3, 4]",10,0,[],"[[2, 12], [11, 7]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,True,"[[10, 13, 1, 23], [18, 19, 41, 16], [27, 13, 24, 21]]"
48.48.4.a.1,48.48.4.5,,24B4,,,,48,48,4,"[2, 4]",2,0,[-4],"[[2, 28], [3, 8]]",False,True,True,"[[1, 1, 2], [1, 1, 1]]",2,0,False,"[[7, 32, 20, 23], [10, 25, 7, 26], [41, 45, 24, 31], [47, 7, 28, 13]]"
48.48.4.e.1,48.48.4.8,,24A4,,,,48,48,4,"[3, 4]",2,0,[],"[[2, 28], [3, 8]]",False,True,True,"[[1, 1, 2], [1, 1, 1]]",2,0,,"[[9, 20, 43, 27], [26, 9, 1, 1], [28, 41, 33, 23], [47, 34, 27, 13]]"
48.48.4.g.1,48.48.4.1,,24A4,,,,48,48,4,"[3, 3]",2,0,[-4],"[[2, 28], [3, 8]]",False,True,True,"[[1, 1, 2], [1, 1, 1]]",2,0,False,"[[1, 11, 17, 38], [19, 6, 15, 5], [21, 17, 28, 15], [29, 5, 20, 7]]"
48.72.4.br.1,48.72.4.39,,24H4,,,,48,72,4,"[3, 4]",3,1,[-4],"[[2, 30], [3, 8]]",False,True,True,"[[1, 1, 2], [1, 1, 1]]",2,1,False,"[[3, 16, 34, 45], [21, 13, 14, 27], [31, 19, 46, 29], [31, 33, 36, 25], [31, 42, 42, 41], [47, 32, 14, 1]]"
48.72.4.br.2,48.72.4.37,,24H4,,,,48,72,4,"[3, 4]",3,1,[-4],"[[2, 30], [3, 8]]",False,True,True,"[[1, 1, 2], [1, 1, 1]]",2,1,False,"[[7, 9, 36, 17], [11, 44, 20, 43], [25, 6, 0, 13], [31, 46, 34, 17], [43, 0, 18, 37], [45, 11, 28, 3]]"
48.72.4.cc.1,48.72.4.51,,48E4,,,,48,72,4,"[3, 3]",3,1,[-4],"[[2, 30], [3, 8]]",False,True,True,"[[1, 1, 2], [1, 1, 1]]",2,1,False,"[[7, 44, 44, 11], [11, 2, 26, 37], [17, 15, 36, 7], [17, 22, 32, 17], [39, 31, 40, 9], [45, 37, 34, 39]]"
48.72.4.cc.2,48.72.4.52,,48E4,,,,48,72,4,"[3, 3]",3,1,[-4],"[[2, 30], [3, 8]]",False,True,True,"[[1, 1, 2], [1, 1, 1]]",2,1,False,"[[5, 28, 40, 13], [15, 8, 8, 15], [25, 14, 38, 23], [37, 33, 6, 47], [37, 46, 20, 1], [43, 0, 36, 31]]"
48.96.4.bb.1,48.96.4.45,,16B4,,,,48,96,4,"[3, 4]",8,0,[],"[[2, 30], [3, 4]]",False,False,True,"[[1, 1, 1], [1, 1, 2]]",2,0,True,"[[19, 20, 8, 3], [19, 21, 24, 5], [27, 14, 34, 13], [39, 17, 22, 25]]"
48.96.4.bf.1,48.96.4.10,,16B4,,,,48,96,4,"[3, 4]",8,0,[],"[[2, 30], [3, 6]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,True,"[[17, 34, 12, 29], [19, 40, 14, 37], [29, 39, 0, 43], [35, 4, 0, 43]]"
48.96.4.bx.1,48.96.4.39,,16B4,,,,48,96,4,"[3, 4]",8,0,[],"[[2, 30], [3, 6]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,True,"[[21, 5, 46, 39], [21, 19, 40, 35], [21, 47, 40, 35], [29, 10, 20, 17]]"
48.96.4.cd.1,48.96.4.26,,16B4,,,,48,96,4,"[3, 4]",8,0,[-4],"[[2, 30], [3, 6]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,False,"[[17, 33, 4, 31], [37, 32, 26, 27], [41, 13, 20, 39], [45, 31, 32, 35]]"
48.96.4.r.1,48.96.4.23,,16B4,,,,48,96,4,"[3, 4]",8,0,[-4],"[[2, 30], [3, 6]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,False,"[[5, 34, 22, 43], [9, 25, 4, 7], [31, 32, 24, 47], [35, 20, 6, 29]]"
48.96.4.v.1,48.96.4.44,,16B4,,,,48,96,4,"[3, 4]",8,0,[],"[[2, 30], [3, 4]]",False,False,True,"[[1, 1, 1], [1, 1, 2]]",2,0,,"[[1, 21, 4, 47], [23, 20, 6, 25], [29, 7, 10, 3], [31, 8, 16, 7]]"
56.144.4.m.1,56.144.4.20,,14B4,,,,56,144,4,"[3, 4]",18,0,[],"[[2, 19], [7, 7]]",False,False,True,"[[1, 1, 1], [1, 2, 1]]",,0,True,"[[7, 12, 36, 29], [11, 34, 46, 15], [21, 48, 24, 49], [29, 35, 52, 27], [31, 4, 46, 25]]"
56.144.4.p.1,56.144.4.23,,28F4,,,,56,144,4,"[3, 4]",18,0,[],"[[2, 19], [7, 7]]",False,False,True,"[[1, 1, 1], [1, 2, 1]]",,0,True,"[[19, 43, 52, 29], [31, 53, 46, 25], [33, 18, 52, 23], [39, 14, 42, 39], [47, 30, 6, 53]]"
56.288.4-28.j.1.1,56.288.4.686,,14B4,,,,56,288,4,"[3, 4]",18,0,[-28],"[[2, 13], [7, 7]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,False,"[[5, 31, 30, 49], [25, 22, 30, 3], [27, 23, 54, 1], [47, 1, 52, 1]]"
56.288.4-28.j.1.2,56.288.4.692,,14B4,,,,56,288,4,"[3, 4]",18,0,[-28],"[[2, 13], [7, 7]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,False,"[[19, 19, 28, 51], [21, 22, 38, 17], [39, 26, 50, 47], [53, 20, 36, 31]]"
56.288.4-28.j.1.3,56.288.4.685,,14B4,,,,56,288,4,"[3, 4]",18,0,[-28],"[[2, 13], [7, 7]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,False,"[[1, 35, 38, 55], [1, 48, 48, 55], [9, 41, 44, 33], [37, 25, 40, 35]]"
56.288.4-28.j.1.4,56.288.4.691,,14B4,,,,56,288,4,"[3, 4]",18,0,[-28],"[[2, 13], [7, 7]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,False,"[[13, 0, 4, 43], [13, 14, 28, 41], [37, 17, 30, 53], [45, 28, 14, 45]]"
56.288.4-28.j.1.5,56.288.4.688,,14B4,,,,56,288,4,"[3, 4]",18,0,[-28],"[[2, 13], [7, 7]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,False,"[[1, 31, 8, 41], [15, 26, 22, 23], [27, 44, 6, 19], [33, 30, 44, 51]]"
56.288.4-28.j.1.6,56.288.4.690,,14B4,,,,56,288,4,"[3, 4]",18,0,[-28],"[[2, 13], [7, 7]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,False,"[[29, 17, 16, 3], [31, 9, 48, 37], [43, 29, 0, 27], [45, 23, 10, 39]]"
56.288.4-28.j.1.7,56.288.4.687,,14B4,,,,56,288,4,"[3, 4]",18,0,[-28],"[[2, 13], [7, 7]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,False,"[[15, 45, 2, 3], [23, 5, 8, 17], [31, 46, 26, 43], [35, 11, 16, 35]]"
56.288.4-28.j.1.8,56.288.4.689,,14B4,,,,56,288,4,"[3, 4]",18,0,[-28],"[[2, 13], [7, 7]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,False,"[[31, 43, 10, 55], [33, 29, 40, 37], [39, 31, 38, 45], [43, 20, 4, 47]]"
56.288.4-28.k.1.1,56.288.4.708,,28F4,,,,56,288,4,"[3, 4]",18,0,[-7],"[[2, 13], [7, 7]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,False,"[[10, 51, 13, 44], [11, 34, 8, 45], [30, 9, 13, 8], [45, 46, 4, 53]]"
56.288.4-28.k.1.2,56.288.4.701,,28F4,,,,56,288,4,"[3, 4]",18,0,[-7],"[[2, 13], [7, 7]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,False,"[[5, 14, 8, 9], [9, 26, 40, 19], [17, 8, 34, 39], [22, 37, 11, 6]]"
56.288.4-28.k.1.3,56.288.4.707,,28F4,,,,56,288,4,"[3, 4]",18,0,[-7],"[[2, 13], [7, 7]]",False,False,False,"[[1, 1, 1], [1, 1, 2]]",,0,False,"[[7, 16, 50, 7], [12, 43, 33, 44], [16, 7, 27, 40], [26, 17, 23, 28]]"
