"=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.label"", ""label"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RSZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""CPlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""SZlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""Slabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.standard"", ""name"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level"", ""level"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.index"", ""index"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.genus"", ""genus"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.gonality"", ""q_gonality_bounds"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""rational_cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cm_discriminants"", ""cm_discriminants"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/ag.conductor"", ""conductor"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.simple"", ""simple"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/av.squarefree"", ""squarefree"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.contains_negative_one"", ""contains_negative_one"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.decomposition"", ""dims"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.models"", ""models"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.known_points"", ""num_known_degree1_points"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.local_obstruction"", ""pointless"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level_structure"", ""generators"")"
21.144.4-21.b.1.4,21.144.4.12,,21A4,,,,21,144,4,"[3, 3]",6,0,"[-7, -28]","[[3, 8], [7, 6]]",False,False,False,"[[2, 1], [1, 2]]",,2,False,"[[1, 11, 20, 20], [5, 10, 4, 4], [15, 11, 17, 9]]"
21.144.4-21.b.1.5,21.144.4.24,,21A4,,,,21,144,4,"[3, 3]",6,0,"[-7, -28]","[[3, 8], [7, 6]]",False,False,False,"[[2, 1], [1, 2]]",,2,False,"[[1, 3, 12, 20], [16, 3, 0, 19], [19, 5, 2, 8]]"
21.144.4-21.b.1.6,21.144.4.21,,21A4,,,,21,144,4,"[3, 3]",6,0,"[-7, -28]","[[3, 8], [7, 6]]",False,False,False,"[[2, 1], [1, 2]]",,2,False,"[[4, 8, 2, 17], [11, 5, 16, 14], [19, 18, 0, 16]]"
21.144.4-21.b.1.7,21.144.4.15,,21A4,,,,21,144,4,"[3, 3]",6,0,"[-7, -28]","[[3, 8], [7, 6]]",False,False,False,"[[2, 1], [1, 2]]",,2,False,"[[2, 1, 13, 4], [11, 18, 3, 19], [15, 7, 16, 6]]"
21.144.4-21.b.1.8,21.144.4.18,,21A4,,,,21,144,4,"[3, 3]",6,0,"[-7, -28]","[[3, 8], [7, 6]]",False,False,False,"[[2, 1], [1, 2]]",,2,False,"[[6, 13, 11, 15], [15, 14, 14, 15], [20, 17, 8, 1]]"
24.72.4.a.1,24.72.4.8,,12A4,,,,24,72,4,"[3, 3]",6,0,[-4],"[[2, 18], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 1, 2]]",2,0,False,"[[1, 12, 18, 5], [9, 22, 20, 15], [15, 8, 4, 15], [17, 0, 12, 1], [19, 6, 12, 5], [23, 20, 14, 19]]"
24.72.4.bh.1,24.72.4.152,,12C4,,,,24,72,4,"[3, 4]",6,0,[-4],"[[2, 18], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 1, 2]]",2,0,False,"[[5, 8, 2, 19], [11, 12, 12, 7], [17, 22, 10, 7], [17, 22, 22, 7], [19, 22, 20, 7], [21, 16, 4, 9]]"
24.72.4.bi.1,24.72.4.205,,12C4,,,,24,72,4,"[3, 4]",6,0,[-4],"[[2, 17], [3, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,False,"[[13, 8, 4, 13], [13, 18, 0, 19], [17, 2, 16, 5], [17, 6, 6, 7], [23, 8, 16, 23]]"
24.72.4.bp.1,24.72.4.200,,12C4,,,,24,72,4,"[3, 4]",6,2,[],"[[2, 17], [3, 7]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,1,False,"[[3, 4, 16, 9], [11, 10, 2, 17], [17, 4, 10, 7], [19, 8, 14, 5], [21, 14, 20, 3]]"
24.72.4.cu.1,24.72.4.12,,12A4,,,,24,72,4,"[3, 3]",6,0,[-4],"[[2, 22], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 2, 1]]",2,0,False,"[[1, 9, 18, 7], [5, 18, 18, 11], [5, 19, 20, 23], [15, 7, 10, 21], [23, 0, 12, 23]]"
24.72.4.cw.1,24.72.4.67,,12A4,,,,24,72,4,"[3, 4]",6,0,[],"[[2, 22], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 2, 1]]",2,0,,"[[1, 16, 2, 19], [15, 11, 16, 9], [21, 10, 4, 21], [21, 23, 8, 3], [23, 17, 4, 5]]"
24.72.4.d.1,24.72.4.147,,12A4,,,,24,72,4,"[3, 4]",6,0,[],"[[2, 18], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 1, 2]]",2,0,True,"[[3, 8, 20, 15], [3, 10, 8, 15], [5, 12, 12, 1], [5, 20, 14, 19], [17, 0, 6, 23], [17, 22, 4, 13]]"
24.72.4.da.1,24.72.4.94,,12C4,,,,24,72,4,"[3, 4]",6,0,[-4],"[[2, 21], [3, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,False,"[[5, 19, 16, 19], [9, 14, 8, 9], [11, 7, 2, 17], [13, 14, 2, 11], [15, 19, 8, 9]]"
24.72.4.dd.1,24.72.4.378,,24E4,,,,24,72,4,"[3, 4]",6,0,[-4],"[[2, 22], [3, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,False,"[[1, 20, 20, 17], [5, 9, 0, 19], [7, 19, 10, 5], [21, 7, 16, 3], [23, 15, 12, 5]]"
24.72.4.de.1,24.72.4.299,,24D4,,,,24,72,4,"[3, 4]",6,0,[],"[[2, 20], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 2, 1]]",2,0,True,"[[5, 12, 18, 23], [7, 13, 2, 1], [7, 14, 8, 23], [13, 0, 6, 23], [15, 13, 4, 21]]"
24.72.4.df.1,24.72.4.29,,24D4,,,,24,72,4,"[3, 3]",6,0,[-4],"[[2, 20], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 2, 1]]",2,0,False,"[[1, 7, 16, 23], [7, 12, 6, 13], [19, 8, 14, 17], [19, 12, 6, 17], [23, 10, 14, 17]]"
24.72.4.e.1,24.72.4.189,,12A4,,,,24,72,4,"[3, 4]",6,0,[],"[[2, 18], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 1, 2]]",2,0,,"[[1, 2, 10, 13], [5, 4, 16, 13], [7, 8, 16, 13], [13, 22, 10, 11], [15, 8, 2, 9]]"
24.72.4.eb.1,24.72.4.20,,12A4,,,,24,72,4,"[3, 3]",6,0,[-4],"[[2, 20], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 2, 1]]",2,0,False,"[[3, 1, 14, 9], [13, 11, 2, 23], [17, 12, 18, 7], [19, 17, 10, 13], [21, 7, 10, 15]]"
24.72.4.ed.1,24.72.4.56,,12A4,,,,24,72,4,"[3, 4]",6,0,[],"[[2, 20], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 2, 1]]",2,0,True,"[[13, 4, 16, 5], [15, 1, 4, 9], [17, 6, 18, 19], [17, 21, 0, 11], [19, 23, 20, 5]]"
24.72.4.eh.1,24.72.4.106,,12C4,,,,24,72,4,"[3, 4]",6,0,[-4],"[[2, 22], [3, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,False,"[[5, 8, 16, 5], [7, 15, 18, 5], [7, 18, 0, 23], [13, 0, 12, 13], [19, 19, 20, 13]]"
24.72.4.en.1,24.72.4.171,,24E4,,,,24,72,4,"[3, 4]",6,0,[-4],"[[2, 18], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 1, 2]]",2,0,False,"[[1, 11, 16, 19], [7, 6, 12, 19], [11, 12, 0, 7], [13, 16, 20, 1], [15, 5, 8, 9], [21, 13, 8, 15]]"
24.72.4.eo.1,24.72.4.410,,24E4,,,,24,72,4,"[3, 4]",6,0,[-16],"[[2, 17], [3, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,False,"[[9, 13, 8, 3], [11, 0, 0, 11], [13, 1, 16, 17], [15, 2, 8, 9], [17, 6, 12, 23]]"
24.72.4.ep.1,24.72.4.368,,24E4,,,,24,72,4,"[3, 4]",6,0,[-4],"[[2, 21], [3, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,False,"[[1, 8, 16, 1], [5, 4, 22, 19], [9, 11, 16, 3], [17, 6, 6, 19], [17, 15, 18, 11]]"
24.72.4.er.1,24.72.4.158,,24D4,,,,24,72,4,"[3, 4]",6,0,[],"[[2, 18], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 1, 2]]",2,0,True,"[[7, 13, 16, 17], [13, 8, 20, 17], [17, 9, 0, 23], [21, 16, 20, 9], [23, 2, 4, 23], [23, 23, 8, 1]]"
24.72.4.es.1,24.72.4.287,,24D4,,,,24,72,4,"[3, 4]",6,0,[],"[[2, 18], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 1, 2]]",2,0,,"[[1, 9, 0, 11], [11, 1, 8, 23], [19, 5, 16, 1], [19, 16, 20, 19], [19, 18, 12, 11]]"
24.72.4.et.1,24.72.4.302,,24D4,,,,24,72,4,"[3, 4]",6,0,[],"[[2, 22], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 2, 1]]",2,0,,"[[1, 8, 8, 17], [5, 2, 22, 23], [7, 7, 14, 1], [7, 9, 6, 5], [23, 1, 10, 1]]"
24.72.4.ev.1,24.72.4.15,,24D4,,,,24,72,4,"[3, 3]",6,0,[-4],"[[2, 18], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 1, 2]]",2,0,False,"[[1, 22, 16, 17], [5, 7, 8, 11], [7, 15, 0, 17], [9, 7, 16, 15], [11, 8, 16, 11], [23, 8, 4, 11]]"
24.72.4.ew.1,24.72.4.27,,24D4,,,,24,72,4,"[3, 3]",6,0,[-16],"[[2, 18], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 1, 2]]",2,0,False,"[[11, 10, 20, 5], [11, 19, 8, 23], [15, 22, 16, 15], [17, 0, 12, 7], [23, 3, 0, 19]]"
24.72.4.ex.1,24.72.4.31,,24D4,,,,24,72,4,"[3, 3]",6,0,[-4],"[[2, 22], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 2, 1]]",2,0,False,"[[1, 7, 22, 23], [1, 19, 14, 7], [7, 20, 22, 1], [15, 10, 22, 21], [23, 12, 6, 1]]"
24.72.4.fz.1,24.72.4.416,,24E4,,,,24,72,4,"[3, 4]",6,2,[],"[[2, 17], [3, 7]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,1,False,"[[1, 2, 20, 17], [1, 13, 4, 23], [5, 23, 4, 17], [11, 20, 20, 13], [19, 18, 0, 19]]"
24.72.4.gb.1,24.72.4.236,,24D4,,,,24,72,4,"[3, 4]",6,0,[],"[[2, 18], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 1, 2]]",2,0,,"[[5, 6, 12, 19], [7, 10, 20, 1], [7, 21, 0, 11], [13, 10, 20, 19], [23, 2, 16, 5]]"
24.72.4.gc.1,24.72.4.283,,24D4,,,,24,72,4,"[3, 4]",6,0,[],"[[2, 18], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 1, 2]]",2,0,True,"[[11, 0, 0, 7], [13, 1, 4, 5], [13, 3, 12, 23], [17, 13, 20, 5], [23, 16, 16, 7]]"
24.72.4.gd.1,24.72.4.282,,24D4,,,,24,72,4,"[3, 4]",6,0,[],"[[2, 18], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 1, 2]]",2,0,,"[[5, 3, 12, 1], [5, 5, 20, 19], [9, 5, 4, 15], [11, 19, 8, 5], [11, 20, 16, 17]]"
24.72.4.hn.1,24.72.4.179,,24J4,,,,24,72,4,"[3, 4]",6,2,[],"[[2, 17], [3, 7]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,1,False,"[[1, 12, 0, 23], [1, 17, 16, 19], [13, 11, 4, 7], [23, 11, 4, 23], [23, 12, 0, 1]]"
24.72.4.ir.1,24.72.4.417,,24J4,,,,24,72,4,"[3, 4]",6,2,[],"[[2, 17], [3, 7]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,1,False,"[[7, 20, 20, 11], [19, 7, 20, 1], [23, 0, 0, 19], [23, 9, 0, 7], [23, 21, 0, 11]]"
24.72.4.iu.1,24.72.4.402,,24J4,,,,24,72,4,"[3, 4]",6,0,[-16],"[[2, 18], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 1, 2]]",2,0,False,"[[3, 2, 16, 3], [7, 17, 20, 17], [15, 7, 20, 21], [17, 21, 0, 5], [23, 14, 4, 5]]"
24.72.4.iv.1,24.72.4.396,,24J4,,,,24,72,4,"[3, 4]",6,0,[-16],"[[2, 17], [3, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,False,"[[1, 0, 12, 5], [1, 22, 4, 23], [17, 23, 20, 13], [19, 10, 8, 1], [21, 4, 4, 3]]"
24.72.4.ix.1,24.72.4.182,,24J4,,,,24,72,4,"[3, 4]",6,0,[-4],"[[2, 17], [3, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,False,"[[1, 1, 16, 17], [1, 7, 16, 23], [1, 14, 16, 7], [3, 16, 8, 21], [11, 1, 4, 19]]"
24.72.4.jh.1,24.72.4.291,,24D4,,,,24,72,4,"[3, 4]",6,0,[],"[[2, 20], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 2, 1]]",2,0,,"[[5, 18, 0, 5], [17, 17, 2, 7], [23, 1, 8, 5], [23, 15, 6, 17], [23, 21, 0, 17]]"
24.72.4.jq.1,24.72.4.223,,12A4,,,,24,72,4,"[3, 3]",6,0,[-4],"[[2, 18], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 1, 2]]",2,0,False,"[[1, 11, 16, 19], [11, 3, 18, 13], [15, 5, 20, 9], [19, 2, 14, 5], [23, 6, 12, 11]]"
24.72.4.ju.1,24.72.4.34,,12A4,,,,24,72,4,"[3, 4]",6,0,[],"[[2, 22], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 2, 1]]",2,0,True,"[[3, 7, 22, 9], [9, 14, 14, 3], [11, 8, 4, 23], [21, 23, 16, 3], [23, 12, 0, 19]]"
24.72.4.jv.1,24.72.4.66,,12A4,,,,24,72,4,"[3, 3]",6,0,[-4],"[[2, 22], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 2, 1]]",2,0,False,"[[1, 21, 18, 11], [5, 20, 8, 13], [17, 7, 8, 11], [19, 13, 22, 17], [19, 23, 10, 13]]"
24.72.4.jy.1,24.72.4.118,,12C4,,,,24,72,4,"[3, 4]",6,0,[-4],"[[2, 21], [3, 7]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,False,"[[3, 17, 4, 9], [7, 23, 14, 17], [9, 23, 2, 15], [13, 17, 16, 7], [19, 11, 20, 17]]"
24.72.4.kf.1,24.72.4.375,,24E4,,,,24,72,4,"[3, 4]",6,0,[-4],"[[2, 22], [3, 7]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,False,"[[5, 16, 10, 7], [7, 4, 4, 23], [9, 1, 10, 3], [23, 1, 8, 5], [23, 7, 10, 13]]"
24.72.4.kj.1,24.72.4.293,,24D4,,,,24,72,4,"[3, 3]",6,0,[-4],"[[2, 20], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 2, 1]]",2,0,False,"[[1, 18, 6, 11], [5, 0, 6, 19], [5, 21, 0, 11], [7, 7, 22, 17], [21, 10, 4, 9]]"
24.72.4.kt.1,24.72.4.54,,12A4,,,,24,72,4,"[3, 3]",6,0,[-4],"[[2, 20], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 2, 1]]",2,0,False,"[[1, 1, 4, 23], [1, 18, 6, 23], [11, 21, 6, 13], [15, 5, 20, 21], [23, 0, 6, 17]]"
24.72.4.ku.1,24.72.4.43,,12A4,,,,24,72,4,"[3, 4]",6,0,[],"[[2, 20], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 2, 1]]",2,0,,"[[7, 3, 12, 1], [7, 4, 22, 17], [11, 8, 16, 23], [15, 20, 4, 15], [23, 19, 4, 1]]"
