"=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.label"", ""label"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RSZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""CPlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""SZlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""Slabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.standard"", ""name"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level"", ""level"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.index"", ""index"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.genus"", ""genus"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.gonality"", ""q_gonality_bounds"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""rational_cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cm_discriminants"", ""cm_discriminants"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/ag.conductor"", ""conductor"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.simple"", ""simple"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/av.squarefree"", ""squarefree"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.contains_negative_one"", ""contains_negative_one"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.decomposition"", ""dims"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.models"", ""models"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.known_points"", ""num_known_degree1_points"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.local_obstruction"", ""pointless"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level_structure"", ""generators"")"
9.216.4-9.b.1.1,9.216.4.1,,9A4,,,,9,216,4,"[3, 3]",12,3,[],"[[3, 16]]",True,True,False,"[[4], [1]]",,1,False,"[[1, 6, 3, 1], [5, 0, 0, 1]]"
9.216.4-9.b.1.2,9.216.4.3,,9A4,,,,9,216,4,"[3, 3]",12,3,[],"[[3, 16]]",True,True,False,"[[4], [1]]",,1,False,"[[1, 6, 3, 1], [7, 0, 0, 8]]"
9.216.4-9.c.1.1,9.216.4.6,,9B4,,,,9,216,4,"[3, 3]",12,2,[],"[[3, 14]]",False,False,False,"[[1, 2], [2, 1]]",,1,False,"[[4, 0, 0, 1], [4, 0, 0, 2]]"
9.216.4-9.d.1.1,9.216.4.5,,9A4,,,,9,216,4,"[3, 3]",12,0,[],"[[3, 16]]",False,False,False,"[[2], [2]]",,0,True,"[[1, 3, 3, 7], [7, 2, 6, 2]]"
9.216.4-9.e.1.1,9.216.4.7,,9B4,,,,9,216,4,"[3, 3]",12,0,[],"[[3, 14]]",False,False,False,"[[1, 2], [2, 1]]",,0,,"[[0, 1, 4, 0], [0, 4, 1, 0]]"
10.90.4.a.1,10.90.4.2,,10A4,,,,10,90,4,"[3, 4]",9,3,[-4],"[[2, 6], [5, 7]]",False,False,True,"[[1, 1, 1], [1, 2, 1]]",1,2,False,"[[1, 4, 8, 9], [9, 0, 2, 1]]"
10.90.4.b.1,10.90.4.1,,10A4,,,,10,90,4,"[3, 3]",9,1,[-4],"[[2, 6], [5, 7]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",1,2,False,"[[1, 9, 8, 9], [9, 1, 0, 7]]"
10.180.4.a.1,10.180.4.1,,10B4,,,"Xarithpm1(5,10)",10,180,4,"[3, 3]",24,4,[],"[[2, 4], [5, 8]]",False,True,True,"[[1, 1, 2], [1, 1, 1]]",2,1,False,"[[1, 5, 0, 1], [3, 4, 0, 1], [9, 0, 0, 9]]"
10.180.4.b.1,10.180.4.2,,10B4,,,,10,180,4,"[3, 4]",24,0,[],"[[2, 4], [5, 8]]",False,False,True,"[[1, 1], [1, 3]]",2,0,True,"[[1, 5, 0, 1], [9, 8, 4, 1]]"
10.360.4-10.a.1.1,10.360.4.2,,10B4,,,,10,360,4,"[3, 3]",24,4,[],"[[2, 4], [5, 8]]",False,True,False,"[[1, 1, 2], [1, 1, 1]]",,1,False,"[[1, 5, 0, 1], [7, 6, 0, 9]]"
10.360.4-10.a.1.2,10.360.4.1,,10B4,,,"Xarith1(5,10)",10,360,4,"[3, 3]",24,4,[],"[[2, 4], [5, 8]]",False,True,False,"[[1, 1, 2], [1, 1, 1]]",,1,False,"[[1, 5, 0, 1], [3, 4, 0, 1]]"
10.360.4-10.a.1.3,10.360.4.3,,10B4,,,,10,360,4,"[3, 3]",24,4,[],"[[2, 4], [5, 8]]",False,True,False,"[[1, 1, 2], [1, 1, 1]]",,1,False,"[[3, 4, 0, 1], [9, 5, 0, 9]]"
10.360.4-10.a.1.4,10.360.4.4,,10B4,,,,10,360,4,"[3, 3]",24,4,[],"[[2, 4], [5, 8]]",False,True,False,"[[1, 1, 2], [1, 1, 1]]",,1,False,"[[1, 9, 0, 9], [3, 9, 0, 1]]"
12.72.4.a.1,12.72.4.1,,12A4,,,,12,72,4,"[3, 4]",6,0,[],"[[2, 14], [3, 8]]",False,False,True,"[[1, 1], [1, 3]]",2,0,True,"[[1, 6, 6, 7], [3, 4, 4, 3], [5, 4, 8, 5], [11, 4, 8, 11]]"
12.72.4.b.1,12.72.4.3,,12A4,,,,12,72,4,"[3, 3]",6,4,[],"[[2, 10], [3, 8]]",False,False,True,"[[1, 1], [3, 1]]",2,1,False,"[[1, 4, 10, 11], [5, 0, 6, 7], [11, 4, 2, 5], [11, 8, 4, 11]]"
12.72.4.ba.1,12.72.4.11,,12A4,,,,12,72,4,"[3, 4]",6,0,[],"[[2, 12], [3, 8]]",False,False,True,"[[1, 1], [2, 2]]",2,0,,"[[3, 5, 2, 9], [3, 8, 2, 9], [5, 8, 10, 11]]"
12.72.4.bb.1,12.72.4.13,,12C4,,,,12,72,4,"[3, 4]",6,0,[],"[[2, 13], [3, 7]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,True,"[[1, 9, 0, 7], [7, 1, 4, 5], [11, 7, 2, 5]]"
12.72.4.bc.1,12.72.4.20,,12C4,,,,12,72,4,"[3, 4]",6,0,[],"[[2, 13], [3, 7]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,,"[[1, 2, 10, 7], [3, 11, 2, 9], [11, 2, 8, 7]]"
12.72.4.c.1,12.72.4.5,,12A4,,,,12,72,4,"[3, 4]",6,0,[],"[[2, 14], [3, 8]]",False,False,True,"[[1, 1], [1, 3]]",2,0,True,"[[3, 8, 2, 9], [11, 2, 2, 1], [11, 4, 2, 5], [11, 8, 8, 7]]"
12.72.4.d.1,12.72.4.6,,12A4,,,,12,72,4,"[3, 4]",6,0,[],"[[2, 10], [3, 8]]",False,False,True,"[[1, 1], [3, 1]]",2,0,True,"[[3, 10, 10, 5], [7, 2, 0, 11], [7, 10, 4, 3], [9, 2, 8, 1]]"
12.72.4.e.1,12.72.4.4,,12A4,,,,12,72,4,"[3, 3]",6,2,[],"[[2, 10], [3, 8]]",False,False,True,"[[1, 1], [3, 1]]",2,1,False,"[[1, 2, 6, 5], [5, 10, 4, 7], [11, 4, 4, 7], [11, 8, 2, 9]]"
12.72.4.f.1,12.72.4.22,,12C4,,,,12,72,4,"[3, 4]",6,4,[],"[[2, 12], [3, 6]]",False,False,True,"[[1, 1, 1], [2, 1, 1]]",2,1,False,"[[1, 0, 6, 7], [1, 0, 6, 11], [7, 2, 8, 11], [11, 0, 6, 1]]"
12.72.4.g.1,12.72.4.16,,12C4,,,,12,72,4,"[3, 4]",6,0,[],"[[2, 14], [3, 6]]",False,False,True,"[[1, 1, 1], [1, 2, 1]]",2,0,True,"[[1, 8, 10, 7], [5, 6, 6, 7], [5, 8, 2, 7], [7, 4, 10, 5]]"
12.72.4.h.1,12.72.4.23,,12C4,,,,12,72,4,"[3, 4]",6,4,[],"[[2, 11], [3, 6]]",False,False,True,"[[1, 1, 1], [1, 2, 1]]",2,1,False,"[[9, 10, 8, 3], [11, 6, 0, 5], [11, 8, 10, 5], [11, 10, 10, 7]]"
12.72.4.i.1,12.72.4.19,,12C4,,,,12,72,4,"[3, 4]",6,0,[],"[[2, 12], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 2, 1]]",2,0,True,"[[1, 0, 6, 7], [1, 4, 8, 1], [3, 4, 8, 3], [7, 2, 8, 11]]"
12.72.4.j.1,12.72.4.21,,12C4,,,,12,72,4,"[3, 4]",6,0,[],"[[2, 14], [3, 8]]",False,False,True,"[[1, 1, 1], [1, 1, 2]]",2,0,,"[[3, 8, 4, 3], [5, 8, 4, 5], [7, 8, 2, 5], [9, 10, 4, 9]]"
12.72.4.k.1,12.72.4.24,,12C4,,,,12,72,4,"[3, 4]",6,2,[],"[[2, 11], [3, 8]]",False,False,True,"[[1, 1, 1], [2, 1, 1]]",2,1,False,"[[1, 2, 2, 5], [1, 2, 4, 7], [9, 2, 4, 3], [11, 8, 4, 11]]"
12.72.4.l.1,12.72.4.25,,12C4,,,,12,72,4,"[3, 4]",6,2,[],"[[2, 12], [3, 7]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,1,False,"[[5, 2, 2, 7], [5, 4, 2, 5], [7, 8, 10, 1], [11, 6, 0, 1]]"
12.72.4.m.1,12.72.4.26,,12C4,,,,12,72,4,"[3, 4]",6,0,[],"[[2, 14], [3, 7]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,,"[[1, 10, 4, 11], [7, 8, 2, 11], [9, 2, 2, 9], [11, 2, 8, 1]]"
12.72.4.n.1,12.72.4.28,,12C4,,,,12,72,4,"[3, 4]",6,0,[],"[[2, 11], [3, 7]]",False,False,True,"[[1, 1, 1], [2, 1, 1]]",2,0,True,"[[3, 2, 2, 7], [7, 0, 0, 7], [7, 6, 0, 1], [11, 10, 6, 1]]"
12.72.4.o.1,12.72.4.27,,12C4,,,,12,72,4,"[3, 4]",6,2,[],"[[2, 11], [3, 7]]",False,False,True,"[[1, 1, 1], [1, 2, 1]]",2,1,False,"[[7, 0, 0, 5], [7, 2, 2, 11], [7, 8, 2, 5], [9, 10, 4, 9]]"
12.72.4.p.1,12.72.4.2,,12A4,,,,12,72,4,"[3, 3]",6,2,[],"[[2, 12], [3, 8]]",False,False,True,"[[1, 1], [2, 2]]",2,1,False,"[[1, 11, 4, 7], [3, 1, 8, 9], [3, 4, 4, 3], [9, 11, 4, 3]]"
12.72.4.q.1,12.72.4.9,,12A4,,,,12,72,4,"[3, 3]",6,2,[],"[[2, 12], [3, 8]]",False,False,True,"[[1, 1], [2, 2]]",2,1,False,"[[1, 7, 4, 11], [3, 4, 8, 3], [7, 11, 4, 1], [11, 4, 4, 7]]"
12.72.4.r.1,12.72.4.15,,12C4,,,,12,72,4,"[3, 4]",6,2,[],"[[2, 13], [3, 6]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,1,False,"[[3, 8, 4, 3], [5, 7, 8, 11], [9, 5, 8, 3], [11, 2, 4, 11]]"
12.72.4.s.1,12.72.4.17,,12C4,,,,12,72,4,"[3, 4]",6,2,[],"[[2, 13], [3, 8]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,1,False,"[[1, 10, 4, 5], [5, 4, 8, 5], [7, 10, 4, 11], [9, 1, 8, 3]]"
12.72.4.t.1,12.72.4.29,,12B4,,,,12,72,4,"[3, 4]",6,0,[],"[[2, 12], [3, 6]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,,"[[5, 5, 10, 5], [9, 2, 10, 3], [11, 8, 2, 7]]"
12.72.4.u.1,12.72.4.12,,12B4,,,,12,72,4,"[3, 4]",6,0,[],"[[2, 14], [3, 6]]",False,False,True,"[[1, 1, 1], [1, 2, 1]]",2,0,True,"[[11, 8, 1, 11], [11, 10, 5, 11], [11, 10, 10, 7]]"
12.72.4.v.1,12.72.4.7,,12A4,,,,12,72,4,"[3, 3]",6,0,[],"[[2, 14], [3, 8]]",False,False,True,"[[1, 1], [1, 3]]",2,0,True,"[[1, 2, 1, 7], [7, 8, 1, 1], [9, 2, 5, 3]]"
12.72.4.w.1,12.72.4.10,,12A4,,,,12,72,4,"[3, 4]",6,0,[],"[[2, 10], [3, 8]]",False,False,True,"[[1, 1], [3, 1]]",2,0,,"[[1, 4, 4, 5], [3, 1, 4, 5], [5, 7, 6, 7]]"
12.72.4.x.1,12.72.4.18,,12C4,,,,12,72,4,"[3, 4]",6,0,[],"[[2, 12], [3, 7]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,,"[[5, 3, 0, 7], [9, 7, 10, 3], [11, 11, 4, 5]]"
12.72.4.y.1,12.72.4.14,,12C4,,,,12,72,4,"[3, 4]",6,0,[],"[[2, 14], [3, 7]]",False,True,True,"[[1, 1, 1, 1], [1, 1, 1, 1]]",2,0,,"[[1, 10, 4, 5], [9, 1, 10, 3], [11, 11, 4, 5]]"
12.72.4.z.1,12.72.4.8,,12A4,,,,12,72,4,"[3, 4]",6,0,[],"[[2, 12], [3, 8]]",False,False,True,"[[1, 1], [2, 2]]",2,0,True,"[[1, 5, 10, 7], [7, 2, 10, 1], [11, 4, 4, 7]]"
12.96.4.a.1,12.96.4.1,,12D4,,,,12,96,4,"[3, 3]",8,0,[-3],"[[2, 16], [3, 6]]",False,False,True,"[[1, 1, 1], [2, 1, 1]]",2,1,False,"[[1, 6, 9, 11], [7, 6, 6, 1], [11, 5, 9, 2]]"
12.144.4-12.a.1.1,12.144.4.1,,12A4,,,,12,144,4,"[3, 4]",6,0,[],"[[2, 14], [3, 8]]",False,False,False,"[[1, 1], [1, 3]]",,0,True,"[[1, 2, 2, 11], [1, 6, 6, 7], [5, 2, 10, 11]]"
12.144.4-12.a.1.2,12.144.4.17,,12A4,,,,12,144,4,"[3, 4]",6,0,[],"[[2, 14], [3, 8]]",False,False,False,"[[1, 1], [1, 3]]",,0,True,"[[1, 6, 6, 11], [7, 4, 4, 11], [7, 4, 8, 7]]"
12.144.4-12.a.1.3,12.144.4.4,,12A4,,,,12,144,4,"[3, 4]",6,0,[],"[[2, 14], [3, 8]]",False,False,False,"[[1, 1], [1, 3]]",,0,True,"[[1, 2, 2, 11], [5, 8, 8, 1], [11, 2, 10, 5]]"
12.144.4-12.a.1.4,12.144.4.18,,12A4,,,,12,144,4,"[3, 4]",6,0,[],"[[2, 14], [3, 8]]",False,False,False,"[[1, 1], [1, 3]]",,0,True,"[[7, 6, 6, 5], [11, 4, 4, 7], [11, 10, 10, 1]]"
12.144.4-12.b.1.1,12.144.4.3,,12A4,,,,12,144,4,"[3, 3]",6,4,[],"[[2, 10], [3, 8]]",False,False,False,"[[1, 1], [3, 1]]",,1,False,"[[1, 4, 4, 5], [1, 8, 4, 1], [3, 4, 2, 9]]"
12.144.4-12.b.1.2,12.144.4.101,,12A4,,,,12,144,4,"[3, 3]",6,4,[],"[[2, 10], [3, 8]]",False,False,False,"[[1, 1], [3, 1]]",,1,False,"[[9, 8, 10, 3], [11, 8, 2, 1], [11, 8, 4, 11]]"
12.144.4-12.b.1.3,12.144.4.14,,12A4,,,,12,144,4,"[3, 3]",6,4,[],"[[2, 10], [3, 8]]",False,False,False,"[[1, 1], [3, 1]]",,1,False,"[[5, 4, 10, 7], [9, 4, 2, 3], [11, 4, 8, 11]]"
12.144.4-12.b.1.4,12.144.4.102,,12A4,,,,12,144,4,"[3, 3]",6,4,[],"[[2, 10], [3, 8]]",False,False,False,"[[1, 1], [3, 1]]",,1,False,"[[3, 8, 2, 9], [5, 4, 8, 5], [11, 0, 0, 7]]"
12.144.4-12.c.1.1,12.144.4.12,,12A4,,,,12,144,4,"[3, 4]",6,0,[],"[[2, 14], [3, 8]]",False,False,False,"[[1, 1], [1, 3]]",,0,True,"[[1, 0, 6, 11], [1, 8, 8, 5], [9, 10, 2, 3]]"
12.144.4-12.c.1.2,12.144.4.94,,12A4,,,,12,144,4,"[3, 4]",6,0,[],"[[2, 14], [3, 8]]",False,False,False,"[[1, 1], [1, 3]]",,0,True,"[[1, 6, 0, 5], [7, 10, 8, 7], [9, 2, 10, 3]]"
12.144.4-12.c.1.3,12.144.4.93,,12A4,,,,12,144,4,"[3, 4]",6,0,[],"[[2, 14], [3, 8]]",False,False,False,"[[1, 1], [1, 3]]",,0,True,"[[1, 2, 4, 1], [7, 10, 10, 5], [9, 2, 10, 3]]"
12.144.4-12.c.1.4,12.144.4.8,,12A4,,,,12,144,4,"[3, 4]",6,0,[],"[[2, 14], [3, 8]]",False,False,False,"[[1, 1], [1, 3]]",,0,True,"[[1, 2, 2, 11], [7, 0, 6, 5], [11, 6, 0, 7]]"
12.144.4-12.d.1.1,12.144.4.13,,12A4,,,,12,144,4,"[3, 4]",6,0,[],"[[2, 10], [3, 8]]",False,False,False,"[[1, 1], [3, 1]]",,0,True,"[[3, 2, 2, 1], [3, 8, 10, 9], [9, 2, 8, 1]]"
12.144.4-12.d.1.2,12.144.4.99,,12A4,,,,12,144,4,"[3, 4]",6,0,[],"[[2, 10], [3, 8]]",False,False,False,"[[1, 1], [3, 1]]",,0,True,"[[3, 4, 2, 9], [7, 2, 6, 5], [7, 4, 4, 11]]"
12.144.4-12.d.1.3,12.144.4.9,,12A4,,,,12,144,4,"[3, 4]",6,0,[],"[[2, 10], [3, 8]]",False,False,False,"[[1, 1], [3, 1]]",,0,True,"[[1, 0, 6, 7], [7, 2, 6, 5], [7, 10, 10, 9]]"
12.144.4-12.d.1.4,12.144.4.100,,12A4,,,,12,144,4,"[3, 4]",6,0,[],"[[2, 10], [3, 8]]",False,False,False,"[[1, 1], [3, 1]]",,0,True,"[[1, 2, 0, 5], [3, 2, 2, 1], [5, 4, 10, 7]]"
12.144.4-12.e.1.1,12.144.4.10,,12A4,,,,12,144,4,"[3, 3]",6,2,[],"[[2, 10], [3, 8]]",False,False,False,"[[1, 1], [3, 1]]",,1,False,"[[1, 4, 10, 3], [3, 10, 10, 11], [11, 2, 8, 1]]"
12.144.4-12.e.1.2,12.144.4.96,,12A4,,,,12,144,4,"[3, 3]",6,2,[],"[[2, 10], [3, 8]]",False,False,False,"[[1, 1], [3, 1]]",,1,False,"[[5, 8, 2, 3], [11, 0, 10, 1], [11, 2, 2, 3]]"
12.144.4-12.e.1.3,12.144.4.7,,12A4,,,,12,144,4,"[3, 3]",6,2,[],"[[2, 10], [3, 8]]",False,False,False,"[[1, 1], [3, 1]]",,1,False,"[[1, 6, 0, 7], [5, 2, 8, 7], [9, 2, 2, 1]]"
12.144.4-12.e.1.4,12.144.4.95,,12A4,,,,12,144,4,"[3, 3]",6,2,[],"[[2, 10], [3, 8]]",False,False,False,"[[1, 1], [3, 1]]",,1,False,"[[1, 6, 0, 7], [5, 2, 2, 9], [11, 6, 10, 7]]"
12.144.4-12.e.1.5,12.144.4.11,,12A4,,,,12,144,4,"[3, 3]",6,2,[],"[[2, 10], [3, 8]]",False,False,False,"[[1, 1], [3, 1]]",,1,False,"[[1, 6, 0, 7], [9, 4, 8, 9], [11, 8, 2, 9]]"
12.144.4-12.e.1.6,12.144.4.97,,12A4,,,,12,144,4,"[3, 3]",6,2,[],"[[2, 10], [3, 8]]",False,False,False,"[[1, 1], [3, 1]]",,1,False,"[[1, 8, 6, 11], [3, 2, 4, 9], [5, 10, 6, 1]]"
12.144.4-12.e.1.7,12.144.4.6,,12A4,,,,12,144,4,"[3, 3]",6,2,[],"[[2, 10], [3, 8]]",False,False,False,"[[1, 1], [3, 1]]",,1,False,"[[7, 10, 4, 5], [9, 2, 2, 1], [9, 8, 4, 9]]"
12.144.4-12.e.1.8,12.144.4.98,,12A4,,,,12,144,4,"[3, 3]",6,2,[],"[[2, 10], [3, 8]]",False,False,False,"[[1, 1], [3, 1]]",,1,False,"[[3, 4, 10, 5], [9, 2, 2, 1], [9, 10, 8, 3]]"
12.144.4-12.f.1.1,12.144.4.33,,12C4,,,,12,144,4,"[3, 4]",6,4,[],"[[2, 12], [3, 6]]",False,False,False,"[[1, 1, 1], [2, 1, 1]]",,1,False,"[[1, 10, 2, 7], [9, 4, 4, 9], [9, 8, 2, 3]]"
12.144.4-12.f.1.2,12.144.4.83,,12C4,,,,12,144,4,"[3, 4]",6,4,[],"[[2, 12], [3, 6]]",False,False,False,"[[1, 1, 1], [2, 1, 1]]",,1,False,"[[1, 2, 2, 11], [5, 2, 8, 1], [11, 10, 8, 11]]"
12.144.4-12.f.1.3,12.144.4.87,,12C4,,,,12,144,4,"[3, 4]",6,4,[],"[[2, 12], [3, 6]]",False,False,False,"[[1, 1, 1], [2, 1, 1]]",,1,False,"[[1, 0, 6, 7], [1, 10, 8, 1], [7, 10, 4, 11]]"
12.144.4-12.f.1.4,12.144.4.25,,12C4,,,,12,144,4,"[3, 4]",6,4,[],"[[2, 12], [3, 6]]",False,False,False,"[[1, 1, 1], [2, 1, 1]]",,1,False,"[[3, 4, 2, 9], [5, 10, 2, 11], [5, 10, 10, 7]]"
12.144.4-12.g.1.1,12.144.4.34,,12C4,,,,12,144,4,"[3, 4]",6,0,[],"[[2, 14], [3, 6]]",False,False,False,"[[1, 1, 1], [1, 2, 1]]",,0,True,"[[1, 2, 8, 5], [5, 10, 8, 5], [11, 8, 10, 5]]"
12.144.4-12.g.1.2,12.144.4.84,,12C4,,,,12,144,4,"[3, 4]",6,0,[],"[[2, 14], [3, 6]]",False,False,False,"[[1, 1, 1], [1, 2, 1]]",,0,True,"[[5, 4, 2, 11], [5, 6, 6, 7], [11, 0, 0, 7]]"
12.144.4-12.g.1.3,12.144.4.88,,12C4,,,,12,144,4,"[3, 4]",6,0,[],"[[2, 14], [3, 6]]",False,False,False,"[[1, 1, 1], [1, 2, 1]]",,0,True,"[[5, 8, 2, 7], [5, 10, 8, 5], [7, 4, 2, 1]]"
12.144.4-12.g.1.4,12.144.4.26,,12C4,,,,12,144,4,"[3, 4]",6,0,[],"[[2, 14], [3, 6]]",False,False,False,"[[1, 1, 1], [1, 2, 1]]",,0,True,"[[1, 4, 10, 11], [9, 4, 4, 9], [11, 10, 4, 7]]"
12.144.4-12.h.1.1,12.144.4.29,,12C4,,,,12,144,4,"[3, 4]",6,4,[],"[[2, 11], [3, 6]]",False,False,False,"[[1, 1, 1], [1, 2, 1]]",,1,False,"[[5, 8, 10, 11], [11, 2, 10, 11], [11, 6, 0, 1]]"
12.144.4-12.h.1.2,12.144.4.78,,12C4,,,,12,144,4,"[3, 4]",6,4,[],"[[2, 11], [3, 6]]",False,False,False,"[[1, 1, 1], [1, 2, 1]]",,1,False,"[[3, 2, 4, 9], [5, 2, 10, 5], [5, 4, 10, 7]]"
