label,name,level,index,genus,rank,simple,pointless,has_obstruction,obstructions,reason
10.30.2.a.1,,10,30,2,0,False,False,-1,[],
10.30.2.b.1,,10,30,2,0,False,False,-1,[],
10.30.2.c.1,,10,30,2,0,False,False,-1,[],
10.30.2.d.1,,10,30,2,0,False,False,-1,[],
10.60.2.c.1,,10,60,2,0,True,False,-1,[],
10.60.2.d.1,,10,60,2,0,False,,0,[],
10.60.2.e.1,,10,60,2,0,False,False,-1,[],
10.60.2.f.1,,10,60,2,0,False,False,-1,[],
10.90.2.a.1,,10,90,2,0,False,False,-1,[],
10.90.2.b.1,,10,90,2,0,False,,0,[],
12.24.2.b.1,,12,24,2,0,False,False,-1,[],
12.24.2.c.1,,12,24,2,0,False,False,-1,[],
12.36.2.a.1,,12,36,2,0,False,False,-1,[],
12.36.2.b.1,,12,36,2,0,False,False,-1,[],
12.36.2.ba.1,,12,36,2,0,False,False,-1,[],
12.36.2.bb.1,,12,36,2,0,False,False,-1,[],
12.36.2.bd.1,,12,36,2,0,False,False,-1,[],
12.36.2.be.1,,12,36,2,0,False,False,-1,[],
12.36.2.bf.1,,12,36,2,0,False,False,-1,[],
12.36.2.bg.1,,12,36,2,0,False,False,-1,[],
12.36.2.bh.1,,12,36,2,0,False,False,-1,[],
12.36.2.bj.1,,12,36,2,0,False,False,-1,[],
12.36.2.bk.1,,12,36,2,0,False,False,-1,[],
12.36.2.bl.1,,12,36,2,0,False,False,-1,[],
12.36.2.bn.1,,12,36,2,0,False,,0,[],
12.36.2.bo.1,,12,36,2,0,False,,0,[],
12.36.2.bp.1,,12,36,2,0,False,,0,[],
12.36.2.bq.1,,12,36,2,0,False,,0,[],
12.36.2.br.1,,12,36,2,0,False,,0,[],
12.36.2.bs.1,,12,36,2,0,False,,0,[],
12.36.2.bw.1,,12,36,2,0,False,False,-1,[],
12.36.2.bx.1,,12,36,2,0,False,False,-1,[],
12.36.2.c.1,,12,36,2,0,False,False,-1,[],
12.36.2.d.1,,12,36,2,0,False,False,-1,[],
12.36.2.e.1,,12,36,2,0,False,False,-1,[],
12.36.2.f.1,,12,36,2,0,False,False,-1,[],
12.36.2.g.1,,12,36,2,0,False,False,-1,[],
12.36.2.h.1,,12,36,2,0,False,False,-1,[],
12.36.2.l.1,,12,36,2,0,False,False,-1,[],
12.36.2.n.1,,12,36,2,0,False,False,-1,[],
12.36.2.p.1,,12,36,2,0,False,False,-1,[],
12.36.2.s.1,,12,36,2,0,False,False,-1,[],
12.36.2.t.1,,12,36,2,0,False,False,-1,[],
12.36.2.v.1,,12,36,2,0,False,False,-1,[],
12.36.2.w.1,,12,36,2,0,False,False,-1,[],
12.36.2.x.1,,12,36,2,0,False,False,-1,[],
12.36.2.y.1,,12,36,2,0,False,False,-1,[],
12.48.2-12.b.1.1,,12,48,2,0,False,False,-1,[],
12.48.2-12.b.1.2,,12,48,2,0,False,False,-1,[],
12.48.2-12.b.1.3,,12,48,2,0,False,False,-1,[],
12.48.2-12.b.1.4,,12,48,2,0,False,False,-1,[],
12.48.2.a.1,,12,48,2,0,True,False,-1,[],
12.48.2.a.2,,12,48,2,0,True,False,-1,[],
12.48.2.b.1,,12,48,2,0,True,False,-1,[],
12.48.2.b.2,,12,48,2,0,True,False,-1,[],
12.48.2.c.1,,12,48,2,0,False,False,-1,[],
12.48.2.d.1,,12,48,2,0,False,False,-1,[],
12.48.2.e.1,,12,48,2,0,False,False,-1,[],
12.48.2.f.1,,12,48,2,0,False,False,-1,[],
12.72.2-12.a.1.1,,12,72,2,0,False,False,-1,[],
12.72.2-12.a.1.2,,12,72,2,0,False,False,-1,[],
12.72.2-12.a.1.3,,12,72,2,0,False,False,-1,[],
12.72.2-12.a.1.4,,12,72,2,0,False,False,-1,[],
12.72.2-12.a.1.5,,12,72,2,0,False,False,-1,[],
12.72.2-12.a.1.6,,12,72,2,0,False,False,-1,[],
12.72.2-12.a.1.7,,12,72,2,0,False,False,-1,[],
12.72.2-12.a.1.8,,12,72,2,0,False,False,-1,[],
12.72.2-12.b.1.1,,12,72,2,0,False,False,-1,[],
12.72.2-12.b.1.10,,12,72,2,0,False,False,-1,[],
12.72.2-12.b.1.11,,12,72,2,0,False,False,-1,[],
12.72.2-12.b.1.12,,12,72,2,0,False,False,-1,[],
12.72.2-12.b.1.2,,12,72,2,0,False,False,-1,[],
12.72.2-12.b.1.3,,12,72,2,0,False,False,-1,[],
12.72.2-12.b.1.4,,12,72,2,0,False,False,-1,[],
12.72.2-12.b.1.5,,12,72,2,0,False,False,-1,[],
12.72.2-12.b.1.6,,12,72,2,0,False,False,-1,[],
12.72.2-12.b.1.7,,12,72,2,0,False,False,-1,[],
12.72.2-12.b.1.8,,12,72,2,0,False,False,-1,[],
12.72.2-12.b.1.9,,12,72,2,0,False,False,-1,[],
12.72.2-12.ba.1.1,,12,72,2,0,False,False,-1,[],
12.72.2-12.ba.1.2,,12,72,2,0,False,False,-1,[],
12.72.2-12.ba.1.3,,12,72,2,0,False,False,-1,[],
12.72.2-12.ba.1.4,,12,72,2,0,False,False,-1,[],
12.72.2-12.bb.1.1,,12,72,2,0,False,False,-1,[],
12.72.2-12.bb.1.2,,12,72,2,0,False,False,-1,[],
12.72.2-12.bb.1.3,,12,72,2,0,False,False,-1,[],
12.72.2-12.bb.1.4,,12,72,2,0,False,False,-1,[],
12.72.2-12.bd.1.1,,12,72,2,0,False,False,-1,[],
12.72.2-12.bd.1.2,,12,72,2,0,False,False,-1,[],
12.72.2-12.bj.1.1,,12,72,2,0,False,False,-1,[],
12.72.2-12.bj.1.2,,12,72,2,0,False,False,-1,[],
12.72.2-12.c.1.1,,12,72,2,0,False,False,-1,[],
12.72.2-12.c.1.2,,12,72,2,0,False,False,-1,[],
12.72.2-12.c.1.3,,12,72,2,0,False,False,-1,[],
12.72.2-12.c.1.4,,12,72,2,0,False,False,-1,[],
12.72.2-12.c.1.5,,12,72,2,0,False,False,-1,[],
12.72.2-12.c.1.6,,12,72,2,0,False,False,-1,[],
12.72.2-12.c.1.7,,12,72,2,0,False,False,-1,[],
12.72.2-12.c.1.8,,12,72,2,0,False,False,-1,[],
12.72.2-12.d.1.1,,12,72,2,0,False,False,-1,[],
12.72.2-12.d.1.2,,12,72,2,0,False,False,-1,[],
12.72.2-12.d.1.3,,12,72,2,0,False,False,-1,[],
12.72.2-12.d.1.4,,12,72,2,0,False,False,-1,[],
12.72.2-12.d.1.5,,12,72,2,0,False,False,-1,[],
12.72.2-12.d.1.6,,12,72,2,0,False,False,-1,[],
12.72.2-12.d.1.7,,12,72,2,0,False,False,-1,[],
12.72.2-12.d.1.8,,12,72,2,0,False,False,-1,[],
12.72.2-12.e.1.1,,12,72,2,0,False,False,-1,[],
12.72.2-12.e.1.2,,12,72,2,0,False,False,-1,[],
12.72.2-12.e.1.3,,12,72,2,0,False,False,-1,[],
12.72.2-12.e.1.4,,12,72,2,0,False,False,-1,[],
12.72.2-12.e.1.5,,12,72,2,0,False,False,-1,[],
12.72.2-12.e.1.6,,12,72,2,0,False,False,-1,[],
12.72.2-12.e.1.7,,12,72,2,0,False,False,-1,[],
12.72.2-12.e.1.8,,12,72,2,0,False,False,-1,[],
12.72.2-12.f.1.1,,12,72,2,0,False,False,-1,[],
12.72.2-12.f.1.2,,12,72,2,0,False,False,-1,[],
12.72.2-12.f.1.3,,12,72,2,0,False,False,-1,[],
12.72.2-12.f.1.4,,12,72,2,0,False,False,-1,[],
12.72.2-12.f.1.5,,12,72,2,0,False,False,-1,[],
12.72.2-12.f.1.6,,12,72,2,0,False,False,-1,[],
12.72.2-12.f.1.7,,12,72,2,0,False,False,-1,[],
12.72.2-12.f.1.8,,12,72,2,0,False,False,-1,[],
12.72.2-12.g.1.1,,12,72,2,0,False,False,-1,[],
12.72.2-12.g.1.2,,12,72,2,0,False,False,-1,[],
12.72.2-12.g.1.3,,12,72,2,0,False,False,-1,[],
12.72.2-12.g.1.4,,12,72,2,0,False,False,-1,[],
12.72.2-12.g.1.5,,12,72,2,0,False,False,-1,[],
12.72.2-12.g.1.6,,12,72,2,0,False,False,-1,[],
12.72.2-12.g.1.7,,12,72,2,0,False,False,-1,[],
12.72.2-12.g.1.8,,12,72,2,0,False,False,-1,[],
12.72.2-12.h.1.1,,12,72,2,0,False,False,-1,[],
12.72.2-12.h.1.2,,12,72,2,0,False,False,-1,[],
12.72.2-12.h.1.3,,12,72,2,0,False,False,-1,[],
12.72.2-12.h.1.4,,12,72,2,0,False,False,-1,[],
12.72.2-12.h.1.5,,12,72,2,0,False,False,-1,[],
12.72.2-12.h.1.6,,12,72,2,0,False,False,-1,[],
12.72.2-12.h.1.7,,12,72,2,0,False,False,-1,[],
12.72.2-12.h.1.8,,12,72,2,0,False,False,-1,[],
12.72.2-12.l.1.1,,12,72,2,0,False,False,-1,[],
12.72.2-12.l.1.2,,12,72,2,0,False,False,-1,[],
12.72.2-12.l.1.3,,12,72,2,0,False,False,-1,[],
12.72.2-12.l.1.4,,12,72,2,0,False,False,-1,[],
12.72.2-12.n.1.1,,12,72,2,0,False,False,-1,[],
12.72.2-12.n.1.2,,12,72,2,0,False,False,-1,[],
12.72.2-12.n.1.3,,12,72,2,0,False,False,-1,[],
12.72.2-12.n.1.4,,12,72,2,0,False,False,-1,[],
12.72.2-12.p.1.1,,12,72,2,0,False,False,-1,[],
12.72.2-12.p.1.2,,12,72,2,0,False,False,-1,[],
12.72.2-12.p.1.3,,12,72,2,0,False,False,-1,[],
12.72.2-12.p.1.4,,12,72,2,0,False,False,-1,[],
12.72.2-12.p.1.5,,12,72,2,0,False,False,-1,[],
12.72.2-12.p.1.6,,12,72,2,0,False,False,-1,[],
12.72.2-12.p.1.7,,12,72,2,0,False,False,-1,[],
12.72.2-12.p.1.8,,12,72,2,0,False,False,-1,[],
12.72.2-12.s.1.1,,12,72,2,0,False,False,-1,[],
12.72.2-12.s.1.2,,12,72,2,0,False,False,-1,[],
12.72.2-12.s.1.3,,12,72,2,0,False,False,-1,[],
12.72.2-12.s.1.4,,12,72,2,0,False,False,-1,[],
12.72.2-12.t.1.1,,12,72,2,0,False,False,-1,[],
12.72.2-12.t.1.2,,12,72,2,0,False,False,-1,[],
12.72.2-12.t.1.3,,12,72,2,0,False,False,-1,[],
12.72.2-12.t.1.4,,12,72,2,0,False,False,-1,[],
12.72.2-12.w.1.1,,12,72,2,0,False,False,-1,[],
12.72.2-12.w.1.2,,12,72,2,0,False,False,-1,[],
12.72.2-12.w.1.3,,12,72,2,0,False,False,-1,[],
12.72.2-12.w.1.4,,12,72,2,0,False,False,-1,[],
12.72.2-12.x.1.1,,12,72,2,0,False,False,-1,[],
12.72.2-12.x.1.2,,12,72,2,0,False,False,-1,[],
12.72.2-12.x.1.3,,12,72,2,0,False,False,-1,[],
12.72.2-12.x.1.4,,12,72,2,0,False,False,-1,[],
12.72.2.a.1,,12,72,2,0,False,False,-1,[],
12.72.2.b.1,,12,72,2,0,False,,0,[],
12.72.2.c.1,,12,72,2,0,False,False,-1,[],
12.72.2.d.1,,12,72,2,0,False,False,-1,[],
12.72.2.e.1,,12,72,2,0,False,False,-1,[],
12.72.2.f.1,,12,72,2,0,False,False,-1,[],
12.72.2.h.1,,12,72,2,0,False,False,-1,[],
12.72.2.i.1,,12,72,2,0,False,,0,[],
12.72.2.l.1,,12,72,2,0,False,,0,[],
12.72.2.m.1,,12,72,2,0,False,,0,[],
12.72.2.o.1,,12,72,2,0,False,,0,[],
12.72.2.p.1,,12,72,2,0,False,False,-1,[],
12.72.2.q.1,,12,72,2,0,False,,0,[],
12.72.2.r.1,,12,72,2,0,False,,0,[],
12.96.2-12.a.1.1,,12,96,2,0,True,False,-1,[],
12.96.2-12.a.1.2,,12,96,2,0,True,False,-1,[],
12.96.2-12.a.1.3,,12,96,2,0,True,False,-1,[],
12.96.2-12.a.1.4,,12,96,2,0,True,False,-1,[],
12.96.2-12.a.1.5,,12,96,2,0,True,False,-1,[],
12.96.2-12.a.1.6,,12,96,2,0,True,False,-1,[],
12.96.2-12.a.1.7,,12,96,2,0,True,False,-1,[],
12.96.2-12.a.1.8,,12,96,2,0,True,False,-1,[],
12.96.2-12.a.2.1,,12,96,2,0,True,False,-1,[],
12.96.2-12.a.2.2,,12,96,2,0,True,False,-1,[],
12.96.2-12.a.2.3,,12,96,2,0,True,False,-1,[],
12.96.2-12.a.2.4,,12,96,2,0,True,False,-1,[],
12.96.2-12.a.2.5,,12,96,2,0,True,False,-1,[],
12.96.2-12.a.2.6,,12,96,2,0,True,False,-1,[],
12.96.2-12.a.2.7,,12,96,2,0,True,False,-1,[],
12.96.2-12.a.2.8,,12,96,2,0,True,False,-1,[],
12.96.2-12.b.1.1,,12,96,2,0,True,False,-1,[],
12.96.2-12.b.1.2,,12,96,2,0,True,False,-1,[],
12.96.2-12.b.1.3,,12,96,2,0,True,False,-1,[],
12.96.2-12.b.1.4,,12,96,2,0,True,False,-1,[],
12.96.2-12.b.1.5,,12,96,2,0,True,False,-1,[],
12.96.2-12.b.1.6,,12,96,2,0,True,False,-1,[],
12.96.2-12.b.1.7,,12,96,2,0,True,False,-1,[],
12.96.2-12.b.1.8,,12,96,2,0,True,False,-1,[],
12.96.2-12.b.2.1,,12,96,2,0,True,False,-1,[],
12.96.2-12.b.2.2,,12,96,2,0,True,False,-1,[],
12.96.2-12.b.2.3,,12,96,2,0,True,False,-1,[],
12.96.2-12.b.2.4,,12,96,2,0,True,False,-1,[],
12.96.2-12.b.2.5,,12,96,2,0,True,False,-1,[],
12.96.2-12.b.2.6,,12,96,2,0,True,False,-1,[],
12.96.2-12.b.2.7,,12,96,2,0,True,False,-1,[],
12.96.2-12.b.2.8,,12,96,2,0,True,False,-1,[],
12.96.2-12.c.1.1,,12,96,2,0,False,False,-1,[],
12.96.2-12.c.1.2,,12,96,2,0,False,False,-1,[],
12.96.2-12.c.1.3,,12,96,2,0,False,False,-1,[],
12.96.2-12.c.1.4,,12,96,2,0,False,False,-1,[],
12.96.2-12.c.1.5,,12,96,2,0,False,False,-1,[],
12.96.2-12.c.1.6,,12,96,2,0,False,False,-1,[],
12.96.2-12.c.1.7,,12,96,2,0,False,False,-1,[],
12.96.2-12.c.1.8,,12,96,2,0,False,False,-1,[],
12.96.2-12.d.1.1,,12,96,2,0,False,False,-1,[],
12.96.2-12.d.1.2,,12,96,2,0,False,False,-1,[],
12.96.2-12.d.1.3,,12,96,2,0,False,False,-1,[],
12.96.2-12.d.1.4,,12,96,2,0,False,False,-1,[],
12.96.2-12.d.1.5,,12,96,2,0,False,False,-1,[],
12.96.2-12.d.1.6,,12,96,2,0,False,False,-1,[],
12.96.2-12.d.1.7,,12,96,2,0,False,False,-1,[],
12.96.2-12.d.1.8,,12,96,2,0,False,False,-1,[],
12.96.2-12.e.1.1,,12,96,2,0,False,False,-1,[],
12.96.2-12.e.1.2,,12,96,2,0,False,False,-1,[],
12.96.2-12.e.1.3,,12,96,2,0,False,False,-1,[],
12.96.2-12.e.1.4,,12,96,2,0,False,False,-1,[],
12.96.2-12.e.1.5,,12,96,2,0,False,False,-1,[],
12.96.2-12.e.1.6,,12,96,2,0,False,False,-1,[],
12.96.2-12.e.1.7,,12,96,2,0,False,False,-1,[],
12.96.2-12.e.1.8,,12,96,2,0,False,False,-1,[],
12.96.2-12.f.1.1,,12,96,2,0,False,False,-1,[],
12.96.2-12.f.1.2,,12,96,2,0,False,False,-1,[],
12.96.2-12.f.1.3,,12,96,2,0,False,False,-1,[],
12.96.2-12.f.1.4,,12,96,2,0,False,False,-1,[],
12.96.2-12.f.1.5,,12,96,2,0,False,False,-1,[],
12.96.2-12.f.1.6,,12,96,2,0,False,False,-1,[],
12.96.2-12.f.1.7,,12,96,2,0,False,False,-1,[],
12.96.2-12.f.1.8,,12,96,2,0,False,False,-1,[],
13.168.2-13.b.1.1,,13,168,2,0,True,False,-1,[],
13.168.2-13.b.1.2,,13,168,2,0,True,False,-1,[],
13.168.2-13.b.2.1,,13,168,2,0,True,False,-1,[],
13.84.2.b.1,,13,84,2,0,True,False,-1,[],
14.48.2.a.1,,14,48,2,0,False,False,-1,[],
14.48.2.b.1,,14,48,2,0,True,,0,[],
14.48.2.c.1,,14,48,2,0,True,False,-1,[],
14.48.2.c.2,,14,48,2,0,True,False,-1,[],
14.48.2.e.1,,14,48,2,0,True,False,-1,[],
14.48.2.e.2,,14,48,2,0,True,False,-1,[],
14.48.2.f.1,,14,48,2,0,False,False,-1,[],
14.63.2.a.1,,14,63,2,0,True,False,-1,[],
14.96.2-14.a.1.1,,14,96,2,0,False,False,-1,[],
14.96.2-14.a.1.2,,14,96,2,0,False,False,-1,[],
14.96.2-14.b.1.1,,14,96,2,0,True,,0,[],
14.96.2-14.b.1.2,,14,96,2,0,True,,0,[],
14.96.2-14.c.1.1,,14,96,2,0,True,False,-1,[],
14.96.2-14.c.1.2,,14,96,2,0,True,False,-1,[],
14.96.2-14.c.2.1,,14,96,2,0,True,False,-1,[],
14.96.2-14.c.2.2,,14,96,2,0,True,False,-1,[],
14.96.2-14.e.1.1,,14,96,2,0,True,False,-1,[],
14.96.2-14.e.1.2,,14,96,2,0,True,False,-1,[],
14.96.2-14.e.2.1,,14,96,2,0,True,False,-1,[],
14.96.2-14.e.2.2,,14,96,2,0,True,False,-1,[],
14.96.2-14.f.1.1,,14,96,2,0,False,False,-1,[],
14.96.2-14.f.1.2,,14,96,2,0,False,False,-1,[],
15.36.2.a.1,,15,36,2,0,True,False,-1,[],
15.36.2.a.2,,15,36,2,0,True,False,-1,[],
15.40.2.a.1,,15,40,2,0,False,False,-1,[],
15.72.2-15.a.1.1,,15,72,2,0,True,False,-1,[],
15.72.2-15.a.1.2,,15,72,2,0,True,False,-1,[],
15.72.2-15.a.1.3,,15,72,2,0,True,False,-1,[],
15.72.2-15.a.1.4,,15,72,2,0,True,False,-1,[],
15.72.2-15.a.1.5,,15,72,2,0,True,False,-1,[],
15.72.2-15.a.1.6,,15,72,2,0,True,False,-1,[],
15.72.2-15.a.1.7,,15,72,2,0,True,False,-1,[],
15.72.2-15.a.1.8,,15,72,2,0,True,False,-1,[],
15.72.2-15.a.2.1,,15,72,2,0,True,False,-1,[],
15.72.2-15.a.2.2,,15,72,2,0,True,False,-1,[],
15.72.2-15.a.2.3,,15,72,2,0,True,False,-1,[],
15.72.2-15.a.2.4,,15,72,2,0,True,False,-1,[],
15.72.2-15.a.2.5,,15,72,2,0,True,False,-1,[],
15.72.2-15.a.2.6,,15,72,2,0,True,False,-1,[],
15.72.2-15.a.2.7,,15,72,2,0,True,False,-1,[],
15.72.2-15.a.2.8,,15,72,2,0,True,False,-1,[],
15.80.2-15.a.1.1,,15,80,2,0,False,False,-1,[],
15.80.2-15.a.1.2,,15,80,2,0,False,False,-1,[],
15.80.2-15.a.1.3,,15,80,2,0,False,False,-1,[],
15.80.2-15.a.1.4,,15,80,2,0,False,False,-1,[],
15.80.2-15.a.1.5,,15,80,2,0,False,False,-1,[],
15.80.2-15.a.1.6,,15,80,2,0,False,False,-1,[],
15.80.2-15.a.1.7,,15,80,2,0,False,False,-1,[],
15.80.2-15.a.1.8,,15,80,2,0,False,False,-1,[],
16.192.2-16.a.1.1,,16,192,2,0,True,False,-1,[],
16.192.2-16.a.1.10,,16,192,2,0,True,False,-1,[],
16.192.2-16.a.1.11,,16,192,2,0,True,False,-1,[],
16.192.2-16.a.1.12,,16,192,2,0,True,False,-1,[],
16.192.2-16.a.1.13,,16,192,2,0,True,False,-1,[],
16.192.2-16.a.1.14,,16,192,2,0,True,False,-1,[],
16.192.2-16.a.1.15,,16,192,2,0,True,False,-1,[],
16.192.2-16.a.1.16,,16,192,2,0,True,False,-1,[],
16.192.2-16.a.1.2,,16,192,2,0,True,False,-1,[],
16.192.2-16.a.1.3,,16,192,2,0,True,False,-1,[],
16.192.2-16.a.1.4,,16,192,2,0,True,False,-1,[],
16.192.2-16.a.1.5,,16,192,2,0,True,False,-1,[],
16.192.2-16.a.1.6,,16,192,2,0,True,False,-1,[],
16.192.2-16.a.1.7,,16,192,2,0,True,False,-1,[],
16.192.2-16.a.1.8,,16,192,2,0,True,False,-1,[],
16.192.2-16.a.1.9,,16,192,2,0,True,False,-1,[],
16.192.2-16.b.1.1,,16,192,2,0,True,False,-1,[],
16.192.2-16.b.1.10,,16,192,2,0,True,False,-1,[],
16.192.2-16.b.1.11,,16,192,2,0,True,False,-1,[],
16.192.2-16.b.1.12,,16,192,2,0,True,False,-1,[],
16.192.2-16.b.1.13,,16,192,2,0,True,False,-1,[],
16.192.2-16.b.1.14,,16,192,2,0,True,False,-1,[],
16.192.2-16.b.1.15,,16,192,2,0,True,False,-1,[],
16.192.2-16.b.1.16,,16,192,2,0,True,False,-1,[],
16.192.2-16.b.1.2,,16,192,2,0,True,False,-1,[],
16.192.2-16.b.1.3,,16,192,2,0,True,False,-1,[],
16.192.2-16.b.1.4,,16,192,2,0,True,False,-1,[],
16.192.2-16.b.1.5,,16,192,2,0,True,False,-1,[],
16.192.2-16.b.1.6,,16,192,2,0,True,False,-1,[],
16.192.2-16.b.1.7,,16,192,2,0,True,False,-1,[],
16.192.2-16.b.1.8,,16,192,2,0,True,False,-1,[],
16.192.2-16.b.1.9,,16,192,2,0,True,False,-1,[],
16.192.2-16.c.1.1,,16,192,2,0,True,False,-1,[],
16.192.2-16.c.1.10,,16,192,2,0,True,False,-1,[],
16.192.2-16.c.1.11,,16,192,2,0,True,False,-1,[],
16.192.2-16.c.1.12,,16,192,2,0,True,False,-1,[],
16.192.2-16.c.1.13,,16,192,2,0,True,False,-1,[],
16.192.2-16.c.1.14,,16,192,2,0,True,False,-1,[],
16.192.2-16.c.1.15,,16,192,2,0,True,False,-1,[],
16.192.2-16.c.1.16,,16,192,2,0,True,False,-1,[],
16.192.2-16.c.1.2,,16,192,2,0,True,False,-1,[],
16.192.2-16.c.1.3,,16,192,2,0,True,False,-1,[],
16.192.2-16.c.1.4,,16,192,2,0,True,False,-1,[],
16.192.2-16.c.1.5,,16,192,2,0,True,False,-1,[],
16.192.2-16.c.1.6,,16,192,2,0,True,False,-1,[],
16.192.2-16.c.1.7,,16,192,2,0,True,False,-1,[],
16.192.2-16.c.1.8,,16,192,2,0,True,False,-1,[],
16.192.2-16.c.1.9,,16,192,2,0,True,False,-1,[],
16.192.2-16.d.1.1,,16,192,2,0,True,False,-1,[],
16.192.2-16.d.1.10,,16,192,2,0,True,False,-1,[],
16.192.2-16.d.1.11,,16,192,2,0,True,False,-1,[],
16.192.2-16.d.1.12,,16,192,2,0,True,False,-1,[],
16.192.2-16.d.1.13,,16,192,2,0,True,False,-1,[],
16.192.2-16.d.1.14,,16,192,2,0,True,False,-1,[],
16.192.2-16.d.1.15,,16,192,2,0,True,False,-1,[],
16.192.2-16.d.1.16,,16,192,2,0,True,False,-1,[],
16.192.2-16.d.1.2,,16,192,2,0,True,False,-1,[],
16.192.2-16.d.1.3,,16,192,2,0,True,False,-1,[],
16.192.2-16.d.1.4,,16,192,2,0,True,False,-1,[],
16.192.2-16.d.1.5,,16,192,2,0,True,False,-1,[],
16.192.2-16.d.1.6,,16,192,2,0,True,False,-1,[],
16.192.2-16.d.1.7,,16,192,2,0,True,False,-1,[],
16.192.2-16.d.1.8,,16,192,2,0,True,False,-1,[],
16.192.2-16.d.1.9,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.1.1,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.1.10,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.1.11,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.1.12,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.1.13,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.1.14,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.1.15,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.1.16,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.1.2,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.1.3,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.1.4,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.1.5,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.1.6,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.1.7,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.1.8,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.1.9,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.2.1,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.2.10,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.2.11,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.2.12,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.2.13,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.2.14,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.2.15,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.2.16,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.2.2,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.2.3,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.2.4,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.2.5,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.2.6,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.2.7,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.2.8,,16,192,2,0,True,False,-1,[],
16.192.2-16.e.2.9,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.1.1,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.1.10,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.1.11,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.1.12,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.1.13,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.1.14,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.1.15,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.1.16,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.1.2,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.1.3,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.1.4,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.1.5,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.1.6,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.1.7,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.1.8,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.1.9,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.2.1,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.2.10,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.2.11,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.2.12,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.2.13,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.2.14,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.2.15,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.2.16,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.2.2,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.2.3,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.2.4,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.2.5,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.2.6,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.2.7,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.2.8,,16,192,2,0,True,False,-1,[],
16.192.2-16.f.2.9,,16,192,2,0,True,False,-1,[],
16.192.2-16.g.1.1,,16,192,2,0,True,False,-1,[],
16.192.2-16.g.1.10,,16,192,2,0,True,False,-1,[],
16.192.2-16.g.1.11,,16,192,2,0,True,False,-1,[],
