label,name,level,index,genus,rank,simple,pointless,has_obstruction,obstructions,reason
52.168.2-13.c.1.4,,52,168,2,0,True,True,1,[],local_obstruction
52.168.2-13.c.2.1,,52,168,2,0,True,True,1,[],local_obstruction
52.168.2-13.c.2.2,,52,168,2,0,True,True,1,[],local_obstruction
52.168.2-13.c.2.3,,52,168,2,0,True,True,1,[],local_obstruction
52.168.2-13.c.2.4,,52,168,2,0,True,True,1,[],local_obstruction
52.84.2.a.1,,52,84,2,0,True,True,1,[0],local_obstruction
52.84.2.a.2,,52,84,2,0,True,True,1,[0],local_obstruction
52.84.2.b.1,,52,84,2,0,True,True,1,[0],local_obstruction
52.84.2.b.2,,52,84,2,0,True,True,1,[0],local_obstruction
52.84.2.c.1,,52,84,2,0,True,True,1,[0],local_obstruction
52.84.2.c.2,,52,84,2,0,True,True,1,[0],local_obstruction
56.48.2.q.1,,56,48,2,0,False,True,1,[5],local_obstruction
56.96.2-14.d.1.1,,56,96,2,0,False,True,1,[],local_obstruction
56.96.2-14.d.1.2,,56,96,2,0,False,True,1,[],local_obstruction
56.96.2-14.d.1.3,,56,96,2,0,False,True,1,[],local_obstruction
56.96.2-14.d.1.4,,56,96,2,0,False,True,1,[],local_obstruction
56.96.2-14.d.1.5,,56,96,2,0,False,True,1,[],local_obstruction
56.96.2-14.d.1.6,,56,96,2,0,False,True,1,[],local_obstruction
56.96.2-28.e.1.1,,56,96,2,0,False,True,1,[],local_obstruction
56.96.2-28.e.1.2,,56,96,2,0,False,True,1,[],local_obstruction
56.96.2-28.e.1.3,,56,96,2,0,False,True,1,[],local_obstruction
56.96.2-28.e.1.4,,56,96,2,0,False,True,1,[],local_obstruction
56.96.2-28.e.1.5,,56,96,2,0,False,True,1,[],local_obstruction
56.96.2-28.e.1.6,,56,96,2,0,False,True,1,[],local_obstruction
56.96.2-56.q.1.1,,56,96,2,0,False,True,1,[],local_obstruction
56.96.2-56.q.1.2,,56,96,2,0,False,True,1,[],local_obstruction
56.96.2-56.q.1.3,,56,96,2,0,False,True,1,[],local_obstruction
56.96.2-56.q.1.4,,56,96,2,0,False,True,1,[],local_obstruction
56.96.2-56.q.1.5,,56,96,2,0,False,True,1,[],local_obstruction
56.96.2-56.q.1.6,,56,96,2,0,False,True,1,[],local_obstruction
56.96.2-56.q.1.7,,56,96,2,0,False,True,1,[],local_obstruction
56.96.2-56.q.1.8,,56,96,2,0,False,True,1,[],local_obstruction
60.24.2.a.1,,60,24,2,0,False,True,1,[0],local_obstruction
60.24.2.d.1,,60,24,2,0,False,True,1,[0],local_obstruction
60.36.2.bd.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.bg.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.bj.1,,60,36,2,0,False,True,1,[7],local_obstruction
60.36.2.bk.1,,60,36,2,0,False,True,1,[7],local_obstruction
60.36.2.bn.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.bo.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.bu.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.bw.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.cd.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.ce.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.ch.1,,60,36,2,0,False,True,1,[7],local_obstruction
60.36.2.cj.1,,60,36,2,0,False,True,1,[7],local_obstruction
60.36.2.ck.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.co.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.cq.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.cu.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.da.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.df.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.dh.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.dn.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.dt.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.dx.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.dy.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.ed.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.ei.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.em.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.ep.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.es.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.ez.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.fa.1,,60,36,2,0,False,True,1,[7],local_obstruction
60.36.2.fd.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.ff.1,,60,36,2,0,False,True,1,[7],local_obstruction
60.36.2.fg.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.fi.1,,60,36,2,0,False,True,1,[7],local_obstruction
60.36.2.fj.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.fm.1,,60,36,2,0,False,True,1,"[0, 7]",local_obstruction
60.36.2.fs.1,,60,36,2,0,True,True,1,[0],local_obstruction
60.36.2.fs.2,,60,36,2,0,True,True,1,[0],local_obstruction
60.36.2.i.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.k.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.m.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.o.1,,60,36,2,0,False,True,1,"[0, 7]",local_obstruction
60.36.2.p.1,,60,36,2,0,False,True,1,[7],local_obstruction
60.36.2.q.1,,60,36,2,0,False,True,1,[7],local_obstruction
60.36.2.r.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.36.2.u.1,,60,36,2,0,False,True,1,"[0, 7]",local_obstruction
60.36.2.y.1,,60,36,2,0,False,True,1,[0],local_obstruction
60.48.2-12.a.1.1,,60,48,2,0,False,True,1,[],local_obstruction
60.48.2-12.a.1.2,,60,48,2,0,False,True,1,[],local_obstruction
60.48.2-12.a.1.3,,60,48,2,0,False,True,1,[],local_obstruction
60.48.2-12.a.1.4,,60,48,2,0,False,True,1,[],local_obstruction
60.60.2.a.1,,60,60,2,0,False,True,1,[0],local_obstruction
60.72.2-12.i.1.1,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-12.i.1.2,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-12.i.1.3,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-12.i.1.4,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-12.j.1.1,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-12.j.1.2,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-12.j.1.3,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-12.j.1.4,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-12.k.1.1,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-12.k.1.2,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-12.k.1.3,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-12.k.1.4,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-12.m.1.1,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-12.m.1.2,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-12.m.1.3,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-12.m.1.4,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-12.o.1.1,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-12.o.1.2,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-12.o.1.3,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-12.o.1.4,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.fi.1.1,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.fi.1.2,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.fi.1.3,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.fi.1.4,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.fi.1.5,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.fi.1.6,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.fi.1.7,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.fi.1.8,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.i.1.1,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.i.1.2,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.i.1.3,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.i.1.4,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.i.1.5,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.i.1.6,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.i.1.7,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.i.1.8,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.k.1.1,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.k.1.2,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.k.1.3,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.k.1.4,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.k.1.5,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.k.1.6,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.k.1.7,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.k.1.8,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.m.1.1,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.m.1.2,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.m.1.3,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.m.1.4,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.m.1.5,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.m.1.6,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.m.1.7,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.m.1.8,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.o.1.1,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.o.1.2,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.o.1.3,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.o.1.4,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.o.1.5,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.o.1.6,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.o.1.7,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.o.1.8,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.p.1.1,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.p.1.2,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.p.1.3,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.p.1.4,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.p.1.5,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.p.1.6,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.p.1.7,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2-60.p.1.8,,60,72,2,0,False,True,1,[],local_obstruction
60.72.2.m.1,,60,72,2,0,False,True,1,[0],local_obstruction
60.72.2.p.1,,60,72,2,0,False,True,1,[0],local_obstruction
60.72.2.v.1,,60,72,2,0,False,True,1,[0],local_obstruction
60.72.2.w.1,,60,72,2,0,False,True,1,[0],local_obstruction
65.168.2-13.a.1.1,,65,168,2,0,True,True,1,[],local_obstruction
65.168.2-13.a.1.2,,65,168,2,0,True,True,1,[],local_obstruction
65.168.2-13.a.2.1,,65,168,2,0,True,True,1,[],local_obstruction
65.168.2-13.a.2.2,,65,168,2,0,True,True,1,[],local_obstruction
65.168.2-13.c.1.1,,65,168,2,0,True,True,1,[],local_obstruction
65.168.2-13.c.1.2,,65,168,2,0,True,True,1,[],local_obstruction
65.168.2-13.c.2.1,,65,168,2,0,True,True,1,[],local_obstruction
65.168.2-13.c.2.2,,65,168,2,0,True,True,1,[],local_obstruction
65.168.2-65.b.1.1,,65,168,2,0,True,True,1,[],local_obstruction
65.168.2-65.b.1.2,,65,168,2,0,True,True,1,[],local_obstruction
65.168.2-65.b.1.3,,65,168,2,0,True,True,1,[],local_obstruction
65.168.2-65.b.1.4,,65,168,2,0,True,True,1,[],local_obstruction
65.168.2-65.b.2.1,,65,168,2,0,True,True,1,[],local_obstruction
65.168.2-65.b.2.2,,65,168,2,0,True,True,1,[],local_obstruction
65.168.2-65.b.2.3,,65,168,2,0,True,True,1,[],local_obstruction
65.168.2-65.b.2.4,,65,168,2,0,True,True,1,[],local_obstruction
65.84.2.b.1,,65,84,2,0,True,True,1,[2],local_obstruction
65.84.2.b.2,,65,84,2,0,True,True,1,[2],local_obstruction
70.96.2-14.d.1.1,,70,96,2,0,False,True,1,[],local_obstruction
70.96.2-14.d.1.2,,70,96,2,0,False,True,1,[],local_obstruction
9.54.2.a.1,Xns(9),9,54,2,0,True,True,1,[0],local_obstruction;named_family
