label,name,level,index,genus,rank,simple,pointless,has_obstruction,obstructions,reason,mayle_rouse_points
48.48.2.br.1,,48,48,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
48.48.2.bs.1,,48,48,2,0,False,,0,[],mayle_rouse_allpoints,{**}
48.48.2.bt.1,,48,48,2,0,False,,0,[],mayle_rouse_allpoints,{**}
48.48.2.bu.1,,48,48,2,0,False,,0,[],mayle_rouse_allpoints,{**}
48.48.2.cq.1,,48,48,2,0,False,,0,[],mayle_rouse_allpoints,{**}
48.48.2.cr.1,,48,48,2,0,False,,0,[],mayle_rouse_allpoints,{**}
48.48.2.ct.1,,48,48,2,0,False,,0,[],mayle_rouse_allpoints,{**}
48.48.2.dc.1,,48,48,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1728,1]^^2*}"
48.48.2.df.1,,48,48,2,0,False,,0,[],mayle_rouse_allpoints,{**}
48.48.2.dh.1,,48,48,2,0,False,,0,[],mayle_rouse_allpoints,{**}
48.48.2.di.1,,48,48,2,0,False,,0,[],mayle_rouse_allpoints,{**}
48.48.2.ea.1,,48,48,2,0,False,,0,[],mayle_rouse_allpoints,{**}
48.48.2.ef.1,,48,48,2,0,False,,0,[],mayle_rouse_allpoints,{**}
48.48.2.en.1,,48,48,2,0,False,,0,[],mayle_rouse_allpoints,{**}
48.48.2.eo.1,,48,48,2,0,False,,0,[],mayle_rouse_allpoints,{**}
48.48.2.ep.1,,48,48,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1728,1]^^2*}"
48.48.2.ey.1,,48,48,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1728,1]^^2*}"
48.48.2.q.1,,48,48,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
48.48.2.s.1,,48,48,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
48.48.2.w.1,,48,48,2,0,False,,0,[],mayle_rouse_allpoints,{**}
54.108.2.a.1,,54,108,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^4*}"
54.72.2.a.1,,54,72,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
54.72.2.b.1,,54,72,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2,P1![0,1]^^2*}"
56.48.2.b.1,,56,48,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
56.48.2.c.1,,56,48,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
56.48.2.d.1,,56,48,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
56.48.2.e.1,,56,48,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
56.48.2.h.1,,56,48,2,0,False,,0,[],mayle_rouse_allpoints,{**}
56.48.2.m.1,,56,48,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
56.48.2.n.1,,56,48,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
60.24.2.b.1,,60,24,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.24.2.c.1,,60,24,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.30.2.c.1,,60,30,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1728,1]^^1,P1![1,0]^^1*}"
60.30.2.e.1,,60,30,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1728,1]^^1,P1![1,0]^^1*}"
60.30.2.f.1,,60,30,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1728,1]^^1,P1![1,0]^^1*}"
60.30.2.g.1,,60,30,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1728,1]^^1,P1![1,0]^^1*}"
60.30.2.i.1,,60,30,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
60.30.2.m.1,,60,30,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
60.30.2.n.1,,60,30,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
60.36.2.a.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
60.36.2.b.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
60.36.2.bb.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
60.36.2.be.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
60.36.2.bh.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.bi.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.bl.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.bm.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.bq.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.bs.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.bz.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.c.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
60.36.2.ca.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.cf.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.cg.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.ci.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.cl.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.cm.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.cn.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1728,1]^^2*}"
60.36.2.cp.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1728,1]^^2*}"
60.36.2.cr.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1728,1]^^2*}"
60.36.2.cs.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.ct.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1728,1]^^2*}"
60.36.2.cv.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1728,1]^^2*}"
60.36.2.cw.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.cx.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1728,1]^^2*}"
60.36.2.cy.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.cz.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1728,1]^^2*}"
60.36.2.d.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
60.36.2.db.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1728,1]^^2*}"
60.36.2.dc.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.dd.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.de.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.dg.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.di.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.dj.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.dm.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.do.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.dp.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.dq.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.dr.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.ds.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.du.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
60.36.2.e.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
60.36.2.eb.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
60.36.2.ee.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
60.36.2.eh.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
60.36.2.el.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.eq.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.ev.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.ew.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.fb.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.fc.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.fe.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.fh.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.fk.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1728,1]^^2*}"
60.36.2.fl.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1728,1]^^2*}"
60.36.2.fn.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.fo.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1728,1]^^2*}"
60.36.2.fp.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1728,1]^^2*}"
60.36.2.h.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
60.36.2.j.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.s.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
60.36.2.t.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
60.36.2.v.1,,60,36,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.36.2.w.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
60.36.2.x.1,,60,36,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
60.40.2.f.1,,60,40,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
60.48.2.d.1,,60,48,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
60.48.2.e.1,,60,48,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
60.60.2.d.1,,60,60,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.60.2.h.1,,60,60,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.60.2.i.1,,60,60,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.60.2.j.1,,60,60,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.72.2.a.1,,60,72,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.72.2.bb.1,,60,72,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.72.2.bc.1,,60,72,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.72.2.bd.1,,60,72,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.72.2.be.1,,60,72,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.72.2.bf.1,,60,72,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.72.2.bi.1,,60,72,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
60.72.2.bl.1,,60,72,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
60.72.2.bn.1,,60,72,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.72.2.bo.1,,60,72,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.72.2.br.1,,60,72,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.72.2.bs.1,,60,72,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.72.2.bu.1,,60,72,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.72.2.bx.1,,60,72,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.72.2.d.1,,60,72,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.72.2.e.1,,60,72,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.72.2.f.1,,60,72,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.72.2.g.1,,60,72,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.72.2.h.1,,60,72,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.72.2.j.1,,60,72,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.72.2.k.1,,60,72,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.72.2.n.1,,60,72,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.72.2.o.1,,60,72,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.72.2.r.1,,60,72,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.72.2.s.1,,60,72,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.72.2.u.1,,60,72,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.72.2.x.1,,60,72,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.72.2.y.1,,60,72,2,0,False,,0,[],mayle_rouse_allpoints,{**}
60.90.2.a.1,,60,90,2,0,False,,0,[],mayle_rouse_allpoints,{**}
66.24.2.a.1,,66,24,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
66.24.2.b.1,,66,24,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
70.48.2.b.1,,70,48,2,0,False,,0,[],mayle_rouse_allpoints,{**}
70.48.2.c.1,,70,48,2,0,False,False,-1,[],mayle_rouse_allpoints,"{*P1![1,0]^^2*}"
