"=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.label"", ""label"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RSZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""CPlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""SZlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""Slabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.standard"", ""name"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level"", ""level"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.index"", ""index"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.genus"", ""genus"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.gonality"", ""q_gonality_bounds"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""rational_cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cm_discriminants"", ""cm_discriminants"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/ag.conductor"", ""conductor"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.simple"", ""simple"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/av.squarefree"", ""squarefree"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.contains_negative_one"", ""contains_negative_one"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.decomposition"", ""dims"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.models"", ""models"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.known_points"", ""num_known_degree1_points"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.local_obstruction"", ""pointless"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level_structure"", ""generators"")"
16.96.5.br.1,16.96.5.132,,16C5,,,,16,96,5,"[4, 4]",8,0,[],"[[2, 35]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",2,0,True,"[[3, 6, 4, 3], [3, 13, 14, 3], [7, 1, 2, 9]]"
16.96.5.bx.1,16.96.5.60,,16B5,,,,16,96,5,"[4, 4]",8,0,[],"[[2, 37]]",False,False,True,"[[1, 1, 2], [1, 2, 1]]",2,0,True,"[[5, 9, 10, 11], [7, 5, 8, 5], [11, 11, 6, 5]]"
16.96.5.by.1,16.96.5.82,,16B5,,,,16,96,5,"[4, 4]",8,0,[],"[[2, 37]]",False,False,True,"[[1, 1, 2], [1, 2, 1]]",2,0,,"[[5, 7, 6, 11], [5, 7, 8, 15], [9, 7, 14, 7], [15, 13, 10, 1]]"
16.96.5.c.1,16.96.5.48,,16A5,,,,16,96,5,"[4, 4]",8,0,[-4],"[[2, 33]]",False,False,True,"[[1, 1, 1], [1, 2, 2]]",1,1,False,"[[3, 4, 8, 11], [7, 14, 6, 1], [9, 6, 4, 13], [11, 12, 10, 5]]"
16.96.5.ca.1,16.96.5.97,,16D5,,,,16,96,5,"[4, 4]",8,0,[],"[[2, 33]]",False,False,True,"[[1, 1, 2], [1, 2, 1]]",2,0,True,"[[1, 4, 8, 5], [5, 9, 6, 1], [7, 0, 0, 11], [7, 12, 8, 11]]"
16.96.5.ca.2,16.96.5.107,,16D5,,,,16,96,5,"[4, 4]",8,0,[],"[[2, 33]]",False,False,True,"[[1, 1, 2], [1, 2, 1]]",2,0,True,"[[1, 11, 10, 1], [9, 6, 4, 1], [11, 10, 12, 15], [13, 5, 6, 5]]"
16.96.5.ck.1,16.96.5.69,,16A5,,,,16,96,5,"[4, 4]",8,0,[-4],"[[2, 33]]",False,False,True,"[[1, 1, 1], [1, 2, 2]]",1,1,False,"[[1, 3, 8, 7], [5, 11, 0, 11], [7, 14, 4, 11], [15, 4, 8, 7]]"
16.96.5.cp.1,16.96.5.59,,16B5,,,,16,96,5,"[4, 4]",8,0,[],"[[2, 37]]",False,False,True,"[[1, 1, 2], [1, 2, 1]]",2,0,True,"[[3, 3, 6, 13], [11, 13, 12, 5], [13, 2, 6, 15]]"
16.96.5.cq.1,16.96.5.78,,16B5,,,,16,96,5,"[4, 4]",8,0,[],"[[2, 37]]",False,False,True,"[[1, 1, 2], [1, 2, 1]]",2,0,,"[[1, 5, 10, 15], [3, 8, 2, 13], [7, 15, 4, 1], [9, 8, 14, 15]]"
16.96.5.dd.1,16.96.5.121,,16E5,,,,16,96,5,"[4, 4]",8,0,[],"[[2, 38]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,0,,"[[7, 5, 0, 9], [9, 6, 10, 7], [15, 7, 8, 13]]"
16.96.5.dg.1,16.96.5.116,,16E5,,,,16,96,5,"[4, 4]",8,2,[],"[[2, 37]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,1,False,"[[1, 10, 14, 15], [3, 9, 0, 9], [5, 15, 6, 11]]"
16.96.5.dm.1,16.96.5.127,,16E5,,,,16,96,5,"[4, 4]",8,0,[],"[[2, 38]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,0,True,"[[5, 3, 10, 3], [5, 10, 8, 9], [11, 15, 12, 5]]"
16.96.5.dn.1,16.96.5.126,,16E5,,,,16,96,5,"[4, 4]",8,0,[],"[[2, 37]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,0,,"[[5, 6, 0, 9], [9, 8, 6, 7], [9, 13, 2, 7]]"
16.96.5.dt.1,16.96.5.17,,16F5,,,,16,96,5,"[4, 4]",8,0,[],"[[2, 38]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,0,True,"[[1, 4, 12, 13], [9, 15, 4, 7], [15, 6, 6, 9]]"
16.96.5.du.1,16.96.5.85,,16F5,,,,16,96,5,"[4, 4]",8,2,[],"[[2, 37]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,1,False,"[[3, 12, 6, 1], [3, 15, 6, 13], [9, 8, 4, 5]]"
16.96.5.dv.1,16.96.5.62,,16F5,,,,16,96,5,"[4, 4]",8,0,[],"[[2, 37]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,0,,"[[5, 2, 2, 11], [5, 5, 2, 11], [9, 3, 4, 7]]"
16.96.5.dw.1,16.96.5.88,,16F5,,,,16,96,5,"[4, 4]",8,0,[],"[[2, 38]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,0,,"[[1, 8, 10, 11], [5, 4, 14, 11], [13, 1, 6, 11]]"
16.96.5.ea.1,16.96.5.146,,16H5,,,,16,96,5,"[3, 4]",8,0,[],"[[2, 35]]",False,True,True,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",2,0,True,"[[1, 15, 6, 11], [11, 7, 4, 13], [13, 3, 0, 11]]"
16.96.5.ec.1,16.96.5.147,,16H5,,,,16,96,5,"[3, 4]",8,0,[-4],"[[2, 35]]",False,True,True,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",1,1,False,"[[1, 4, 14, 15], [11, 14, 14, 5], [13, 15, 6, 7]]"
16.96.5.eh.1,16.96.5.145,,16H5,,,,16,96,5,"[3, 4]",8,0,[],"[[2, 35]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",2,0,True,"[[3, 3, 14, 13], [5, 7, 8, 3], [9, 5, 4, 7]]"
16.96.5.ei.1,16.96.5.141,,16H5,,,,16,96,5,"[3, 4]",8,0,[],"[[2, 35]]",False,True,True,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",2,0,True,"[[1, 2, 10, 7], [1, 9, 4, 15], [3, 5, 0, 5]]"
16.96.5.ej.1,16.96.5.148,,16H5,,,,16,96,5,"[3, 4]",8,0,[],"[[2, 35]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",2,0,,"[[1, 2, 2, 15], [11, 15, 6, 5], [15, 1, 10, 5]]"
16.96.5.ek.1,16.96.5.152,,16H5,,,,16,96,5,"[3, 4]",8,0,[-4],"[[2, 35]]",False,True,True,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",1,1,False,"[[9, 1, 4, 7], [11, 4, 10, 5], [13, 14, 4, 9]]"
16.96.5.s.1,16.96.5.44,,16A5,,,,16,96,5,"[4, 4]",8,0,[],"[[2, 33]]",False,False,True,"[[1, 1, 1], [1, 2, 2]]",2,0,,"[[3, 0, 8, 5], [5, 4, 0, 3], [7, 10, 12, 11], [9, 6, 4, 3]]"
16.192.5-16.bh.1.1,16.192.5.394,,16B5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 37]]",False,False,False,"[[1, 1, 2], [1, 2, 1]]",,0,True,"[[11, 0, 14, 9], [11, 13, 10, 5]]"
16.192.5-16.bh.1.2,16.192.5.396,,16B5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 37]]",False,False,False,"[[1, 1, 2], [1, 2, 1]]",,0,True,"[[1, 3, 14, 15], [13, 7, 12, 7]]"
16.192.5-16.bj.1.1,16.192.5.421,,16B5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 37]]",False,False,False,"[[1, 1, 2], [1, 2, 1]]",,0,,"[[3, 11, 0, 13], [5, 0, 2, 7], [5, 1, 10, 11]]"
16.192.5-16.bj.1.2,16.192.5.391,,16B5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 37]]",False,False,False,"[[1, 1, 2], [1, 2, 1]]",,0,,"[[3, 7, 0, 5], [13, 12, 0, 5], [15, 7, 6, 1]]"
16.192.5-16.bj.1.3,16.192.5.397,,16B5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 37]]",False,False,False,"[[1, 1, 2], [1, 2, 1]]",,0,,"[[3, 7, 8, 5], [5, 13, 8, 11], [13, 0, 2, 15]]"
16.192.5-16.bq.1.1,16.192.5.605,,16C5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 35]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,True,"[[9, 11, 14, 7], [15, 14, 12, 1]]"
16.192.5-16.bq.1.2,16.192.5.619,,16C5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 35]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,True,"[[5, 12, 8, 11], [11, 9, 10, 5]]"
16.192.5-16.bq.1.3,16.192.5.622,,16C5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 35]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,True,"[[1, 11, 2, 1], [5, 13, 2, 11]]"
16.192.5-16.bq.1.4,16.192.5.604,,16C5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 35]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,True,"[[15, 13, 14, 15], [15, 14, 12, 1]]"
16.192.5-16.br.1.1,16.192.5.598,,16C5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 35]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,True,"[[5, 14, 4, 3], [11, 5, 10, 5]]"
16.192.5-16.br.1.2,16.192.5.612,,16C5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 35]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,True,"[[11, 13, 10, 5], [13, 7, 10, 13]]"
16.192.5-16.br.1.3,16.192.5.613,,16C5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 35]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,True,"[[5, 9, 2, 11], [11, 6, 4, 13]]"
16.192.5-16.br.1.4,16.192.5.595,,16C5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 35]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,True,"[[3, 12, 0, 5], [15, 11, 6, 1]]"
16.192.5-16.bx.1.1,16.192.5.527,,16B5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 37]]",False,False,False,"[[1, 1, 2], [1, 2, 1]]",,0,True,"[[9, 10, 2, 11], [11, 3, 6, 5]]"
16.192.5-16.bx.1.2,16.192.5.529,,16B5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 37]]",False,False,False,"[[1, 1, 2], [1, 2, 1]]",,0,True,"[[7, 9, 0, 13], [13, 9, 2, 3]]"
16.192.5-16.by.1.1,16.192.5.426,,16B5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 37]]",False,False,False,"[[1, 1, 2], [1, 2, 1]]",,0,,"[[1, 0, 8, 9], [5, 11, 6, 11], [15, 13, 0, 13]]"
16.192.5-16.by.1.2,16.192.5.558,,16B5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 37]]",False,False,False,"[[1, 1, 2], [1, 2, 1]]",,0,,"[[9, 11, 14, 7], [13, 7, 14, 3], [15, 5, 8, 13]]"
16.192.5-16.by.1.3,16.192.5.560,,16B5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 37]]",False,False,False,"[[1, 1, 2], [1, 2, 1]]",,0,,"[[5, 0, 8, 13], [7, 12, 10, 9], [13, 3, 6, 3]]"
16.192.5-16.c.1.1,16.192.5.69,,16A5,,,,16,192,5,"[4, 4]",8,0,[-4],"[[2, 33]]",False,False,False,"[[1, 1, 1], [1, 2, 2]]",,1,False,"[[5, 0, 0, 13], [5, 0, 14, 3], [7, 6, 4, 3]]"
16.192.5-16.c.1.2,16.192.5.521,,16A5,,,,16,192,5,"[4, 4]",8,0,[-4],"[[2, 33]]",False,False,False,"[[1, 1, 1], [1, 2, 2]]",,1,False,"[[1, 6, 2, 15], [9, 4, 14, 7], [11, 8, 2, 13]]"
16.192.5-16.c.1.3,16.192.5.134,,16A5,,,,16,192,5,"[4, 4]",8,0,[-4],"[[2, 33]]",False,False,False,"[[1, 1, 1], [1, 2, 2]]",,1,False,"[[9, 6, 4, 13], [13, 2, 2, 11], [13, 6, 4, 9]]"
16.192.5-16.c.1.4,16.192.5.520,,16A5,,,,16,192,5,"[4, 4]",8,0,[-4],"[[2, 33]]",False,False,False,"[[1, 1, 1], [1, 2, 2]]",,1,False,"[[1, 12, 14, 15], [9, 6, 2, 15], [11, 6, 4, 15]]"
16.192.5-16.ca.1.1,16.192.5.629,,16D5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 33]]",False,False,False,"[[1, 1, 2], [1, 2, 1]]",,0,True,"[[1, 11, 10, 1], [5, 5, 14, 9], [7, 14, 4, 11]]"
16.192.5-16.ca.1.2,16.192.5.626,,16D5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 33]]",False,False,False,"[[1, 1, 2], [1, 2, 1]]",,0,True,"[[3, 7, 2, 11], [7, 0, 0, 11], [9, 11, 2, 5]]"
16.192.5-16.ca.1.3,16.192.5.405,,16D5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 33]]",False,False,False,"[[1, 1, 2], [1, 2, 1]]",,0,True,"[[1, 12, 8, 1], [7, 2, 12, 3], [13, 1, 14, 5]]"
16.192.5-16.ca.1.4,16.192.5.413,,16D5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 33]]",False,False,False,"[[1, 1, 2], [1, 2, 1]]",,0,True,"[[9, 0, 0, 9], [9, 14, 4, 5], [15, 1, 6, 3]]"
16.192.5-16.ca.2.1,16.192.5.640,,16D5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 33]]",False,False,False,"[[1, 1, 2], [1, 2, 1]]",,0,True,"[[15, 11, 2, 11], [15, 12, 8, 15], [15, 13, 6, 15]]"
16.192.5-16.ca.2.2,16.192.5.639,,16D5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 33]]",False,False,False,"[[1, 1, 2], [1, 2, 1]]",,0,True,"[[1, 9, 6, 13], [11, 15, 2, 11], [13, 9, 14, 13]]"
16.192.5-16.ca.2.3,16.192.5.417,,16D5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 33]]",False,False,False,"[[1, 1, 2], [1, 2, 1]]",,0,True,"[[5, 3, 2, 1], [13, 10, 12, 1], [15, 5, 6, 7]]"
16.192.5-16.ca.2.4,16.192.5.409,,16D5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 33]]",False,False,False,"[[1, 1, 2], [1, 2, 1]]",,0,True,"[[3, 9, 6, 15], [7, 13, 6, 15], [13, 0, 0, 9]]"
16.192.5-16.ck.1.1,16.192.5.545,,16A5,,,,16,192,5,"[4, 4]",8,0,[-4],"[[2, 33]]",False,False,False,"[[1, 1, 1], [1, 2, 2]]",,1,False,"[[3, 10, 12, 15], [7, 4, 8, 7], [13, 3, 0, 11]]"
16.192.5-16.ck.1.2,16.192.5.548,,16A5,,,,16,192,5,"[4, 4]",8,0,[-4],"[[2, 33]]",False,False,False,"[[1, 1, 1], [1, 2, 2]]",,1,False,"[[1, 9, 4, 15], [3, 9, 8, 13], [9, 3, 8, 15]]"
16.192.5-16.ck.1.3,16.192.5.244,,16A5,,,,16,192,5,"[4, 4]",8,0,[-4],"[[2, 33]]",False,False,False,"[[1, 1, 1], [1, 2, 2]]",,1,False,"[[3, 3, 12, 13], [3, 10, 12, 15], [7, 6, 4, 3]]"
16.192.5-16.ck.1.4,16.192.5.251,,16A5,,,,16,192,5,"[4, 4]",8,0,[-4],"[[2, 33]]",False,False,False,"[[1, 1, 1], [1, 2, 2]]",,1,False,"[[3, 15, 4, 13], [15, 5, 8, 9], [15, 9, 0, 1]]"
16.192.5-16.s.1.1,16.192.5.29,,16A5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 33]]",False,False,False,"[[1, 1, 1], [1, 2, 2]]",,0,,"[[3, 8, 8, 5], [7, 10, 12, 3], [13, 0, 0, 5]]"
16.192.5-16.s.1.2,16.192.5.254,,16A5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 33]]",False,False,False,"[[1, 1, 1], [1, 2, 2]]",,0,,"[[7, 6, 4, 5], [13, 10, 12, 7], [15, 10, 12, 3]]"
16.192.5-16.s.1.3,16.192.5.77,,16A5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 33]]",False,False,False,"[[1, 1, 1], [1, 2, 2]]",,0,,"[[9, 2, 12, 13], [13, 4, 0, 11], [13, 10, 12, 1]]"
16.192.5-16.s.1.4,16.192.5.288,,16A5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 33]]",False,False,False,"[[1, 1, 1], [1, 2, 2]]",,0,,"[[3, 6, 4, 7], [5, 0, 8, 3], [5, 10, 12, 7]]"
16.192.5-16.s.1.5,16.192.5.33,,16A5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 33]]",False,False,False,"[[1, 1, 1], [1, 2, 2]]",,0,,"[[1, 4, 0, 7], [3, 14, 4, 15], [13, 0, 8, 3]]"
16.192.5-16.s.1.6,16.192.5.344,,16A5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 33]]",False,False,False,"[[1, 1, 1], [1, 2, 2]]",,0,,"[[3, 12, 8, 3], [5, 12, 0, 3], [13, 2, 12, 1]]"
16.192.5-16.s.1.7,16.192.5.105,,16A5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 33]]",False,False,False,"[[1, 1, 1], [1, 2, 2]]",,0,,"[[3, 6, 4, 9], [7, 14, 4, 13], [9, 2, 12, 13]]"
16.192.5-16.s.1.8,16.192.5.260,,16A5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 33]]",False,False,False,"[[1, 1, 1], [1, 2, 2]]",,0,,"[[3, 0, 0, 3], [3, 6, 4, 1], [3, 10, 12, 7]]"
16.192.5.bq.1,16.192.5.427,,8A5,,,,16,192,5,"[4, 4]",24,0,[],"[[2, 32]]",False,False,True,"[[1, 1, 1], [2, 1, 2]]",2,0,True,"[[3, 0, 8, 3], [7, 14, 14, 9], [11, 3, 6, 5]]"
16.192.5.cl.1,16.192.5.556,,16M5,,,,16,192,5,"[4, 4]",24,0,[],"[[2, 32]]",False,False,True,"[[1, 1, 1], [2, 1, 2]]",2,0,True,"[[5, 5, 2, 11], [5, 5, 4, 11], [11, 12, 0, 11]]"
20.80.5.a.1,20.80.5.1,,20A5,,,,20,80,5,"[3, 4]",4,0,[],"[[2, 18], [5, 10]]",False,True,True,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",2,0,True,"[[7, 1, 15, 8], [9, 5, 15, 14], [9, 11, 1, 16], [12, 19, 17, 3]]"
20.80.5.b.1,20.80.5.2,,20A5,,,,20,80,5,"[3, 4]",4,0,[],"[[2, 15], [5, 10]]",False,True,True,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",2,0,,"[[3, 1, 8, 17], [8, 3, 13, 7], [9, 0, 12, 1], [17, 15, 0, 7]]"
20.80.5.d.1,20.80.5.6,,20A5,,,,20,80,5,"[3, 4]",4,0,[],"[[2, 15], [5, 8]]",False,True,True,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",2,0,,"[[2, 17, 19, 3], [13, 19, 5, 12], [16, 15, 15, 16]]"
20.80.5.e.1,20.80.5.4,,20B5,,,,20,80,5,"[2, 4]",4,0,[],"[[2, 20], [5, 10]]",False,True,True,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",2,0,True,"[[3, 18, 18, 17], [4, 7, 7, 0], [11, 15, 10, 1]]"
20.90.5.c.1,20.90.5.1,,20C5,,,,20,90,5,"[4, 4]",6,2,[],"[[2, 17], [5, 10]]",False,True,True,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",2,1,False,"[[3, 5, 0, 13], [9, 3, 10, 13], [13, 5, 14, 17], [13, 13, 10, 7]]"
20.120.5.a.1,20.120.5.33,,10B5,,,,20,120,5,"[4, 4]",12,0,[],"[[2, 12], [5, 10]]",False,False,True,"[[1, 1, 1], [2, 1, 2]]",2,0,,"[[3, 2, 12, 19], [5, 18, 8, 9], [9, 2, 2, 5], [9, 2, 10, 11], [13, 6, 16, 1]]"
20.120.5.bb.1,20.120.5.44,,20E5,,,,20,120,5,"[4, 4]",12,0,[],"[[2, 14], [5, 9]]",False,False,True,"[[1, 1, 1], [2, 1, 2]]",2,0,,"[[3, 19, 10, 7], [5, 1, 16, 13], [17, 7, 4, 3]]"
