"=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.label"", ""label"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RSZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""CPlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""SZlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""Slabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.standard"", ""name"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level"", ""level"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.index"", ""index"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.genus"", ""genus"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.gonality"", ""q_gonality_bounds"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""rational_cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cm_discriminants"", ""cm_discriminants"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/ag.conductor"", ""conductor"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.simple"", ""simple"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/av.squarefree"", ""squarefree"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.contains_negative_one"", ""contains_negative_one"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.decomposition"", ""dims"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.models"", ""models"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.known_points"", ""num_known_degree1_points"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.local_obstruction"", ""pointless"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level_structure"", ""generators"")"
16.192.5-16.cg.1.3,16.192.5.610,,16C5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 35]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,True,"[[1, 14, 4, 7], [13, 15, 6, 3]]"
16.192.5-16.cg.1.4,16.192.5.600,,16C5,,,,16,192,5,"[4, 4]",8,0,[],"[[2, 35]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,True,"[[13, 13, 2, 3], [15, 9, 14, 15]]"
20.80.5.c.1,20.80.5.5,,20A5,,,,20,80,5,"[3, 4]",4,0,[],"[[2, 18], [5, 8]]",False,True,True,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",2,0,True,"[[2, 11, 5, 13], [6, 7, 17, 2], [19, 6, 1, 1]]"
20.80.5.f.1,20.80.5.8,,20B5,,,,20,80,5,"[3, 4]",4,0,[],"[[2, 17], [5, 10]]",False,True,True,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",2,0,,"[[2, 9, 7, 3], [7, 15, 10, 17], [11, 10, 18, 9]]"
20.80.5.g.1,20.80.5.3,,20B5,,,,20,80,5,"[3, 4]",4,0,[],"[[2, 20], [5, 10]]",False,False,True,"[[1, 1, 1, 1], [2, 1, 1, 1]]",2,0,True,"[[3, 17, 12, 17], [5, 9, 19, 2], [16, 13, 13, 0]]"
20.80.5.h.1,20.80.5.7,,20B5,,,,20,80,5,"[2, 4]",4,0,[],"[[2, 17], [5, 10]]",False,True,True,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",2,0,,"[[3, 18, 18, 17], [10, 19, 1, 5], [19, 5, 12, 1]]"
20.120.5.cc.1,20.120.5.45,,20F5,,,,20,120,5,"[3, 4]",8,0,"[-12, -28]","[[2, 14], [5, 10]]",False,True,True,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",1,2,False,"[[5, 18, 2, 15], [9, 9, 4, 11], [11, 15, 18, 9], [15, 16, 14, 5]]"
20.120.5.cd.1,20.120.5.26,,20F5,,,,20,120,5,"[3, 4]",8,0,"[-3, -7]","[[2, 14], [5, 10]]",False,True,True,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",1,2,False,"[[7, 15, 16, 13], [9, 18, 8, 13], [11, 18, 18, 5], [17, 11, 0, 3]]"
24.72.5.bb.1,24.72.5.389,,24F5,,,,24,72,5,"[4, 4]",4,0,[-4],"[[2, 28], [3, 10]]",False,True,True,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",2,0,False,"[[3, 7, 8, 21], [11, 19, 2, 17], [19, 12, 18, 1], [19, 18, 6, 13], [21, 8, 2, 15]]"
24.72.5.bp.1,24.72.5.221,,24A5,,,,24,72,5,"[2, 2]",4,0,[],"[[2, 30], [3, 10]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 2, 1]]",3,0,,"[[1, 17, 10, 7], [3, 16, 4, 21], [23, 11, 2, 13], [23, 15, 6, 1]]"
24.72.5.br.1,24.72.5.301,,24F5,,,,24,72,5,"[4, 4]",4,0,[-8],"[[2, 29], [3, 6]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",2,0,False,"[[5, 20, 4, 5], [7, 8, 16, 1], [11, 21, 18, 7], [13, 19, 2, 7]]"
24.72.5.bu.1,24.72.5.222,,24A5,,,,24,72,5,"[2, 2]",4,0,[],"[[2, 27], [3, 10]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",3,0,,"[[15, 5, 14, 15], [15, 16, 16, 9], [17, 0, 12, 23], [17, 20, 20, 7]]"
24.72.5.bv.1,24.72.5.19,,24A5,,,,24,72,5,"[2, 2]",4,0,[-8],"[[2, 27], [3, 8]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",3,0,False,"[[7, 9, 18, 11], [11, 4, 4, 13], [13, 5, 10, 19], [15, 10, 8, 9], [19, 14, 4, 19]]"
24.72.5.cj.1,24.72.5.390,,24F5,,,,24,72,5,"[4, 4]",4,0,[-4],"[[2, 28], [3, 10]]",False,True,True,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",2,0,False,"[[7, 17, 8, 5], [15, 5, 8, 21], [15, 17, 4, 9], [21, 14, 8, 21], [23, 0, 18, 17]]"
24.72.5.ct.1,24.72.5.250,,24A5,,,,24,72,5,"[2, 2]",4,0,[],"[[2, 27], [3, 8]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",3,0,True,"[[11, 4, 16, 19], [13, 19, 14, 7], [15, 23, 14, 15], [17, 9, 18, 1], [19, 21, 18, 7]]"
24.72.5.df.1,24.72.5.322,,24E5,,,,24,72,5,"[4, 4]",4,0,[],"[[2, 27], [3, 8]]",False,True,True,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",2,0,,"[[13, 16, 16, 11], [15, 10, 20, 21], [17, 19, 10, 13], [19, 19, 2, 19], [21, 16, 8, 15]]"
24.72.5.dr.1,24.72.5.385,,24E5,,,,24,72,5,"[4, 4]",4,0,[],"[[2, 27], [3, 8]]",False,True,True,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",2,0,True,"[[5, 7, 14, 23], [5, 9, 12, 23], [15, 8, 8, 3], [19, 5, 8, 17], [21, 2, 4, 21]]"
24.72.5.gc.1,24.72.5.345,,24G5,,,,24,72,5,"[4, 4]",4,0,[-4],"[[2, 27], [3, 8]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",2,0,False,"[[9, 17, 8, 15], [13, 9, 18, 7], [17, 1, 8, 11], [17, 15, 6, 19], [21, 7, 4, 3]]"
24.72.5.gk.1,24.72.5.253,,24B5,,,,24,72,5,"[4, 4]",4,0,[],"[[2, 27], [3, 8]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",2,0,True,"[[1, 10, 4, 5], [3, 5, 10, 21], [7, 1, 10, 17], [15, 13, 4, 21], [23, 22, 20, 23]]"
24.72.5.gs.1,24.72.5.26,,24B5,,,,24,72,5,"[2, 4]",4,0,[-4],"[[2, 27], [3, 8]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",2,0,False,"[[3, 4, 16, 3], [5, 7, 20, 11], [17, 8, 10, 23], [17, 16, 16, 1], [21, 22, 14, 3]]"
24.72.5.il.1,24.72.5.312,,24F5,,,,24,72,5,"[4, 4]",4,0,[],"[[2, 28], [3, 8]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",2,0,True,"[[1, 3, 18, 19], [1, 23, 10, 7], [3, 19, 2, 3], [5, 3, 6, 13]]"
24.72.5.mg.1,24.72.5.232,,24B5,,,,24,72,5,"[2, 4]",4,0,[-4],"[[2, 27], [3, 10]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",2,0,False,"[[11, 10, 6, 13], [17, 2, 20, 13], [17, 4, 6, 7], [19, 6, 8, 23], [21, 17, 10, 15]]"
24.72.5.mo.1,24.72.5.237,,24B5,,,,24,72,5,"[2, 4]",4,0,[-4],"[[2, 27], [3, 10]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",2,0,False,"[[9, 7, 10, 15], [19, 3, 12, 5], [19, 19, 20, 13], [21, 22, 10, 15], [21, 23, 8, 3]]"
24.72.5.mw.1,24.72.5.320,,24F5,,,,24,72,5,"[4, 4]",4,0,[],"[[2, 29], [3, 8]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",2,0,True,"[[5, 20, 4, 23], [9, 11, 22, 21], [23, 5, 10, 23], [23, 19, 10, 7]]"
24.72.5.mx.1,24.72.5.328,,24F5,,,,24,72,5,"[4, 4]",4,0,[],"[[2, 28], [3, 8]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",2,0,True,"[[5, 14, 20, 19], [7, 12, 12, 1], [17, 9, 6, 13], [21, 17, 22, 15]]"
24.72.5.or.1,24.72.5.218,,24A5,,,,24,72,5,"[2, 2]",4,0,[],"[[2, 30], [3, 10]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 2, 1]]",3,0,True,"[[9, 5, 10, 21], [11, 3, 18, 17], [11, 8, 16, 23], [11, 10, 4, 13], [11, 12, 0, 11]]"
24.72.5.ot.1,24.72.5.220,,24A5,,,,24,72,5,"[2, 2]",4,0,[],"[[2, 27], [3, 10]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",3,0,True,"[[5, 18, 0, 1], [5, 21, 6, 19], [17, 20, 20, 7], [21, 22, 4, 15]]"
24.96.5.bj.1,24.96.5.223,,24I5,,,,24,96,5,"[4, 4]",8,0,[],"[[2, 26], [3, 9]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",2,0,,"[[5, 1, 6, 23], [5, 11, 18, 23], [7, 2, 18, 5], [11, 6, 18, 1], [19, 13, 18, 5]]"
24.96.5.dz.1,24.96.5.202,,24K5,,,,24,96,5,"[3, 4]",8,4,[],"[[2, 25], [3, 8]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",2,1,False,"[[1, 22, 18, 19], [7, 4, 6, 17], [17, 23, 0, 19], [23, 0, 0, 19], [23, 9, 6, 1]]"
24.96.5.ee.1,24.96.5.107,,24K5,,,,24,96,5,"[3, 4]",8,0,[-3],"[[2, 26], [3, 8]]",False,False,True,"[[1, 1, 1], [2, 1, 2]]",2,0,False,"[[1, 5, 6, 19], [5, 13, 6, 19], [11, 11, 6, 13], [13, 9, 6, 11], [13, 14, 18, 23]]"
24.96.5.ef.1,24.96.5.115,,24K5,,,,24,96,5,"[3, 4]",8,4,[],"[[2, 25], [3, 8]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",2,1,False,"[[1, 3, 6, 19], [1, 19, 0, 19], [5, 7, 18, 19], [11, 13, 0, 13], [17, 23, 18, 11]]"
24.96.5.ev.1,24.96.5.218,,24K5,,,,24,96,5,"[4, 4]",8,0,[-12],"[[2, 26], [3, 8]]",False,False,True,"[[1, 1, 1], [2, 1, 2]]",2,0,False,"[[5, 8, 0, 1], [5, 21, 12, 23], [7, 10, 0, 23], [11, 18, 0, 19], [23, 18, 6, 5]]"
24.96.5.fq.1,24.96.5.82,,24I5,,,,24,96,5,"[4, 4]",8,0,[],"[[2, 27], [3, 7]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",2,0,True,"[[7, 15, 6, 23], [19, 18, 0, 1], [19, 19, 18, 5], [23, 11, 6, 7]]"
24.96.5.fu.1,24.96.5.94,,24I5,,,,24,96,5,"[4, 4]",8,0,[],"[[2, 27], [3, 7]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",2,0,,"[[5, 22, 0, 7], [11, 21, 6, 13], [17, 10, 12, 7], [23, 14, 12, 23]]"
24.96.5.fy.1,24.96.5.86,,24I5,,,,24,96,5,"[4, 4]",8,0,[-3],"[[2, 28], [3, 7]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",2,0,False,"[[5, 9, 18, 19], [7, 0, 4, 19], [19, 3, 22, 5], [23, 6, 14, 5], [23, 6, 20, 23]]"
24.96.5.gc.1,24.96.5.98,,24I5,,,,24,96,5,"[4, 4]",8,0,[-12],"[[2, 28], [3, 7]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",2,0,False,"[[1, 4, 18, 23], [5, 20, 18, 19], [13, 8, 6, 23], [17, 23, 6, 7], [19, 18, 6, 5]]"
24.96.5.ix.1,24.96.5.241,,24O5,,,,24,96,5,"[4, 4]",4,0,[],"[[2, 25], [3, 10]]",False,True,True,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",2,0,True,"[[1, 19, 4, 23], [3, 4, 4, 15], [3, 20, 5, 21], [5, 2, 2, 19]]"
24.96.5.o.1,24.96.5.199,,24I5,,,,24,96,5,"[4, 4]",8,0,[],"[[2, 25], [3, 9]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",2,0,True,"[[5, 11, 18, 23], [7, 2, 0, 23], [11, 20, 12, 1], [19, 9, 6, 1]]"
24.96.5.p.1,24.96.5.221,,24I5,,,,24,96,5,"[4, 4]",8,0,[],"[[2, 26], [3, 9]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",2,0,,"[[5, 2, 0, 13], [7, 0, 18, 13], [13, 15, 12, 7], [17, 3, 12, 11], [23, 7, 0, 17]]"
24.96.5.z.1,24.96.5.197,,24I5,,,,24,96,5,"[4, 4]",8,0,[],"[[2, 25], [3, 9]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",2,0,,"[[7, 17, 18, 17], [11, 12, 0, 11], [13, 17, 6, 5], [17, 0, 12, 1]]"
24.144.5-24.bv.1.1,24.144.5.1758,,24A5,,,,24,144,5,"[2, 2]",4,0,[-8],"[[2, 27], [3, 8]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,False,"[[11, 14, 8, 13], [13, 6, 0, 19], [23, 11, 14, 1], [23, 11, 22, 17]]"
24.144.5-24.bv.1.2,24.144.5.1745,,24A5,,,,24,144,5,"[2, 2]",4,0,[-8],"[[2, 27], [3, 8]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,False,"[[13, 8, 8, 5], [19, 12, 12, 13], [21, 19, 22, 3], [23, 22, 8, 17]]"
24.144.5-24.bv.1.3,24.144.5.59,,24A5,,,,24,144,5,"[2, 2]",4,0,[-8],"[[2, 27], [3, 8]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,False,"[[3, 5, 10, 15], [7, 23, 22, 19], [11, 13, 2, 5], [17, 10, 16, 7]]"
24.144.5-24.bv.1.4,24.144.5.60,,24A5,,,,24,144,5,"[2, 2]",4,0,[-8],"[[2, 27], [3, 8]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,False,"[[1, 1, 10, 5], [1, 15, 6, 23], [5, 6, 0, 11], [19, 8, 8, 11]]"
24.144.5-24.bv.1.5,24.144.5.1761,,24A5,,,,24,144,5,"[2, 2]",4,0,[-8],"[[2, 27], [3, 8]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,False,"[[5, 5, 10, 17], [17, 22, 16, 7], [19, 3, 6, 23], [23, 11, 14, 1]]"
24.144.5-24.bv.1.6,24.144.5.1750,,24A5,,,,24,144,5,"[2, 2]",4,0,[-8],"[[2, 27], [3, 8]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,False,"[[7, 14, 20, 23], [7, 23, 14, 11], [21, 5, 2, 9], [23, 10, 16, 1]]"
24.144.5-24.bv.1.7,24.144.5.801,,24A5,,,,24,144,5,"[2, 2]",4,0,[-8],"[[2, 27], [3, 8]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,False,"[[9, 17, 2, 15], [11, 20, 20, 13], [13, 21, 18, 19], [17, 15, 6, 5]]"
24.144.5-24.bv.1.8,24.144.5.802,,24A5,,,,24,144,5,"[2, 2]",4,0,[-8],"[[2, 27], [3, 8]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,False,"[[1, 8, 8, 17], [9, 13, 10, 15], [15, 4, 20, 9], [23, 5, 2, 19]]"
24.144.5-24.ct.1.1,24.144.5.815,,24A5,,,,24,144,5,"[2, 2]",4,0,[],"[[2, 27], [3, 8]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,True,"[[7, 15, 6, 5], [9, 16, 20, 15], [11, 17, 10, 17], [19, 19, 22, 23]]"
24.144.5-24.ct.1.2,24.144.5.805,,24A5,,,,24,144,5,"[2, 2]",4,0,[],"[[2, 27], [3, 8]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,True,"[[11, 12, 12, 5], [11, 14, 4, 23], [19, 12, 12, 17], [21, 5, 2, 15]]"
24.144.5-24.ct.1.3,24.144.5.820,,24A5,,,,24,144,5,"[2, 2]",4,0,[],"[[2, 27], [3, 8]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,True,"[[1, 22, 8, 19], [7, 0, 12, 1], [13, 18, 12, 17], [15, 23, 22, 9]]"
24.144.5-24.ct.1.4,24.144.5.810,,24A5,,,,24,144,5,"[2, 2]",4,0,[],"[[2, 27], [3, 8]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,True,"[[1, 14, 4, 13], [5, 19, 14, 5], [23, 3, 6, 17], [23, 10, 16, 1]]"
24.144.5-24.ct.1.5,24.144.5.1754,,24A5,,,,24,144,5,"[2, 2]",4,0,[],"[[2, 27], [3, 8]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,True,"[[1, 1, 2, 19], [11, 1, 2, 11], [19, 1, 10, 23], [19, 2, 8, 5]]"
24.144.5-24.ct.1.6,24.144.5.1768,,24A5,,,,24,144,5,"[2, 2]",4,0,[],"[[2, 27], [3, 8]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,True,"[[1, 15, 6, 13], [7, 7, 22, 17], [15, 13, 10, 15], [23, 1, 10, 19]]"
24.144.5-24.ct.1.7,24.144.5.1741,,24A5,,,,24,144,5,"[2, 2]",4,0,[],"[[2, 27], [3, 8]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,True,"[[5, 19, 14, 5], [13, 7, 22, 11], [13, 9, 18, 19], [23, 17, 2, 19]]"
24.144.5-24.ct.1.8,24.144.5.1763,,24A5,,,,24,144,5,"[2, 2]",4,0,[],"[[2, 27], [3, 8]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,True,"[[1, 19, 22, 5], [9, 17, 10, 21], [11, 23, 22, 17], [15, 11, 14, 15]]"
24.144.5-24.df.1.1,24.144.5.1736,,24E5,,,,24,144,5,"[4, 4]",4,0,[],"[[2, 27], [3, 8]]",False,True,False,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",,0,,"[[7, 8, 8, 17], [13, 13, 10, 11], [15, 20, 8, 3], [23, 19, 2, 23]]"
24.144.5-24.df.1.2,24.144.5.1658,,24E5,,,,24,144,5,"[4, 4]",4,0,[],"[[2, 27], [3, 8]]",False,True,False,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",,0,,"[[5, 3, 18, 1], [11, 8, 8, 13], [11, 21, 18, 13], [17, 15, 18, 17]]"
24.144.5-24.df.1.3,24.144.5.1694,,24E5,,,,24,144,5,"[4, 4]",4,0,[],"[[2, 27], [3, 8]]",False,True,False,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",,0,,"[[1, 19, 14, 19], [5, 8, 8, 1], [15, 5, 22, 15], [15, 11, 22, 21]]"
24.144.5-24.df.1.4,24.144.5.1620,,24E5,,,,24,144,5,"[4, 4]",4,0,[],"[[2, 27], [3, 8]]",False,True,False,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",,0,,"[[1, 4, 8, 1], [7, 18, 12, 17], [15, 10, 4, 3], [15, 19, 10, 3]]"
24.144.5-24.df.1.5,24.144.5.1670,,24E5,,,,24,144,5,"[4, 4]",4,0,[],"[[2, 27], [3, 8]]",False,True,False,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",,0,,"[[1, 6, 12, 5], [1, 17, 2, 23], [1, 19, 10, 5], [13, 21, 18, 7]]"
24.144.5-24.df.1.6,24.144.5.1724,,24E5,,,,24,144,5,"[4, 4]",4,0,[],"[[2, 27], [3, 8]]",False,True,False,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",,0,,"[[1, 5, 22, 1], [9, 11, 14, 15], [15, 20, 8, 3], [23, 5, 2, 1]]"
24.144.5-24.df.1.7,24.144.5.1632,,24E5,,,,24,144,5,"[4, 4]",4,0,[],"[[2, 27], [3, 8]]",False,True,False,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",,0,,"[[3, 10, 20, 9], [11, 20, 16, 11], [17, 1, 14, 17], [17, 11, 2, 13]]"
24.144.5-24.df.1.8,24.144.5.1682,,24E5,,,,24,144,5,"[4, 4]",4,0,[],"[[2, 27], [3, 8]]",False,True,False,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",,0,,"[[17, 10, 20, 17], [17, 15, 18, 17], [17, 16, 8, 11], [19, 8, 8, 5]]"
