"=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.label"", ""label"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RSZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""CPlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""SZlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""Slabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.standard"", ""name"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level"", ""level"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.index"", ""index"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.genus"", ""genus"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.gonality"", ""q_gonality_bounds"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""rational_cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cm_discriminants"", ""cm_discriminants"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/ag.conductor"", ""conductor"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.simple"", ""simple"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/av.squarefree"", ""squarefree"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.contains_negative_one"", ""contains_negative_one"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.decomposition"", ""dims"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.models"", ""models"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.known_points"", ""num_known_degree1_points"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.local_obstruction"", ""pointless"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level_structure"", ""generators"")"
42.84.5.l.1,42.84.5.8,,14B5,,,,42,84,5,"[4, 4]",6,0,[],"[[2, 8], [3, 8], [7, 10]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,0,True,"[[25, 11, 20, 3], [40, 41, 31, 30]]"
42.112.5.d.1,42.112.5.4,,14E5,,,,42,112,5,"[4, 4]",8,0,[],"[[2, 8], [3, 8], [7, 10]]",False,False,True,"[[1, 1, 2], [1, 2, 1]]",2,0,,"[[31, 8, 29, 15], [34, 21, 23, 8], [41, 23, 21, 8]]"
42.112.5.e.1,42.112.5.8,,14E5,,,,42,112,5,"[4, 4]",8,0,[-3],"[[2, 8], [3, 8], [7, 10]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,0,False,"[[7, 10, 3, 29], [23, 8, 37, 5], [31, 11, 11, 32]]"
42.112.5.l.1,42.112.5.6,,14E5,,,,42,112,5,"[4, 4]",8,0,[],"[[2, 8], [3, 8], [7, 10]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,0,,"[[1, 19, 33, 40], [24, 19, 31, 18], [32, 31, 3, 38]]"
42.224.5-42.d.1.1,42.224.5.8,,14E5,,,,42,224,5,"[4, 4]",8,0,[],"[[2, 8], [3, 8], [7, 10]]",False,False,False,"[[1, 1, 2], [1, 2, 1]]",,0,,"[[1, 13, 41, 6], [12, 11, 11, 4], [26, 25, 21, 23]]"
42.224.5-42.d.1.2,42.224.5.4,,14E5,,,,42,224,5,"[4, 4]",8,0,[],"[[2, 8], [3, 8], [7, 10]]",False,False,False,"[[1, 1, 2], [1, 2, 1]]",,0,,"[[1, 7, 33, 34], [31, 18, 25, 11], [41, 29, 36, 1]]"
48.96.5.cx.1,48.96.5.57,,16B5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 37], [3, 8]]",False,False,True,"[[1, 1, 2], [1, 2, 1]]",2,0,True,"[[21, 25, 26, 3], [23, 20, 24, 23], [37, 10, 6, 19], [45, 40, 40, 45]]"
48.96.5.cy.1,48.96.5.75,,16B5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 37], [3, 8]]",False,False,True,"[[1, 1, 2], [1, 2, 1]]",2,0,True,"[[1, 37, 12, 35], [5, 29, 18, 43], [11, 11, 38, 21], [13, 5, 10, 27]]"
48.96.5.dd.1,48.96.5.53,,16B5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 37], [3, 8]]",False,False,True,"[[1, 1, 2], [1, 2, 1]]",2,0,True,"[[1, 31, 32, 39], [5, 43, 16, 27], [17, 29, 10, 47], [33, 32, 8, 1], [35, 27, 38, 13]]"
48.96.5.de.1,48.96.5.74,,16B5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 37], [3, 8]]",False,False,True,"[[1, 1, 2], [1, 2, 1]]",2,0,True,"[[23, 19, 22, 9], [23, 24, 24, 47], [37, 41, 24, 35], [41, 9, 34, 7], [41, 32, 0, 1]]"
48.96.5.do.1,48.96.5.698,,16B5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 37], [3, 4]]",False,False,True,"[[1, 1, 2], [1, 2, 1]]",2,0,,"[[7, 22, 20, 7], [27, 17, 4, 33], [37, 31, 6, 11]]"
48.96.5.dp.1,48.96.5.696,,16B5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 37], [3, 4]]",False,False,True,"[[1, 1, 2], [1, 2, 1]]",2,0,,"[[33, 22, 46, 15], [47, 29, 4, 45], [47, 46, 28, 39]]"
48.96.5.dq.1,48.96.5.697,,16B5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 37], [3, 4]]",False,False,True,"[[1, 1, 2], [1, 2, 1]]",2,0,True,"[[1, 27, 38, 31], [23, 40, 30, 13], [47, 27, 22, 1]]"
48.96.5.dr.1,48.96.5.695,,16B5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 37], [3, 4]]",False,False,True,"[[1, 1, 2], [1, 2, 1]]",2,0,True,"[[29, 46, 4, 45], [41, 23, 16, 39], [45, 25, 10, 3]]"
48.96.5.ed.1,48.96.5.61,,16B5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 37], [3, 8]]",False,False,True,"[[1, 1, 2], [1, 2, 1]]",2,0,True,"[[1, 25, 26, 39], [5, 5, 10, 11], [29, 2, 26, 7], [39, 11, 38, 9]]"
48.96.5.ee.1,48.96.5.81,,16B5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 37], [3, 8]]",False,False,True,"[[1, 1, 2], [1, 2, 1]]",2,0,True,"[[5, 8, 10, 35], [31, 4, 22, 41], [35, 19, 16, 9], [35, 43, 46, 45], [39, 8, 32, 31]]"
48.96.5.gl.1,48.96.5.714,,16B5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 37], [3, 4]]",False,False,True,"[[1, 1, 2], [1, 2, 1]]",2,0,,"[[5, 10, 22, 31], [5, 19, 28, 3], [43, 15, 40, 1]]"
48.96.5.gm.1,48.96.5.712,,16B5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 37], [3, 4]]",False,False,True,"[[1, 1, 2], [1, 2, 1]]",2,0,True,"[[7, 3, 38, 25], [27, 5, 26, 5], [29, 3, 20, 43]]"
48.96.5.gx.1,48.96.5.713,,16B5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 37], [3, 4]]",False,False,True,"[[1, 1, 2], [1, 2, 1]]",2,0,,"[[17, 15, 14, 31], [23, 10, 12, 7], [33, 13, 40, 35]]"
48.96.5.gy.1,48.96.5.711,,16B5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 37], [3, 4]]",False,False,True,"[[1, 1, 2], [1, 2, 1]]",2,0,True,"[[11, 19, 0, 25], [31, 42, 12, 47], [43, 21, 10, 37]]"
48.96.5.he.1,48.96.5.58,,16B5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 37], [3, 8]]",False,False,True,"[[1, 1, 2], [1, 2, 1]]",2,0,True,"[[11, 33, 4, 29], [21, 32, 32, 45], [23, 35, 6, 17], [25, 7, 36, 47]]"
48.96.5.hf.1,48.96.5.79,,16B5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 37], [3, 8]]",False,False,True,"[[1, 1, 2], [1, 2, 1]]",2,0,True,"[[5, 33, 20, 11], [13, 29, 18, 35], [29, 5, 4, 27], [33, 37, 44, 47], [47, 7, 4, 33]]"
48.96.5.pf.1,48.96.5.123,,16F5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 38], [3, 8]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,0,True,"[[21, 34, 14, 39], [23, 15, 34, 25], [25, 14, 34, 39], [43, 40, 44, 31]]"
48.96.5.pi.1,48.96.5.143,,16F5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 38], [3, 8]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,0,,"[[1, 27, 24, 47], [29, 28, 12, 41], [35, 20, 30, 29], [45, 11, 40, 19]]"
48.96.5.pn.1,48.96.5.246,,16E5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 38], [3, 8]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,0,,"[[3, 17, 2, 13], [19, 3, 32, 29], [29, 4, 32, 29], [29, 33, 38, 19]]"
48.96.5.pp.1,48.96.5.254,,16E5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 38], [3, 8]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,0,,"[[15, 10, 8, 19], [27, 43, 34, 21], [37, 21, 40, 11], [47, 20, 42, 1]]"
48.96.5.pr.1,48.96.5.251,,16E5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 37], [3, 8]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,0,,"[[1, 14, 0, 37], [11, 33, 40, 25], [13, 32, 38, 35], [47, 5, 0, 29]]"
48.96.5.pu.1,48.96.5.239,,16E5,,,,48,96,5,"[4, 4]",8,2,[],"[[2, 37], [3, 8]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,1,False,"[[1, 24, 14, 47], [31, 46, 32, 3], [33, 28, 14, 7], [35, 9, 40, 25]]"
48.96.5.px.1,48.96.5.252,,16E5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 38], [3, 8]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,0,,"[[3, 11, 32, 5], [11, 41, 10, 29], [47, 37, 32, 45], [47, 40, 42, 17]]"
48.96.5.qd.1,48.96.5.16,,16F5,,,,48,96,5,"[4, 4]",8,0,[-3],"[[2, 38], [3, 8]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,0,False,"[[1, 13, 14, 39], [21, 23, 32, 43], [37, 23, 0, 19], [39, 31, 46, 41]]"
48.96.5.qe.1,48.96.5.86,,16F5,,,,48,96,5,"[4, 4]",8,2,[],"[[2, 37], [3, 8]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,1,False,"[[7, 4, 14, 25], [23, 25, 46, 1], [33, 40, 40, 1], [37, 43, 6, 11]]"
48.96.5.qf.1,48.96.5.63,,16F5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 37], [3, 8]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,0,True,"[[7, 39, 2, 1], [11, 35, 46, 5], [29, 3, 16, 43], [45, 22, 10, 19]]"
48.96.5.qg.1,48.96.5.87,,16F5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 38], [3, 8]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,0,,"[[3, 40, 34, 33], [31, 29, 30, 25], [43, 5, 10, 37], [43, 41, 36, 13]]"
48.96.5.qm.1,48.96.5.276,,16E5,,,,48,96,5,"[4, 4]",8,0,[-12],"[[2, 38], [3, 8]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,0,False,"[[5, 29, 4, 3], [7, 39, 12, 41], [27, 2, 40, 23], [43, 15, 22, 5]]"
48.96.5.qo.1,48.96.5.282,,16E5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 38], [3, 8]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,0,True,"[[13, 31, 12, 7], [25, 5, 2, 47], [29, 15, 4, 31], [45, 35, 26, 35]]"
48.96.5.qq.1,48.96.5.279,,16E5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 37], [3, 8]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,0,True,"[[23, 6, 24, 19], [23, 46, 32, 3], [25, 36, 14, 47], [43, 27, 36, 5]]"
48.96.5.qr.1,48.96.5.273,,16E5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 37], [3, 8]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,0,True,"[[3, 11, 38, 13], [7, 32, 34, 1], [39, 8, 32, 31], [41, 19, 28, 43]]"
48.96.5.qw.1,48.96.5.280,,16E5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 38], [3, 8]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,0,True,"[[11, 3, 46, 5], [15, 13, 4, 37], [21, 22, 16, 17], [23, 22, 24, 35]]"
48.96.5.rj.1,48.96.5.126,,16F5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 37], [3, 8]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,0,True,"[[7, 10, 6, 41], [11, 29, 16, 45], [13, 26, 22, 39], [23, 47, 42, 25]]"
48.96.5.rm.1,48.96.5.146,,16F5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 37], [3, 8]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,0,,"[[3, 17, 26, 45], [5, 4, 32, 5], [13, 7, 36, 19], [13, 32, 20, 41]]"
48.96.5.rn.1,48.96.5.125,,16F5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 38], [3, 8]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,0,True,"[[5, 3, 16, 35], [9, 22, 26, 7], [39, 28, 16, 23], [45, 37, 46, 3]]"
48.96.5.rq.1,48.96.5.145,,16F5,,,,48,96,5,"[4, 4]",8,0,[],"[[2, 38], [3, 8]]",False,True,True,"[[1, 1, 1, 2], [1, 1, 1, 1]]",2,0,,"[[15, 41, 28, 1], [19, 17, 16, 45], [37, 3, 16, 11], [47, 4, 26, 5]]"
48.144.5-24.bt.1.1,48.144.5.2148,,24F5,,,,48,144,5,"[4, 4]",4,0,[],"[[2, 28], [3, 10]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,,"[[27, 38, 44, 45], [37, 33, 42, 11], [41, 1, 10, 31], [41, 46, 40, 25]]"
48.144.5-24.bt.1.10,48.144.5.2160,,24F5,,,,48,144,5,"[4, 4]",4,0,[],"[[2, 28], [3, 10]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,,"[[15, 44, 8, 9], [25, 43, 46, 47], [29, 34, 4, 43], [33, 34, 32, 39]]"
48.144.5-24.bt.1.11,48.144.5.2145,,24F5,,,,48,144,5,"[4, 4]",4,0,[],"[[2, 28], [3, 10]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,,"[[11, 9, 6, 17], [19, 46, 16, 35], [31, 26, 44, 41], [35, 16, 8, 35]]"
48.144.5-24.bt.1.12,48.144.5.2147,,24F5,,,,48,144,5,"[4, 4]",4,0,[],"[[2, 28], [3, 10]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,,"[[13, 32, 32, 11], [35, 23, 14, 37], [41, 15, 42, 35], [43, 47, 34, 1]]"
48.144.5-24.bt.1.13,48.144.5.2155,,24F5,,,,48,144,5,"[4, 4]",4,0,[],"[[2, 28], [3, 10]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,,"[[5, 46, 8, 35], [17, 32, 40, 41], [23, 1, 34, 1], [47, 18, 36, 25]]"
48.144.5-24.bt.1.14,48.144.5.2153,,24F5,,,,48,144,5,"[4, 4]",4,0,[],"[[2, 28], [3, 10]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,,"[[1, 8, 8, 23], [3, 46, 28, 21], [15, 41, 2, 3], [41, 32, 44, 1]]"
48.144.5-24.bt.1.15,48.144.5.2149,,24F5,,,,48,144,5,"[4, 4]",4,0,[],"[[2, 28], [3, 10]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,,"[[19, 23, 14, 5], [23, 34, 20, 23], [37, 28, 40, 11], [47, 46, 16, 31]]"
48.144.5-24.bt.1.16,48.144.5.2150,,24F5,,,,48,144,5,"[4, 4]",4,0,[],"[[2, 28], [3, 10]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,,"[[13, 31, 22, 41], [15, 43, 26, 21], [23, 6, 24, 7], [37, 18, 36, 11]]"
48.144.5-24.bt.1.2,48.144.5.2146,,24F5,,,,48,144,5,"[4, 4]",4,0,[],"[[2, 28], [3, 10]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,,"[[5, 16, 28, 13], [7, 13, 14, 37], [11, 11, 38, 7], [41, 29, 26, 31]]"
48.144.5-24.bt.1.3,48.144.5.2158,,24F5,,,,48,144,5,"[4, 4]",4,0,[],"[[2, 28], [3, 10]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,,"[[17, 2, 40, 47], [27, 29, 22, 33], [35, 20, 16, 11], [41, 10, 40, 25]]"
48.144.5-24.bt.1.4,48.144.5.2157,,24F5,,,,48,144,5,"[4, 4]",4,0,[],"[[2, 28], [3, 10]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,,"[[5, 12, 0, 43], [13, 9, 6, 31], [13, 42, 24, 29], [25, 31, 46, 23]]"
48.144.5-24.bt.1.5,48.144.5.2152,,24F5,,,,48,144,5,"[4, 4]",4,0,[],"[[2, 28], [3, 10]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,,"[[15, 8, 44, 15], [31, 28, 44, 1], [31, 45, 18, 41], [45, 20, 8, 27]]"
48.144.5-24.bt.1.6,48.144.5.2151,,24F5,,,,48,144,5,"[4, 4]",4,0,[],"[[2, 28], [3, 10]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,,"[[5, 5, 26, 1], [23, 3, 42, 29], [27, 8, 32, 45], [41, 45, 18, 31]]"
48.144.5-24.bt.1.7,48.144.5.2154,,24F5,,,,48,144,5,"[4, 4]",4,0,[],"[[2, 28], [3, 10]]",False,False,False,"[[1, 1, 1, 1], [1, 1, 1, 2]]",,0,,"[[3, 25, 10, 45], [9, 1, 34, 21], [19, 7, 22, 5], [37, 29, 22, 13]]"
