"=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.label"", ""label"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RSZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""CPlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""SZlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""Slabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.standard"", ""name"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level"", ""level"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.index"", ""index"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.genus"", ""genus"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.gonality"", ""q_gonality_bounds"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""rational_cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cm_discriminants"", ""cm_discriminants"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/ag.conductor"", ""conductor"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.simple"", ""simple"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/av.squarefree"", ""squarefree"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.contains_negative_one"", ""contains_negative_one"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.decomposition"", ""dims"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.models"", ""models"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.known_points"", ""num_known_degree1_points"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.local_obstruction"", ""pointless"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level_structure"", ""generators"")"
12.144.5.b.1,12.144.5.1,,12B5,,,,12,144,5,"[4, 4]",16,8,[],"[[2, 13], [3, 8]]",False,False,True,"[[1, 1, 1], [2, 2, 1]]",2,1,False,"[[1, 6, 0, 1], [5, 0, 0, 1], [5, 0, 0, 5], [7, 0, 0, 1], [7, 6, 0, 7]]"
12.144.5.ba.1,12.144.5.36,,12B5,,,,12,144,5,"[4, 4]",16,0,[],"[[2, 15], [3, 8]]",False,False,True,"[[1, 1, 1, 1], [1, 2, 1, 1]]",2,0,True,"[[3, 8, 4, 9], [9, 1, 10, 3]]"
12.144.5.bb.1,12.144.5.23,,12B5,,,,12,144,5,"[4, 4]",16,0,[],"[[2, 19], [3, 8]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 2, 1]]",2,0,True,"[[3, 11, 2, 9], [5, 0, 0, 5], [7, 6, 0, 5]]"
12.144.5.bc.1,12.144.5.16,,12B5,,,,12,144,5,"[4, 4]",16,0,[],"[[2, 18], [3, 8]]",False,False,True,"[[1, 1, 1, 1], [1, 2, 1, 1]]",2,0,,"[[5, 0, 0, 5], [5, 9, 0, 11], [7, 6, 0, 7], [11, 0, 6, 1]]"
12.144.5.bd.1,12.144.5.8,,12B5,,,,12,144,5,"[4, 4]",16,0,[],"[[2, 18], [3, 8]]",False,False,True,"[[1, 1, 1, 1], [1, 2, 1, 1]]",2,0,,"[[5, 6, 6, 11], [5, 9, 6, 7], [7, 6, 0, 7], [7, 6, 6, 1]]"
12.144.5.be.1,12.144.5.34,,12B5,,,,12,144,5,"[4, 4]",16,0,[],"[[2, 16], [3, 8]]",False,True,True,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",2,0,,"[[1, 6, 0, 1], [5, 3, 0, 7], [9, 11, 2, 3]]"
12.144.5.bf.1,12.144.5.25,,12B5,,,,12,144,5,"[4, 4]",16,0,[],"[[2, 16], [3, 8]]",False,True,True,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",2,0,,"[[3, 11, 4, 9], [5, 6, 6, 7], [7, 6, 0, 7]]"
12.144.5.bg.1,12.144.5.12,,12D5,,,,12,144,5,"[4, 4]",12,2,[],"[[2, 18], [3, 7]]",False,False,True,"[[1, 1, 1, 1], [1, 2, 1, 1]]",2,1,False,"[[5, 0, 0, 1], [5, 3, 0, 7], [9, 10, 2, 3]]"
12.144.5.bh.1,12.144.5.38,,12D5,,,,12,144,5,"[4, 4]",12,2,[],"[[2, 17], [3, 7]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 2, 1]]",2,1,False,"[[1, 9, 6, 11], [3, 8, 10, 9], [9, 4, 4, 9]]"
12.144.5.bi.1,12.144.5.40,,12D5,,,,12,144,5,"[4, 4]",12,2,[],"[[2, 18], [3, 8]]",False,True,True,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",2,1,False,"[[3, 2, 10, 9], [3, 8, 2, 9], [9, 7, 2, 3]]"
12.144.5.bj.1,12.144.5.39,,12D5,,,,12,144,5,"[4, 4]",12,2,[],"[[2, 17], [3, 8]]",False,False,True,"[[1, 1, 1, 1], [1, 2, 1, 1]]",2,1,False,"[[1, 2, 6, 11], [1, 11, 6, 11], [5, 4, 10, 7]]"
12.144.5.bk.1,12.144.5.11,,12D5,,,,12,144,5,"[4, 4]",12,0,[],"[[2, 20], [3, 7]]",False,False,True,"[[1, 1, 1], [3, 1, 1]]",2,0,,"[[3, 8, 8, 3], [5, 9, 6, 7], [9, 11, 4, 3]]"
12.144.5.bl.1,12.144.5.27,,12D5,,,Xsp+(12),12,144,5,"[4, 4]",12,4,[],"[[2, 15], [3, 7]]",False,False,True,"[[1, 1, 1, 1], [2, 1, 1, 1]]",2,1,False,"[[0, 7, 11, 0], [1, 0, 0, 5], [7, 0, 0, 5]]"
12.144.5.bm.1,12.144.5.29,,12D5,,,,12,144,5,"[4, 4]",12,0,[],"[[2, 15], [3, 8]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",2,0,,"[[1, 2, 0, 5], [1, 5, 8, 11], [7, 2, 6, 5]]"
12.144.5.bn.1,12.144.5.28,,12D5,,,,12,144,5,"[4, 4]",12,0,[],"[[2, 20], [3, 8]]",False,False,True,"[[1, 1, 1], [2, 1, 2]]",2,0,,"[[3, 5, 10, 9], [3, 7, 8, 9], [11, 9, 0, 1]]"
12.144.5.c.1,12.144.5.30,,12B5,,,,12,144,5,"[4, 4]",16,0,[],"[[2, 16], [3, 8]]",False,True,True,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",2,0,,"[[5, 6, 0, 5], [5, 6, 6, 7], [7, 6, 6, 5], [9, 8, 8, 9]]"
12.144.5.d.1,12.144.5.32,,12B5,,,,12,144,5,"[4, 4]",16,0,[],"[[2, 15], [3, 8]]",False,False,True,"[[1, 1, 1, 1], [1, 2, 1, 1]]",2,0,True,"[[1, 6, 0, 11], [3, 2, 4, 9], [3, 4, 8, 9], [9, 2, 8, 9]]"
12.144.5.e.1,12.144.5.4,,12B5,,,,12,144,5,"[4, 4]",16,4,[],"[[2, 13], [3, 9]]",False,False,True,"[[1, 1, 1], [1, 2, 2]]",2,1,False,"[[1, 6, 0, 1], [5, 0, 0, 5], [5, 6, 6, 1], [7, 0, 0, 1], [7, 6, 0, 7]]"
12.144.5.f.1,12.144.5.3,,12B5,,,,12,144,5,"[4, 4]",16,4,[],"[[2, 18], [3, 9]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",2,1,False,"[[1, 6, 0, 1], [5, 0, 0, 5], [7, 0, 0, 7], [7, 0, 6, 1], [11, 6, 0, 1]]"
12.144.5.g.1,12.144.5.31,,12B5,,,,12,144,5,"[4, 4]",16,0,[],"[[2, 16], [3, 9]]",False,True,True,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",2,0,,"[[1, 6, 6, 5], [3, 2, 8, 9], [5, 0, 6, 1], [7, 6, 0, 7]]"
12.144.5.h.1,12.144.5.33,,12B5,,,,12,144,5,"[4, 4]",16,0,[],"[[2, 15], [3, 9]]",False,False,True,"[[1, 1, 1, 1], [2, 1, 1, 1]]",2,0,True,"[[1, 6, 0, 1], [3, 8, 2, 9], [7, 0, 0, 7], [7, 0, 6, 11]]"
12.144.5.i.1,12.144.5.10,,12B5,,,,12,144,5,"[4, 4]",16,0,[],"[[2, 17], [3, 8]]",False,False,True,"[[1, 1, 1], [2, 1, 2]]",2,0,True,"[[1, 3, 6, 1], [1, 6, 0, 1], [5, 0, 0, 1], [5, 0, 0, 5]]"
12.144.5.j.1,12.144.5.19,,12B5,,,,12,144,5,"[4, 4]",16,0,[],"[[2, 19], [3, 8]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 2, 1]]",2,0,True,"[[3, 1, 2, 3], [7, 3, 6, 11], [7, 9, 6, 11]]"
12.144.5.k.1,12.144.5.17,,12B5,,,,12,144,5,"[4, 4]",16,0,[],"[[2, 18], [3, 9]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 1, 2]]",2,0,True,"[[1, 3, 0, 7], [1, 6, 0, 1], [7, 9, 6, 11], [11, 3, 6, 7]]"
12.144.5.l.1,12.144.5.18,,12B5,,,,12,144,5,"[4, 4]",16,0,[],"[[2, 17], [3, 9]]",False,False,True,"[[1, 1, 1], [1, 2, 2]]",2,0,True,"[[1, 9, 6, 1], [5, 6, 0, 5], [11, 3, 0, 1], [11, 6, 0, 11]]"
12.144.5.m.1,12.144.5.20,,12B5,,,,12,144,5,"[4, 4]",16,0,[],"[[2, 19], [3, 9]]",False,False,True,"[[1, 1, 1, 1], [1, 1, 2, 1]]",2,0,True,"[[1, 0, 6, 5], [3, 5, 10, 3], [9, 5, 8, 3], [9, 7, 2, 9]]"
12.144.5.n.1,12.144.5.9,,12B5,,,,12,144,5,"[4, 4]",16,4,[],"[[2, 18], [3, 8]]",False,False,True,"[[1, 1, 1, 1], [1, 2, 1, 1]]",2,1,False,"[[1, 6, 0, 1], [5, 0, 0, 1], [5, 0, 0, 5], [7, 6, 0, 7], [7, 9, 0, 1]]"
